TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 1
Start Date:,06/05/2020
Start Time:,10:07:01
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.041
,Minimum:,0.021
,Time of Minimum:,10:07:38
,Date of Minimum:,06/05/2020
,Maximum:,0.067
,Time of Maximum:,10:07:23
,Date of Maximum:,06/05/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,06/02/2020
,Cal name:,User5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
06/05/2020,10:07:02,0.051
06/05/2020,10:07:03,0.038
06/05/2020,10:07:04,0.048
06/05/2020,10:07:05,0.045
06/05/2020,10:07:06,0.036
06/05/2020,10:07:07,0.051
06/05/2020,10:07:08,0.045
06/05/2020,10:07:09,0.04
06/05/2020,10:07:10,0.034
06/05/2020,10:07:11,0.037
06/05/2020,10:07:12,0.063
06/05/2020,10:07:13,0.06
06/05/2020,10:07:14,0.035
06/05/2020,10:07:15,0.04
06/05/2020,10:07:16,0.037
06/05/2020,10:07:17,0.057
06/05/2020,10:07:18,0.044
06/05/2020,10:07:19,0.036
06/05/2020,10:07:20,0.035
06/05/2020,10:07:21,0.043
06/05/2020,10:07:22,0.038
06/05/2020,10:07:23,0.067
06/05/2020,10:07:24,0.04
06/05/2020,10:07:25,0.036
06/05/2020,10:07:26,0.04
06/05/2020,10:07:27,0.038
06/05/2020,10:07:28,0.036
06/05/2020,10:07:29,0.029
06/05/2020,10:07:30,0.048
06/05/2020,10:07:31,0.044
06/05/2020,10:07:32,0.049
06/05/2020,10:07:33,0.034
06/05/2020,10:07:34,0.042
06/05/2020,10:07:35,0.044
06/05/2020,10:07:36,0.037
06/05/2020,10:07:37,0.043
06/05/2020,10:07:38,0.021
06/05/2020,10:07:39,0.042
06/05/2020,10:07:40,0.025
06/05/2020,10:07:41,0.034
06/05/2020,10:07:42,0.049
06/05/2020,10:07:43,0.036
06/05/2020,10:07:44,0.051
06/05/2020,10:07:45,0.025
06/05/2020,10:07:46,0.033
06/05/2020,10:07:47,0.037
06/05/2020,10:07:48,0.027
06/05/2020,10:07:49,0.035
06/05/2020,10:07:50,0.03
06/05/2020,10:07:51,0.039
06/05/2020,10:07:52,0.03
06/05/2020,10:07:53,0.046
06/05/2020,10:07:54,0.043
06/05/2020,10:07:55,0.04
06/05/2020,10:07:56,0.045
06/05/2020,10:07:57,0.044
06/05/2020,10:07:58,0.033
06/05/2020,10:07:59,0.053
06/05/2020,10:08:00,0.049
06/05/2020,10:08:01,0.044

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 2
Start Date:,06/05/2020
Start Time:,11:07:02
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.047
,Minimum:,0.03
,Time of Minimum:,11:07:57
,Date of Minimum:,06/05/2020
,Maximum:,0.161
,Time of Maximum:,11:07:18
,Date of Maximum:,06/05/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,06/02/2020
,Cal name:,User5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
06/05/2020,11:07:03,0.058
06/05/2020,11:07:04,0.045
06/05/2020,11:07:05,0.04
06/05/2020,11:07:06,0.031
06/05/2020,11:07:07,0.031
06/05/2020,11:07:08,0.05
06/05/2020,11:07:09,0.033
06/05/2020,11:07:10,0.06
06/05/2020,11:07:11,0.039
06/05/2020,11:07:12,0.059
06/05/2020,11:07:13,0.049
06/05/2020,11:07:14,0.048
06/05/2020,11:07:15,0.045
06/05/2020,11:07:16,0.058
06/05/2020,11:07:17,0.051
06/05/2020,11:07:18,0.161
06/05/2020,11:07:19,0.051
06/05/2020,11:07:20,0.049
06/05/2020,11:07:21,0.045
06/05/2020,11:07:22,0.058
06/05/2020,11:07:23,0.04
06/05/2020,11:07:24,0.054
06/05/2020,11:07:25,0.034
06/05/2020,11:07:26,0.045
06/05/2020,11:07:27,0.059
06/05/2020,11:07:28,0.041
06/05/2020,11:07:29,0.039
06/05/2020,11:07:30,0.054
06/05/2020,11:07:31,0.066
06/05/2020,11:07:32,0.037
06/05/2020,11:07:33,0.037
06/05/2020,11:07:34,0.044
06/05/2020,11:07:35,0.05
06/05/2020,11:07:36,0.04
06/05/2020,11:07:37,0.05
06/05/2020,11:07:38,0.034
06/05/2020,11:07:39,0.035
06/05/2020,11:07:40,0.047
06/05/2020,11:07:41,0.043
06/05/2020,11:07:42,0.046
06/05/2020,11:07:43,0.042
06/05/2020,11:07:44,0.04
