TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705006
Test Name:,Test 1
Start Date:,03/08/2022
Start Time:,12:02:24
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.023
,Minimum:,0
,Time of Minimum:,12:02:25
,Date of Minimum:,03/08/2022
,Maximum:,0.061
,Time of Maximum:,12:02:44
,Date of Maximum:,03/08/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,03/08/2022
,Cal name:,USER5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
03/08/2022,12:02:25,0
03/08/2022,12:02:26,0.01
03/08/2022,12:02:27,0.014
03/08/2022,12:02:28,0.01
03/08/2022,12:02:29,0.014
03/08/2022,12:02:30,0.025
03/08/2022,12:02:31,0.008
03/08/2022,12:02:32,0.012
03/08/2022,12:02:33,0.011
03/08/2022,12:02:34,0.016
03/08/2022,12:02:35,0.023
03/08/2022,12:02:36,0.021
03/08/2022,12:02:37,0.029
03/08/2022,12:02:38,0.028
03/08/2022,12:02:39,0.025
03/08/2022,12:02:40,0.025
03/08/2022,12:02:41,0.03
03/08/2022,12:02:42,0.033
03/08/2022,12:02:43,0.029
03/08/2022,12:02:44,0.061
03/08/2022,12:02:45,0.021
03/08/2022,12:02:46,0.023
03/08/2022,12:02:47,0.015
03/08/2022,12:02:48,0.023
03/08/2022,12:02:49,0.022
03/08/2022,12:02:50,0.014
03/08/2022,12:02:51,0.016
03/08/2022,12:02:52,0.012
03/08/2022,12:02:53,0.015
03/08/2022,12:02:54,0.009
03/08/2022,12:02:55,0.008
03/08/2022,12:02:56,0.009
03/08/2022,12:02:57,0.012
03/08/2022,12:02:58,0.027
03/08/2022,12:02:59,0.017
03/08/2022,12:03:00,0.014
03/08/2022,12:03:01,0.018
03/08/2022,12:03:02,0.019
03/08/2022,12:03:03,0.01
03/08/2022,12:03:04,0.022
03/08/2022,12:03:05,0.024
03/08/2022,12:03:06,0.043
03/08/2022,12:03:07,0.024
03/08/2022,12:03:08,0.026
03/08/2022,12:03:09,0.021
03/08/2022,12:03:10,0.028
03/08/2022,12:03:11,0.025
03/08/2022,12:03:12,0.04
03/08/2022,12:03:13,0.043
03/08/2022,12:03:14,0.039
03/08/2022,12:03:15,0.033
03/08/2022,12:03:16,0.028
03/08/2022,12:03:17,0.039
03/08/2022,12:03:18,0.035
03/08/2022,12:03:19,0.039
03/08/2022,12:03:20,0.03
03/08/2022,12:03:21,0.029
03/08/2022,12:03:22,0.031
03/08/2022,12:03:23,0.025
03/08/2022,12:03:24,0.036

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705006
