TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 1
Start Date:,07/14/2020
Start Time:,12:19:21
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.048
,Minimum:,0.03
,Time of Minimum:,12:19:38
,Date of Minimum:,07/14/2020
,Maximum:,0.088
,Time of Maximum:,12:20:08
,Date of Maximum:,07/14/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,07/14/2020
,Cal name:,USER1 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
07/14/2020,12:19:22,0.045
07/14/2020,12:19:23,0.049
07/14/2020,12:19:24,0.054
07/14/2020,12:19:25,0.048
07/14/2020,12:19:26,0.044
07/14/2020,12:19:27,0.049
07/14/2020,12:19:28,0.039
07/14/2020,12:19:29,0.044
07/14/2020,12:19:30,0.037
07/14/2020,12:19:31,0.047
07/14/2020,12:19:32,0.051
07/14/2020,12:19:33,0.05
07/14/2020,12:19:34,0.057
07/14/2020,12:19:35,0.069
07/14/2020,12:19:36,0.052
07/14/2020,12:19:37,0.039
07/14/2020,12:19:38,0.03
07/14/2020,12:19:39,0.047
07/14/2020,12:19:40,0.037
07/14/2020,12:19:41,0.056
07/14/2020,12:19:42,0.036
07/14/2020,12:19:43,0.033
07/14/2020,12:19:44,0.042
07/14/2020,12:19:45,0.044
07/14/2020,12:19:46,0.043
07/14/2020,12:19:47,0.051
07/14/2020,12:19:48,0.038
07/14/2020,12:19:49,0.049
07/14/2020,12:19:50,0.047
07/14/2020,12:19:51,0.071
07/14/2020,12:19:52,0.051
07/14/2020,12:19:53,0.063
07/14/2020,12:19:54,0.044
07/14/2020,12:19:55,0.043
07/14/2020,12:19:56,0.053
07/14/2020,12:19:57,0.052
07/14/2020,12:19:58,0.085
07/14/2020,12:19:59,0.045
07/14/2020,12:20:00,0.049
07/14/2020,12:20:01,0.054
07/14/2020,12:20:02,0.057
07/14/2020,12:20:03,0.06
07/14/2020,12:20:04,0.05
07/14/2020,12:20:05,0.06
07/14/2020,12:20:06,0.045
07/14/2020,12:20:07,0.044
07/14/2020,12:20:08,0.088
07/14/2020,12:20:09,0.054
07/14/2020,12:20:10,0.039
07/14/2020,12:20:11,0.051
07/14/2020,12:20:12,0.04
07/14/2020,12:20:13,0.045
07/14/2020,12:20:14,0.039
07/14/2020,12:20:15,0.037
07/14/2020,12:20:16,0.054
07/14/2020,12:20:17,0.036
07/14/2020,12:20:18,0.042
07/14/2020,12:20:19,0.032
07/14/2020,12:20:20,0.048
07/14/2020,12:20:21,0.033

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 2
Start Date:,07/14/2020
Start Time:,01:19:21
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.051
,Minimum:,0.035
,Time of Minimum:,01:20:14
,Date of Minimum:,07/14/2020
,Maximum:,0.07
,Time of Maximum:,01:19:51
,Date of Maximum:,07/14/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,07/14/2020
,Cal name:,USER1 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
07/14/2020,13:19:22,0.051
07/14/2020,13:19:23,0.042
07/14/2020,13:19:24,0.05
07/14/2020,13:19:25,0.043
07/14/2020,13:19:26,0.066
07/14/2020,13:19:27,0.05
07/14/2020,13:19:28,0.05
07/14/2020,13:19:29,0.047
07/14/2020,13:19:30,0.054
07/14/2020,13:19:31,0.048
07/14/2020,13:19:32,0.064
07/14/2020,13:19:33,0.06
07/14/2020,13:19:34,0.052
07/14/2020,13:19:35,0.066
07/14/2020,13:19:36,0.057
07/14/2020,13:19:37,0.05
07/14/2020,13:19:38,0.058
07/14/2020,13:19:39,0.054
07/14/2020,13:19:40,0.052
07/14/2020,13:19:41,0.055
07/14/2020,13:19:42,0.056
07/14/2020,13:19:43,0.055
07/14/2020,13:19:44,0.06
07/14/2020,13:19:45,0.053
07/14/2020,13:19:46,0.056
07/14/2020,13:19:47,0.053
07/14/2020,13:19:48,0.048
07/14/2020,13:19:49,0.058
07/14/2020,13:19:50,0.05
07/14/2020,13:19:51,0.07
07/14/2020,13:19:52,0.048
07/14/2020,13:19:53,0.053
07/14/2020,13:19:54,0.056
07/14/2020,13:19:55,0.055
07/14/2020,13:19:56,0.064
07/14/2020,13:19:57,0.052
07/14/2020,13:19:58,0.048
07/14/2020,13:19:59,0.055
07/14/2020,13:20:00,0.061
07/14/2020,13:20:01,0.044
07/14/2020,13:20:02,0.047
07/14/2020,13:20:03,0.063
07/14/2020,13:20:04,0.048
07/14/2020,13:20:05,0.046
07/14/2020,13:20:06,0.037
07/14/2020,13:20:07,0.043
07/14/2020,13:20:08,0.047
07/14/2020,13:20:09,0.044
07/14/2020,13:20:10,0.049
07/14/2020,13:20:11,0.044
07/14/2020,13:20:12,0.04
07/14/2020,13:20:13,0.041
07/14/2020,13:20:14,0.035
07/14/2020,13:20:15,0.048
07/14/2020,13:20:16,0.039
07/14/2020,13:20:17,0.039
07/14/2020,13:20:18,0.043
07/14/2020,13:20:19,0.043
07/14/2020,13:20:20,0.04
07/14/2020,13:20:21,0.039

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
