TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 1
Start Date:,02/19/2021
Start Time:,11:46:38
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.021
,Minimum:,0.008
,Time of Minimum:,11:47:37
,Date of Minimum:,02/19/2021
,Maximum:,0.067
,Time of Maximum:,11:47:19
,Date of Maximum:,02/19/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,02/19/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
02/19/2021,11:46:39,0.02
02/19/2021,11:46:40,0.021
02/19/2021,11:46:41,0.034
02/19/2021,11:46:42,0.023
02/19/2021,11:46:43,0.024
02/19/2021,11:46:44,0.023
02/19/2021,11:46:45,0.025
02/19/2021,11:46:46,0.023
02/19/2021,11:46:47,0.038
02/19/2021,11:46:48,0.023
02/19/2021,11:46:49,0.014
02/19/2021,11:46:50,0.024
02/19/2021,11:46:51,0.022
02/19/2021,11:46:52,0.031
02/19/2021,11:46:53,0.021
02/19/2021,11:46:54,0.015
02/19/2021,11:46:55,0.014
02/19/2021,11:46:56,0.019
02/19/2021,11:46:57,0.021
02/19/2021,11:46:58,0.021
02/19/2021,11:46:59,0.021
02/19/2021,11:47:00,0.013
02/19/2021,11:47:01,0.018
02/19/2021,11:47:02,0.021
02/19/2021,11:47:03,0.02
02/19/2021,11:47:04,0.024
02/19/2021,11:47:05,0.014
02/19/2021,11:47:06,0.019
02/19/2021,11:47:07,0.018
02/19/2021,11:47:08,0.022
02/19/2021,11:47:09,0.021
02/19/2021,11:47:10,0.036
02/19/2021,11:47:11,0.018
02/19/2021,11:47:12,0.018
02/19/2021,11:47:13,0.022
02/19/2021,11:47:14,0.016
02/19/2021,11:47:15,0.02
02/19/2021,11:47:16,0.019
02/19/2021,11:47:17,0.018
02/19/2021,11:47:18,0.019
02/19/2021,11:47:19,0.067
02/19/2021,11:47:20,0.018
02/19/2021,11:47:21,0.021
02/19/2021,11:47:22,0.024
02/19/2021,11:47:23,0.02
02/19/2021,11:47:24,0.021
02/19/2021,11:47:25,0.024
02/19/2021,11:47:26,0.025
02/19/2021,11:47:27,0.018
02/19/2021,11:47:28,0.016
02/19/2021,11:47:29,0.017
02/19/2021,11:47:30,0.018
02/19/2021,11:47:31,0.016
02/19/2021,11:47:32,0.019
02/19/2021,11:47:33,0.025
02/19/2021,11:47:34,0.014
02/19/2021,11:47:35,0.014
02/19/2021,11:47:36,0.014
02/19/2021,11:47:37,0.008
02/19/2021,11:47:38,0.017

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 2
Start Date:,02/19/2021
Start Time:,12:46:39
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.018
,Minimum:,0.005
,Time of Minimum:,12:46:58
,Date of Minimum:,02/19/2021
,Maximum:,0.043
,Time of Maximum:,12:47:09
,Date of Maximum:,02/19/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,02/19/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
02/19/2021,12:46:40,0.008
02/19/2021,12:46:41,0.007
02/19/2021,12:46:42,0.016
02/19/2021,12:46:43,0.02
02/19/2021,12:46:44,0.018
02/19/2021,12:46:45,0.024
02/19/2021,12:46:46,0.017
02/19/2021,12:46:47,0.023
02/19/2021,12:46:48,0.023
02/19/2021,12:46:49,0.025
02/19/2021,12:46:50,0.03
02/19/2021,12:46:51,0.032
02/19/2021,12:46:52,0.02
02/19/2021,12:46:53,0.022
02/19/2021,12:46:54,0.014
02/19/2021,12:46:55,0.012
02/19/2021,12:46:56,0.012
02/19/2021,12:46:57,0.008
02/19/2021,12:46:58,0.005
02/19/2021,12:46:59,0.007
02/19/2021,12:47:00,0.02
02/19/2021,12:47:01,0.01
02/19/2021,12:47:02,0.011
02/19/2021,12:47:03,0.012
02/19/2021,12:47:04,0.015
02/19/2021,12:47:05,0.019
02/19/2021,12:47:06,0.017
02/19/2021,12:47:07,0.02
02/19/2021,12:47:08,0.023
02/19/2021,12:47:09,0.043
02/19/2021,12:47:10,0.023
02/19/2021,12:47:11,0.024
02/19/2021,12:47:12,0.029
02/19/2021,12:47:13,0.018
02/19/2021,12:47:14,0.024
02/19/2021,12:47:15,0.022
02/19/2021,12:47:16,0.015
02/19/2021,12:47:17,0.024
02/19/2021,12:47:18,0.008
02/19/2021,12:47:19,0.009
02/19/2021,12:47:20,0.008
02/19/2021,12:47:21,0.009
02/19/2021,12:47:22,0.006
02/19/2021,12:47:23,0.009
02/19/2021,12:47:24,0.008
02/19/2021,12:47:25,0.019
02/19/2021,12:47:26,0.018
02/19/2021,12:47:27,0.017
02/19/2021,12:47:28,0.018
02/19/2021,12:47:29,0.021
02/19/2021,12:47:30,0.02
02/19/2021,12:47:31,0.025
02/19/2021,12:47:32,0.022
02/19/2021,12:47:33,0.025
02/19/2021,12:47:34,0.029
02/19/2021,12:47:35,0.022
02/19/2021,12:47:36,0.033
02/19/2021,12:47:37,0.021
02/19/2021,12:47:38,0.017
02/19/2021,12:47:39,0.013

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 3
Start Date:,02/19/2021
Start Time:,01:46:39
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.022
,Minimum:,0.007
,Time of Minimum:,01:46:52
,Date of Minimum:,02/19/2021
,Maximum:,0.043
,Time of Maximum:,01:47:22
,Date of Maximum:,02/19/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,02/19/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
02/19/2021,13:46:40,0.032
02/19/2021,13:46:41,0.027
02/19/2021,13:46:42,0.024
02/19/2021,13:46:43,0.024
02/19/2021,13:46:44,0.027
02/19/2021,13:46:45,0.023
02/19/2021,13:46:46,0.02
02/19/2021,13:46:47,0.016
02/19/2021,13:46:48,0.013
02/19/2021,13:46:49,0.013
02/19/2021,13:46:50,0.016
02/19/2021,13:46:51,0.023
02/19/2021,13:46:52,0.007
02/19/2021,13:46:53,0.016
02/19/2021,13:46:54,0.016
02/19/2021,13:46:55,0.014
02/19/2021,13:46:56,0.022
02/19/2021,13:46:57,0.025
02/19/2021,13:46:58,0.02
02/19/2021,13:46:59,0.02
02/19/2021,13:47:00,0.03
02/19/2021,13:47:01,0.023
02/19/2021,13:47:02,0.031
02/19/2021,13:47:03,0.024
02/19/2021,13:47:04,0.025
02/19/2021,13:47:05,0.029
02/19/2021,13:47:06,0.026
02/19/2021,13:47:07,0.024
02/19/2021,13:47:08,0.03
02/19/2021,13:47:09,0.031
02/19/2021,13:47:10,0.019
02/19/2021,13:47:11,0.015
02/19/2021,13:47:12,0.013
02/19/2021,13:47:13,0.017
02/19/2021,13:47:14,0.015
02/19/2021,13:47:15,0.035
02/19/2021,13:47:16,0.012
02/19/2021,13:47:17,0.012
02/19/2021,13:47:18,0.016
02/19/2021,13:47:19,0.016
02/19/2021,13:47:20,0.021
02/19/2021,13:47:21,0.023
02/19/2021,13:47:22,0.043
02/19/2021,13:47:23,0.024
02/19/2021,13:47:24,0.026
02/19/2021,13:47:25,0.029
