TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 1
Start Date:,06/24/2022
Start Time:,11:08:03
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.084
,Minimum:,0.057
,Time of Minimum:,11:08:27
,Date of Minimum:,06/24/2022
,Maximum:,0.129
,Time of Maximum:,11:08:05
,Date of Maximum:,06/24/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,06/24/2022
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
06/24/2022,11:08:04,0.094
06/24/2022,11:08:05,0.129
06/24/2022,11:08:06,0.087
06/24/2022,11:08:07,0.071
06/24/2022,11:08:08,0.096
06/24/2022,11:08:09,0.081
06/24/2022,11:08:10,0.081
06/24/2022,11:08:11,0.089
06/24/2022,11:08:12,0.095
06/24/2022,11:08:13,0.081
06/24/2022,11:08:14,0.117
06/24/2022,11:08:15,0.073
06/24/2022,11:08:16,0.073
06/24/2022,11:08:17,0.068
06/24/2022,11:08:18,0.073
06/24/2022,11:08:19,0.072
06/24/2022,11:08:20,0.072
06/24/2022,11:08:21,0.069
06/24/2022,11:08:22,0.066
06/24/2022,11:08:23,0.107
06/24/2022,11:08:24,0.068
06/24/2022,11:08:25,0.074
06/24/2022,11:08:26,0.067
06/24/2022,11:08:27,0.057
06/24/2022,11:08:28,0.106
06/24/2022,11:08:29,0.063
06/24/2022,11:08:30,0.084
06/24/2022,11:08:31,0.093
06/24/2022,11:08:32,0.084
06/24/2022,11:08:33,0.075
06/24/2022,11:08:34,0.087
06/24/2022,11:08:35,0.083
06/24/2022,11:08:36,0.093
06/24/2022,11:08:37,0.102
06/24/2022,11:08:38,0.098
06/24/2022,11:08:39,0.079
06/24/2022,11:08:40,0.072
06/24/2022,11:08:41,0.09
06/24/2022,11:08:42,0.084
06/24/2022,11:08:43,0.086
06/24/2022,11:08:44,0.09
06/24/2022,11:08:45,0.091
06/24/2022,11:08:46,0.089
06/24/2022,11:08:47,0.089
06/24/2022,11:08:48,0.102
06/24/2022,11:08:49,0.083
06/24/2022,11:08:50,0.092
06/24/2022,11:08:51,0.091
06/24/2022,11:08:52,0.09
06/24/2022,11:08:53,0.082
06/24/2022,11:08:54,0.076
06/24/2022,11:08:55,0.075
06/24/2022,11:08:56,0.077
06/24/2022,11:08:57,0.084
06/24/2022,11:08:58,0.091
06/24/2022,11:08:59,0.091
06/24/2022,11:09:00,0.085
06/24/2022,11:09:01,0.069
06/24/2022,11:09:02,0.07
06/24/2022,11:09:03,0.106

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 2
Start Date:,06/24/2022
Start Time:,12:08:04
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.073
,Minimum:,0.053
,Time of Minimum:,12:08:31
,Date of Minimum:,06/24/2022
,Maximum:,0.108
,Time of Maximum:,12:08:07
,Date of Maximum:,06/24/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,06/24/2022
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
06/24/2022,12:08:05,0.076
06/24/2022,12:08:06,0.082
06/24/2022,12:08:07,0.108
