TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 1
Start Date:,01/15/2021
Start Time:,11:32:17
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.081
,Minimum:,0.059
,Time of Minimum:,11:32:56
,Date of Minimum:,01/15/2021
,Maximum:,0.109
,Time of Maximum:,11:32:20
,Date of Maximum:,01/15/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,01/15/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
01/15/2021,11:32:18,0.089
01/15/2021,11:32:19,0.091
01/15/2021,11:32:20,0.109
01/15/2021,11:32:21,0.088
01/15/2021,11:32:22,0.085
01/15/2021,11:32:23,0.09
01/15/2021,11:32:24,0.083
01/15/2021,11:32:25,0.088
01/15/2021,11:32:26,0.084
01/15/2021,11:32:27,0.089
01/15/2021,11:32:28,0.085
01/15/2021,11:32:29,0.097
01/15/2021,11:32:30,0.093
01/15/2021,11:32:31,0.108
01/15/2021,11:32:32,0.095
01/15/2021,11:32:33,0.088
01/15/2021,11:32:34,0.081
01/15/2021,11:32:35,0.091
01/15/2021,11:32:36,0.08
01/15/2021,11:32:37,0.099
01/15/2021,11:32:38,0.08
01/15/2021,11:32:39,0.088
01/15/2021,11:32:40,0.085
01/15/2021,11:32:41,0.089
01/15/2021,11:32:42,0.107
01/15/2021,11:32:43,0.099
01/15/2021,11:32:44,0.081
01/15/2021,11:32:45,0.074
01/15/2021,11:32:46,0.088
01/15/2021,11:32:47,0.094
01/15/2021,11:32:48,0.073
01/15/2021,11:32:49,0.08
01/15/2021,11:32:50,0.08
01/15/2021,11:32:51,0.091
01/15/2021,11:32:52,0.072
01/15/2021,11:32:53,0.07
01/15/2021,11:32:54,0.065
01/15/2021,11:32:55,0.07
01/15/2021,11:32:56,0.059
01/15/2021,11:32:57,0.067
01/15/2021,11:32:58,0.061
01/15/2021,11:32:59,0.07
01/15/2021,11:33:00,0.063
01/15/2021,11:33:01,0.075
01/15/2021,11:33:02,0.072
01/15/2021,11:33:03,0.081
01/15/2021,11:33:04,0.083
01/15/2021,11:33:05,0.091
01/15/2021,11:33:06,0.061
01/15/2021,11:33:07,0.062
01/15/2021,11:33:08,0.07
01/15/2021,11:33:09,0.096
01/15/2021,11:33:10,0.074
01/15/2021,11:33:11,0.064
01/15/2021,11:33:12,0.068
