TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 1
Start Date:,08/10/2021
Start Time:,01:20:52
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.058
,Minimum:,0.032
,Time of Minimum:,01:21:35
,Date of Minimum:,08/10/2021
,Maximum:,0.088
,Time of Maximum:,01:21:44
,Date of Maximum:,08/10/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/10/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/10/2021,13:20:53,0.04
08/10/2021,13:20:54,0.035
08/10/2021,13:20:55,0.037
08/10/2021,13:20:56,0.04
08/10/2021,13:20:57,0.045
08/10/2021,13:20:58,0.043
08/10/2021,13:20:59,0.049
08/10/2021,13:21:00,0.045
08/10/2021,13:21:01,0.053
08/10/2021,13:21:02,0.067
08/10/2021,13:21:03,0.07
08/10/2021,13:21:04,0.061
08/10/2021,13:21:05,0.07
08/10/2021,13:21:06,0.066
08/10/2021,13:21:07,0.075
08/10/2021,13:21:08,0.065
08/10/2021,13:21:09,0.067
08/10/2021,13:21:10,0.057
08/10/2021,13:21:11,0.062
08/10/2021,13:21:12,0.063
08/10/2021,13:21:13,0.064
08/10/2021,13:21:14,0.054
08/10/2021,13:21:15,0.068
08/10/2021,13:21:16,0.059
08/10/2021,13:21:17,0.047
08/10/2021,13:21:18,0.045
08/10/2021,13:21:19,0.042
08/10/2021,13:21:20,0.049
08/10/2021,13:21:21,0.067
08/10/2021,13:21:22,0.054
08/10/2021,13:21:23,0.052
08/10/2021,13:21:24,0.051
08/10/2021,13:21:25,0.056
08/10/2021,13:21:26,0.074
08/10/2021,13:21:27,0.064
08/10/2021,13:21:28,0.085
08/10/2021,13:21:29,0.072
08/10/2021,13:21:30,0.072
08/10/2021,13:21:31,0.078
08/10/2021,13:21:32,0.07
08/10/2021,13:21:33,0.047
08/10/2021,13:21:34,0.034
08/10/2021,13:21:35,0.032
08/10/2021,13:21:36,0.051
08/10/2021,13:21:37,0.046
08/10/2021,13:21:38,0.043
08/10/2021,13:21:39,0.068
08/10/2021,13:21:40,0.063
08/10/2021,13:21:41,0.066
08/10/2021,13:21:42,0.07
08/10/2021,13:21:43,0.079
08/10/2021,13:21:44,0.088
08/10/2021,13:21:45,0.07
08/10/2021,13:21:46,0.062
08/10/2021,13:21:47,0.05
08/10/2021,13:21:48,0.063
08/10/2021,13:21:49,0.056
08/10/2021,13:21:50,0.06
08/10/2021,13:21:51,0.059
08/10/2021,13:21:52,0.051

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 2
Start Date:,08/10/2021
Start Time:,02:20:53
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
