TrakPro Version 5.2.0.0 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 1
Start Date:,05/20/2022
Start Time:,12:12:54
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,MC
,Units:,mg/m³
,Average:,0.103
,Minimum:,0.086
,Time of Minimum:,12:13:12
,Date of Minimum:,05/20/2022
,Maximum:,0.127
,Time of Maximum:,12:12:55
,Date of Maximum:,05/20/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1.00
,Cal date:,05/20/2022
,Cal name:,Factory

Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
05/20/2022,12:12:55,0.127
05/20/2022,12:12:56,0.102
05/20/2022,12:12:57,0.113
05/20/2022,12:12:58,0.108
05/20/2022,12:12:59,0.104
05/20/2022,12:13:00,0.103
05/20/2022,12:13:01,0.101
05/20/2022,12:13:02,0.114
05/20/2022,12:13:03,0.095
05/20/2022,12:13:04,0.100
05/20/2022,12:13:05,0.098
05/20/2022,12:13:06,0.089
05/20/2022,12:13:07,0.088
05/20/2022,12:13:08,0.102
05/20/2022,12:13:09,0.112
05/20/2022,12:13:10,0.095
05/20/2022,12:13:11,0.099
05/20/2022,12:13:12,0.086
05/20/2022,12:13:13,0.100
05/20/2022,12:13:14,0.107
05/20/2022,12:13:15,0.094
05/20/2022,12:13:16,0.088
05/20/2022,12:13:17,0.096
05/20/2022,12:13:18,0.100
05/20/2022,12:13:19,0.092
05/20/2022,12:13:20,0.107
05/20/2022,12:13:21,0.109
05/20/2022,12:13:22,0.097
05/20/2022,12:13:23,0.096
05/20/2022,12:13:24,0.091
05/20/2022,12:13:25,0.097
05/20/2022,12:13:26,0.112
05/20/2022,12:13:27,0.104
05/20/2022,12:13:28,0.114
05/20/2022,12:13:29,0.096
05/20/2022,12:13:30,0.105
05/20/2022,12:13:31,0.110
05/20/2022,12:13:32,0.112
05/20/2022,12:13:33,0.102
05/20/2022,12:13:34,0.101
05/20/2022,12:13:35,0.118
05/20/2022,12:13:36,0.111
05/20/2022,12:13:37,0.092
05/20/2022,12:13:38,0.104
05/20/2022,12:13:39,0.106
05/20/2022,12:13:40,0.114
05/20/2022,12:13:41,0.108
05/20/2022,12:13:42,0.111
05/20/2022,12:13:43,0.111
05/20/2022,12:13:44,0.118
05/20/2022,12:13:45,0.102
05/20/2022,12:13:46,0.112
05/20/2022,12:13:47,0.091
05/20/2022,12:13:48,0.110
05/20/2022,12:13:49,0.104
05/20/2022,12:13:50,0.106
05/20/2022,12:13:51,0.099
05/20/2022,12:13:52,0.102
05/20/2022,12:13:53,0.114
05/20/2022,12:13:54,0.089

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 2
Start Date:,05/20/2022
Start Time:,01:12:55
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,MC
,Units:,mg/m³
,Average:,0.101
,Minimum:,0.077
,Time of Minimum:,01:13:32
,Date of Minimum:,05/20/2022
,Maximum:,0.152
,Time of Maximum:,01:13:21
,Date of Maximum:,05/20/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1.00
,Cal date:,05/20/2022
,Cal name:,Factory

Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
05/20/2022,13:12:56,0.117
05/20/2022,13:12:57,0.086
05/20/2022,13:12:58,0.094
05/20/2022,13:12:59,0.086
05/20/2022,13:13:00,0.118
05/20/2022,13:13:01,0.100
05/20/2022,13:13:02,0.085
05/20/2022,13:13:03,0.105
05/20/2022,13:13:04,0.086
05/20/2022,13:13:05,0.131
05/20/2022,13:13:06,0.097
05/20/2022,13:13:07,0.113
05/20/2022,13:13:08,0.104
05/20/2022,13:13:09,0.101
05/20/2022,13:13:10,0.101
05/20/2022,13:13:11,0.095
05/20/2022,13:13:12,0.098
05/20/2022,13:13:13,0.096
05/20/2022,13:13:14,0.113
05/20/2022,13:13:15,0.103
05/20/2022,13:13:16,0.109
05/20/2022,13:13:17,0.094
05/20/2022,13:13:18,0.107
05/20/2022,13:13:19,0.095
05/20/2022,13:13:20,0.096
05/20/2022,13:13:21,0.152
05/20/2022,13:13:22,0.103
05/20/2022,13:13:23,0.105
05/20/2022,13:13:24,0.111
05/20/2022,13:13:25,0.102
05/20/2022,13:13:26,0.097
05/20/2022,13:13:27,0.092
05/20/2022,13:13:28,0.104
05/20/2022,13:13:29,0.086
05/20/2022,13:13:30,0.099
05/20/2022,13:13:31,0.097
05/20/2022,13:13:32,0.077
05/20/2022,13:13:33,0.085
05/20/2022,13:13:34,0.105
05/20/2022,13:13:35,0.082
05/20/2022,13:13:36,0.092
05/20/2022,13:13:37,0.106
05/20/2022,13:13:38,0.101
05/20/2022,13:13:39,0.106
05/20/2022,13:13:40,0.097
05/20/2022,13:13:41,0.091
05/20/2022,13:13:42,0.095
05/20/2022,13:13:43,0.084
05/20/2022,13:13:44,0.128
05/20/2022,13:13:45,0.098
05/20/2022,13:13:46,0.090
05/20/2022,13:13:47,0.112
05/20/2022,13:13:48,0.091
05/20/2022,13:13:49,0.109
05/20/2022,13:13:50,0.125
05/20/2022,13:13:51,0.111
05/20/2022,13:13:52,0.095
05/20/2022,13:13:53,0.093
05/20/2022,13:13:54,0.107
05/20/2022,13:13:55,0.087

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 3
Start Date:,05/20/2022
Start Time:,02:12:55
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,MC
,Units:,mg/m³
,Average:,0.093
,Minimum:,0.073
,Time of Minimum:,02:13:13
,Date of Minimum:,05/20/2022
,Maximum:,0.138
,Time of Maximum:,02:13:52
,Date of Maximum:,05/20/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1.00
,Cal date:,05/20/2022
,Cal name:,Factory

Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
05/20/2022,14:12:56,0.076
05/20/2022,14:12:57,0.085
05/20/2022,14:12:58,0.105
05/20/2022,14:12:59,0.096
05/20/2022,14:13:00,0.102
05/20/2022,14:13:01,0.095
05/20/2022,14:13:02,0.092
05/20/2022,14:13:03,0.108
05/20/2022,14:13:04,0.088
05/20/2022,14:13:05,0.098
05/20/2022,14:13:06,0.114
05/20/2022,14:13:07,0.082
05/20/2022,14:13:08,0.125
05/20/2022,14:13:09,0.104
05/20/2022,14:13:10,0.086
05/20/2022,14:13:11,0.084
05/20/2022,14:13:12,0.090
05/20/2022,14:13:13,0.073
05/20/2022,14:13:14,0.084
05/20/2022,14:13:15,0.089
05/20/2022,14:13:16,0.106
05/20/2022,14:13:17,0.088
05/20/2022,14:13:18,0.088
05/20/2022,14:13:19,0.082
05/20/2022,14:13:20,0.085
05/20/2022,14:13:21,0.109
05/20/2022,14:13:22,0.092
05/20/2022,14:13:23,0.090
05/20/2022,14:13:24,0.097
05/20/2022,14:13:25,0.103
05/20/2022,14:13:26,0.083
05/20/2022,14:13:27,0.084
05/20/2022,14:13:28,0.091
05/20/2022,14:13:29,0.080
05/20/2022,14:13:30,0.081
05/20/2022,14:13:31,0.097
05/20/2022,14:13:32,0.082
05/20/2022,14:13:33,0.085
05/20/2022,14:13:34,0.084
05/20/2022,14:13:35,0.080
05/20/2022,14:13:36,0.099
05/20/2022,14:13:37,0.100
05/20/2022,14:13:38,0.095
05/20/2022,14:13:39,0.081
05/20/2022,14:13:40,0.085
05/20/2022,14:13:41,0.084
05/20/2022,14:13:42,0.111
05/20/2022,14:13:43,0.089
05/20/2022,14:13:44,0.095
05/20/2022,14:13:45,0.095
05/20/2022,14:13:46,0.096
05/20/2022,14:13:47,0.101
05/20/2022,14:13:48,0.091
05/20/2022,14:13:49,0.088
05/20/2022,14:13:50,0.090
05/20/2022,14:13:51,0.081
05/20/2022,14:13:52,0.138
05/20/2022,14:13:53,0.095
05/20/2022,14:13:54,0.088
05/20/2022,14:13:55,0.087

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 4
Start Date:,05/20/2022
Start Time:,03:12:55
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,MC
,Units:,mg/m³
,Average:,0.087
,Minimum:,0.068
,Time of Minimum:,03:13:00
,Date of Minimum:,05/20/2022
,Maximum:,0.118
,Time of Maximum:,03:13:38
,Date of Maximum:,05/20/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1.00
,Cal date:,05/20/2022
,Cal name:,Factory

Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
05/20/2022,15:12:56,0.086
05/20/2022,15:12:57,0.088
05/20/2022,15:12:58,0.092
05/20/2022,15:12:59,0.079
05/20/2022,15:13:00,0.068
05/20/2022,15:13:01,0.097
05/20/2022,15:13:02,0.093
05/20/2022,15:13:03,0.075
05/20/2022,15:13:04,0.091
05/20/2022,15:13:05,0.081
05/20/2022,15:13:06,0.074
05/20/2022,15:13:07,0.086
05/20/2022,15:13:08,0.071
05/20/2022,15:13:09,0.090
05/20/2022,15:13:10,0.084
05/20/2022,15:13:11,0.077
05/20/2022,15:13:12,0.091
05/20/2022,15:13:13,0.088
05/20/2022,15:13:14,0.085
05/20/2022,15:13:15,0.090
05/20/2022,15:13:16,0.085
05/20/2022,15:13:17,0.101
05/20/2022,15:13:18,0.098
05/20/2022,15:13:19,0.085
05/20/2022,15:13:20,0.073
05/20/2022,15:13:21,0.107
05/20/2022,15:13:22,0.093
05/20/2022,15:13:23,0.097
05/20/2022,15:13:24,0.075
05/20/2022,15:13:25,0.094
05/20/2022,15:13:26,0.090
05/20/2022,15:13:27,0.082
05/20/2022,15:13:28,0.077
05/20/2022,15:13:29,0.095
05/20/2022,15:13:30,0.095
05/20/2022,15:13:31,0.082
05/20/2022,15:13:32,0.084
05/20/2022,15:13:33,0.105
05/20/2022,15:13:34,0.085
05/20/2022,15:13:35,0.086
05/20/2022,15:13:36,0.103
05/20/2022,15:13:37,0.077
05/20/2022,15:13:38,0.118
05/20/2022,15:13:39,0.107
05/20/2022,15:13:40,0.088
05/20/2022,15:13:41,0.081
05/20/2022,15:13:42,0.084
05/20/2022,15:13:43,0.083
05/20/2022,15:13:44,0.100
05/20/2022,15:13:45,0.086
05/20/2022,15:13:46,0.085
05/20/2022,15:13:47,0.088
05/20/2022,15:13:48,0.079
05/20/2022,15:13:49,0.079
05/20/2022,15:13:50,0.080
05/20/2022,15:13:51,0.092
05/20/2022,15:13:52,0.073
05/20/2022,15:13:53,0.083
05/20/2022,15:13:54,0.080
05/20/2022,15:13:55,0.075

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 5
Start Date:,05/20/2022
Start Time:,04:12:55
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,MC
,Units:,mg/m³
,Average:,0.089
,Minimum:,0.069
,Time of Minimum:,04:13:39
,Date of Minimum:,05/20/2022
,Maximum:,0.146
,Time of Maximum:,04:13:21
,Date of Maximum:,05/20/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1.00
,Cal date:,05/20/2022
,Cal name:,Factory

Date,Time,MC
MM/dd/yyyy,HH:mm:ss,mg/m³
05/20/2022,16:12:56,0.102
05/20/2022,16:12:57,0.073
05/20/2022,16:12:58,0.090
05/20/2022,16:12:59,0.094
05/20/2022,16:13:00,0.081
05/20/2022,16:13:01,0.082
05/20/2022,16:13:02,0.098
05/20/2022,16:13:03,0.111
05/20/2022,16:13:04,0.085
05/20/2022,16:13:05,0.089
05/20/2022,16:13:06,0.091
05/20/2022,16:13:07,0.078
05/20/2022,16:13:08,0.091
05/20/2022,16:13:09,0.089
05/20/2022,16:13:10,0.074
05/20/2022,16:13:11,0.077
05/20/2022,16:13:12,0.096
05/20/2022,16:13:13,0.088
05/20/2022,16:13:14,0.087
05/20/2022,16:13:15,0.085
05/20/2022,16:13:16,0.102
05/20/2022,16:13:17,0.087
05/20/2022,16:13:18,0.073
05/20/2022,16:13:19,0.085
05/20/2022,16:13:20,0.088
05/20/2022,16:13:21,0.146
05/20/2022,16:13:22,0.082
05/20/2022,16:13:23,0.080
05/20/2022,16:13:24,0.098
05/20/2022,16:13:25,0.088
05/20/2022,16:13:26,0.090
05/20/2022,16:13:27,0.098
05/20/2022,16:13:28,0.108
05/20/2022,16:13:29,0.095
05/20/2022,16:13:30,0.075
05/20/2022,16:13:31,0.096
05/20/2022,16:13:32,0.096
05/20/2022,16:13:33,0.085
05/20/2022,16:13:34,0.088
05/20/2022,16:13:35,0.082
05/20/2022,16:13:36,0.082
05/20/2022,16:13:37,0.099
