TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705005
Test Name:,Test 1
Start Date:,07/02/2021
Start Time:,09:49:14
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.033
,Minimum:,0.022
,Time of Minimum:,09:49:54
,Date of Minimum:,07/02/2021
,Maximum:,0.051
,Time of Maximum:,09:49:55
,Date of Maximum:,07/02/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,07/02/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
07/02/2021,09:49:15,0.036
07/02/2021,09:49:16,0.022
07/02/2021,09:49:17,0.026
07/02/2021,09:49:18,0.051
07/02/2021,09:49:19,0.027
07/02/2021,09:49:20,0.025
07/02/2021,09:49:21,0.032
07/02/2021,09:49:22,0.037
07/02/2021,09:49:23,0.045
07/02/2021,09:49:24,0.04
07/02/2021,09:49:25,0.035
07/02/2021,09:49:26,0.037
07/02/2021,09:49:27,0.044
07/02/2021,09:49:28,0.04
07/02/2021,09:49:29,0.048
07/02/2021,09:49:30,0.046
07/02/2021,09:49:31,0.036
07/02/2021,09:49:32,0.029
07/02/2021,09:49:33,0.033
07/02/2021,09:49:34,0.038
07/02/2021,09:49:35,0.035
07/02/2021,09:49:36,0.034
07/02/2021,09:49:37,0.03
07/02/2021,09:49:38,0.025
07/02/2021,09:49:39,0.028
07/02/2021,09:49:40,0.024
07/02/2021,09:49:41,0.025
07/02/2021,09:49:42,0.039
07/02/2021,09:49:43,0.035
07/02/2021,09:49:44,0.026
07/02/2021,09:49:45,0.035
07/02/2021,09:49:46,0.025
07/02/2021,09:49:47,0.046
07/02/2021,09:49:48,0.045
07/02/2021,09:49:49,0.028
07/02/2021,09:49:50,0.031
07/02/2021,09:49:51,0.026
07/02/2021,09:49:52,0.033
07/02/2021,09:49:53,0.038
07/02/2021,09:49:54,0.022
07/02/2021,09:49:55,0.051
07/02/2021,09:49:56,0.047
07/02/2021,09:49:57,0.037
07/02/2021,09:49:58,0.033
07/02/2021,09:49:59,0.043
07/02/2021,09:50:00,0.037
07/02/2021,09:50:01,0.034
07/02/2021,09:50:02,0.03
07/02/2021,09:50:03,0.034
07/02/2021,09:50:04,0.023
07/02/2021,09:50:05,0.028
07/02/2021,09:50:06,0.034
07/02/2021,09:50:07,0.023
07/02/2021,09:50:08,0.025
07/02/2021,09:50:09,0.029
07/02/2021,09:50:10,0.023
07/02/2021,09:50:11,0.031
07/02/2021,09:50:12,0.026
07/02/2021,09:50:13,0.026
07/02/2021,09:50:14,0.038

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705005
Test Name:,Test 2
Start Date:,07/02/2021
Start Time:,10:49:15
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.035
,Minimum:,0.024
,Time of Minimum:,10:49:44
,Date of Minimum:,07/02/2021
,Maximum:,0.079
,Time of Maximum:,10:49:54
,Date of Maximum:,07/02/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,07/02/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
07/02/2021,10:49:16,0.035
07/02/2021,10:49:17,0.033
07/02/2021,10:49:18,0.024
07/02/2021,10:49:19,0.035
07/02/2021,10:49:20,0.031
07/02/2021,10:49:21,0.039
07/02/2021,10:49:22,0.035
07/02/2021,10:49:23,0.036
07/02/2021,10:49:24,0.042
07/02/2021,10:49:25,0.03
07/02/2021,10:49:26,0.03
07/02/2021,10:49:27,0.027
07/02/2021,10:49:28,0.028
07/02/2021,10:49:29,0.031
07/02/2021,10:49:30,0.033
07/02/2021,10:49:31,0.052
07/02/2021,10:49:32,0.027
07/02/2021,10:49:33,0.027
07/02/2021,10:49:34,0.043
07/02/2021,10:49:35,0.033
07/02/2021,10:49:36,0.035
07/02/2021,10:49:37,0.037
07/02/2021,10:49:38,0.038
07/02/2021,10:49:39,0.046
07/02/2021,10:49:40,0.029
07/02/2021,10:49:41,0.042
07/02/2021,10:49:42,0.028
07/02/2021,10:49:43,0.032
07/02/2021,10:49:44,0.024
07/02/2021,10:49:45,0.033
07/02/2021,10:49:46,0.032
07/02/2021,10:49:47,0.025
07/02/2021,10:49:48,0.041
07/02/2021,10:49:49,0.034
07/02/2021,10:49:50,0.03
07/02/2021,10:49:51,0.032
07/02/2021,10:49:52,0.045
07/02/2021,10:49:53,0.031
07/02/2021,10:49:54,0.079
07/02/2021,10:49:55,0.044
07/02/2021,10:49:56,0.04
07/02/2021,10:49:57,0.025
07/02/2021,10:49:58,0.027
07/02/2021,10:49:59,0.035
07/02/2021,10:50:00,0.042
07/02/2021,10:50:01,0.042
07/02/2021,10:50:02,0.028
07/02/2021,10:50:03,0.041
07/02/2021,10:50:04,0.029
07/02/2021,10:50:05,0.029
07/02/2021,10:50:06,0.04
07/02/2021,10:50:07,0.039
07/02/2021,10:50:08,0.042
07/02/2021,10:50:09,0.042
07/02/2021,10:50:10,0.034
07/02/2021,10:50:11,0.031
07/02/2021,10:50:12,0.03
07/02/2021,10:50:13,0.028
07/02/2021,10:50:14,0.031
07/02/2021,10:50:15,0.041

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705005
Test Name:,Test 3
Start Date:,07/02/2021
Start Time:,11:49:15
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.023
,Minimum:,0.013
,Time of Minimum:,11:49:40
,Date of Minimum:,07/02/2021
,Maximum:,0.037
,Time of Maximum:,11:49:34
,Date of Maximum:,07/02/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,07/02/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
07/02/2021,11:49:16,0.023
07/02/2021,11:49:17,0.018
07/02/2021,11:49:18,0.017
07/02/2021,11:49:19,0.02
07/02/2021,11:49:20,0.02
07/02/2021,11:49:21,0.02
07/02/2021,11:49:22,0.023
07/02/2021,11:49:23,0.031
07/02/2021,11:49:24,0.019
07/02/2021,11:49:25,0.025
07/02/2021,11:49:26,0.025
07/02/2021,11:49:27,0.035
07/02/2021,11:49:28,0.02
07/02/2021,11:49:29,0.016
07/02/2021,11:49:30,0.021
07/02/2021,11:49:31,0.036
07/02/2021,11:49:32,0.036
07/02/2021,11:49:33,0.028
07/02/2021,11:49:34,0.037
07/02/2021,11:49:35,0.033
07/02/2021,11:49:36,0.033
07/02/2021,11:49:37,0.026
07/02/2021,11:49:38,0.017
07/02/2021,11:49:39,0.018
07/02/2021,11:49:40,0.013
07/02/2021,11:49:41,0.022
07/02/2021,11:49:42,0.021
07/02/2021,11:49:43,0.016
07/02/2021,11:49:44,0.016
07/02/2021,11:49:45,0.014
07/02/2021,11:49:46,0.016
07/02/2021,11:49:47,0.023
07/02/2021,11:49:48,0.019
07/02/2021,11:49:49,0.03
07/02/2021,11:49:50,0.02
07/02/2021,11:49:51,0.018
07/02/2021,11:49:52,0.021
07/02/2021,11:49:53,0.02
07/02/2021,11:49:54,0.028
07/02/2021,11:49:55,0.023
07/02/2021,11:49:56,0.024
07/02/2021,11:49:57,0.026
07/02/2021,11:49:58,0.025
07/02/2021,11:49:59,0.028
07/02/2021,11:50:00,0.03
07/02/2021,11:50:01,0.017
07/02/2021,11:50:02,0.028
07/02/2021,11:50:03,0.026
07/02/2021,11:50:04,0.021
