TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 1
Start Date:,07/02/2021
Start Time:,12:27:27
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.029
,Minimum:,0.016
,Time of Minimum:,12:28:23
,Date of Minimum:,07/02/2021
,Maximum:,0.056
,Time of Maximum:,12:27:49
,Date of Maximum:,07/02/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,07/02/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
07/02/2021,12:27:28,0.019
07/02/2021,12:27:29,0.021
07/02/2021,12:27:30,0.019
07/02/2021,12:27:31,0.032
07/02/2021,12:27:32,0.019
07/02/2021,12:27:33,0.033
07/02/2021,12:27:34,0.037
07/02/2021,12:27:35,0.032
07/02/2021,12:27:36,0.025
07/02/2021,12:27:37,0.033
07/02/2021,12:27:38,0.034
07/02/2021,12:27:39,0.029
07/02/2021,12:27:40,0.027
07/02/2021,12:27:41,0.037
07/02/2021,12:27:42,0.032
07/02/2021,12:27:43,0.039
07/02/2021,12:27:44,0.029
07/02/2021,12:27:45,0.032
07/02/2021,12:27:46,0.037
07/02/2021,12:27:47,0.028
07/02/2021,12:27:48,0.032
07/02/2021,12:27:49,0.056
07/02/2021,12:27:50,0.038
07/02/2021,12:27:51,0.041
07/02/2021,12:27:52,0.036
07/02/2021,12:27:53,0.03
07/02/2021,12:27:54,0.03
07/02/2021,12:27:55,0.031
07/02/2021,12:27:56,0.033
07/02/2021,12:27:57,0.032
07/02/2021,12:27:58,0.031
07/02/2021,12:27:59,0.03
07/02/2021,12:28:00,0.033
07/02/2021,12:28:01,0.037
07/02/2021,12:28:02,0.031
07/02/2021,12:28:03,0.029
07/02/2021,12:28:04,0.032
07/02/2021,12:28:05,0.031
07/02/2021,12:28:06,0.028
07/02/2021,12:28:07,0.027
07/02/2021,12:28:08,0.024
07/02/2021,12:28:09,0.024
07/02/2021,12:28:10,0.025
07/02/2021,12:28:11,0.03
07/02/2021,12:28:12,0.021
07/02/2021,12:28:13,0.037
07/02/2021,12:28:14,0.023
07/02/2021,12:28:15,0.038
07/02/2021,12:28:16,0.033
07/02/2021,12:28:17,0.022
07/02/2021,12:28:18,0.021
07/02/2021,12:28:19,0.017
07/02/2021,12:28:20,0.02
07/02/2021,12:28:21,0.034
07/02/2021,12:28:22,0.017
07/02/2021,12:28:23,0.016
07/02/2021,12:28:24,0.017
07/02/2021,12:28:25,0.026
07/02/2021,12:28:26,0.027
07/02/2021,12:28:27,0.028

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 2
Start Date:,07/02/2021
Start Time:,01:27:28
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.023
,Minimum:,0.012
,Time of Minimum:,01:27:42
,Date of Minimum:,07/02/2021
,Maximum:,0.038
,Time of Maximum:,01:27:35
,Date of Maximum:,07/02/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,07/02/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
07/02/2021,13:27:29,0.024
07/02/2021,13:27:30,0.02
07/02/2021,13:27:31,0.028
07/02/2021,13:27:32,0.028
07/02/2021,13:27:33,0.032
07/02/2021,13:27:34,0.036
07/02/2021,13:27:35,0.038
07/02/2021,13:27:36,0.029
07/02/2021,13:27:37,0.023
07/02/2021,13:27:38,0.025
07/02/2021,13:27:39,0.016
07/02/2021,13:27:40,0.019
07/02/2021,13:27:41,0.02
07/02/2021,13:27:42,0.012
07/02/2021,13:27:43,0.016
07/02/2021,13:27:44,0.016
07/02/2021,13:27:45,0.023
07/02/2021,13:27:46,0.013
07/02/2021,13:27:47,0.018
07/02/2021,13:27:48,0.021
07/02/2021,13:27:49,0.03
07/02/2021,13:27:50,0.025
07/02/2021,13:27:51,0.032
07/02/2021,13:27:52,0.029
07/02/2021,13:27:53,0.03
07/02/2021,13:27:54,0.033
07/02/2021,13:27:55,0.032
07/02/2021,13:27:56,0.022
07/02/2021,13:27:57,0.017
07/02/2021,13:27:58,0.014
07/02/2021,13:27:59,0.014
07/02/2021,13:28:00,0.031
07/02/2021,13:28:01,0.014
07/02/2021,13:28:02,0.02
07/02/2021,13:28:03,0.014
07/02/2021,13:28:04,0.015
07/02/2021,13:28:05,0.026
07/02/2021,13:28:06,0.03
07/02/2021,13:28:07,0.028
07/02/2021,13:28:08,0.026
07/02/2021,13:28:09,0.037
07/02/2021,13:28:10,0.026
07/02/2021,13:28:11,0.03
07/02/2021,13:28:12,0.019
07/02/2021,13:28:13,0.015
07/02/2021,13:28:14,0.015
07/02/2021,13:28:15,0.014
07/02/2021,13:28:16,0.015
07/02/2021,13:28:17,0.016
07/02/2021,13:28:18,0.017
07/02/2021,13:28:19,0.026
07/02/2021,13:28:20,0.026
07/02/2021,13:28:21,0.035
07/02/2021,13:28:22,0.031
07/02/2021,13:28:23,0.028
07/02/2021,13:28:24,0.036
07/02/2021,13:28:25,0.029
07/02/2021,13:28:26,0.015
07/02/2021,13:28:27,0.018
07/02/2021,13:28:28,0.02

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 3
Start Date:,07/02/2021
Start Time:,02:27:28
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.019
,Minimum:,0.008
,Time of Minimum:,02:27:34
,Date of Minimum:,07/02/2021
,Maximum:,0.037
,Time of Maximum:,02:27:41
,Date of Maximum:,07/02/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,07/02/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
07/02/2021,14:27:29,0.017
07/02/2021,14:27:30,0.012
07/02/2021,14:27:31,0.016
07/02/2021,14:27:32,0.01
07/02/2021,14:27:33,0.011
07/02/2021,14:27:34,0.008
07/02/2021,14:27:35,0.014
07/02/2021,14:27:36,0.02
07/02/2021,14:27:37,0.014
07/02/2021,14:27:38,0.018
07/02/2021,14:27:39,0.022
07/02/2021,14:27:40,0.027
07/02/2021,14:27:41,0.037
07/02/2021,14:27:42,0.03
07/02/2021,14:27:43,0.022
07/02/2021,14:27:44,0.027
07/02/2021,14:27:45,0.028
07/02/2021,14:27:46,0.03
07/02/2021,14:27:47,0.026
07/02/2021,14:27:48,0.03
07/02/2021,14:27:49,0.029
07/02/2021,14:27:50,0.033
07/02/2021,14:27:51,0.023
07/02/2021,14:27:52,0.021
07/02/2021,14:27:53,0.021
07/02/2021,14:27:54,0.022
07/02/2021,14:27:55,0.02
07/02/2021,14:27:56,0.021
07/02/2021,14:27:57,0.017
07/02/2021,14:27:58,0.017
07/02/2021,14:27:59,0.02
07/02/2021,14:28:00,0.016
07/02/2021,14:28:01,0.015
07/02/2021,14:28:02,0.022
07/02/2021,14:28:03,0.017
07/02/2021,14:28:04,0.021
07/02/2021,14:28:05,0.013
07/02/2021,14:28:06,0.02
07/02/2021,14:28:07,0.013
07/02/2021,14:28:08,0.017
