TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 1
Start Date:,03/15/2022
Start Time:,12:40:50
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.024
,Minimum:,0.016
,Time of Minimum:,12:41:30
,Date of Minimum:,03/15/2022
,Maximum:,0.058
,Time of Maximum:,12:41:07
,Date of Maximum:,03/15/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,03/15/2022
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
03/15/2022,12:40:51,0.028
03/15/2022,12:40:52,0.016
03/15/2022,12:40:53,0.019
03/15/2022,12:40:54,0.024
03/15/2022,12:40:55,0.017
03/15/2022,12:40:56,0.024
03/15/2022,12:40:57,0.02
03/15/2022,12:40:58,0.028
03/15/2022,12:40:59,0.026
03/15/2022,12:41:00,0.023
03/15/2022,12:41:01,0.034
03/15/2022,12:41:02,0.032
03/15/2022,12:41:03,0.018
03/15/2022,12:41:04,0.019
03/15/2022,12:41:05,0.047
03/15/2022,12:41:06,0.026
03/15/2022,12:41:07,0.058
03/15/2022,12:41:08,0.02
03/15/2022,12:41:09,0.02
03/15/2022,12:41:10,0.017
03/15/2022,12:41:11,0.02
03/15/2022,12:41:12,0.03
03/15/2022,12:41:13,0.016
03/15/2022,12:41:14,0.026
03/15/2022,12:41:15,0.023
03/15/2022,12:41:16,0.027
03/15/2022,12:41:17,0.02
03/15/2022,12:41:18,0.02
03/15/2022,12:41:19,0.023
03/15/2022,12:41:20,0.017
03/15/2022,12:41:21,0.024
03/15/2022,12:41:22,0.021
03/15/2022,12:41:23,0.02
03/15/2022,12:41:24,0.025
03/15/2022,12:41:25,0.02
03/15/2022,12:41:26,0.024
03/15/2022,12:41:27,0.019
03/15/2022,12:41:28,0.022
