TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 1
Start Date:,08/14/2020
Start Time:,10:36:39
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.098
,Minimum:,0.07
,Time of Minimum:,10:36:46
,Date of Minimum:,08/14/2020
,Maximum:,0.137
,Time of Maximum:,10:37:15
,Date of Maximum:,08/14/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/14/2020
,Cal name:,User5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/14/2020,10:36:40,0.101
08/14/2020,10:36:41,0.128
08/14/2020,10:36:42,0.111
08/14/2020,10:36:43,0.096
08/14/2020,10:36:44,0.11
08/14/2020,10:36:45,0.086
08/14/2020,10:36:46,0.07
08/14/2020,10:36:47,0.087
08/14/2020,10:36:48,0.091
08/14/2020,10:36:49,0.12
08/14/2020,10:36:50,0.078
08/14/2020,10:36:51,0.119
08/14/2020,10:36:52,0.098
08/14/2020,10:36:53,0.077
08/14/2020,10:36:54,0.086
08/14/2020,10:36:55,0.09
08/14/2020,10:36:56,0.098
08/14/2020,10:36:57,0.114
08/14/2020,10:36:58,0.091
08/14/2020,10:36:59,0.099
08/14/2020,10:37:00,0.102
08/14/2020,10:37:01,0.094
08/14/2020,10:37:02,0.109
08/14/2020,10:37:03,0.092
08/14/2020,10:37:04,0.087
08/14/2020,10:37:05,0.081
08/14/2020,10:37:06,0.137
08/14/2020,10:37:07,0.121
08/14/2020,10:37:08,0.092
08/14/2020,10:37:09,0.109
08/14/2020,10:37:10,0.088
08/14/2020,10:37:11,0.08
08/14/2020,10:37:12,0.101
08/14/2020,10:37:13,0.103
08/14/2020,10:37:14,0.106
08/14/2020,10:37:15,0.137
08/14/2020,10:37:16,0.115
08/14/2020,10:37:17,0.118
08/14/2020,10:37:18,0.103
08/14/2020,10:37:19,0.078
08/14/2020,10:37:20,0.117
08/14/2020,10:37:21,0.095
08/14/2020,10:37:22,0.107
08/14/2020,10:37:23,0.09
08/14/2020,10:37:24,0.109
08/14/2020,10:37:25,0.107
08/14/2020,10:37:26,0.098
08/14/2020,10:37:27,0.077
08/14/2020,10:37:28,0.088
08/14/2020,10:37:29,0.098
08/14/2020,10:37:30,0.113
