TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 1
Start Date:,12/07/2021
Start Time:,01:39:29
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.015
,Minimum:,0
,Time of Minimum:,01:39:33
,Date of Minimum:,12/07/2021
,Maximum:,0.033
,Time of Maximum:,01:40:17
,Date of Maximum:,12/07/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,12/07/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
12/07/2021,13:39:30,0.004
12/07/2021,13:39:31,0
12/07/2021,13:39:32,0.01
12/07/2021,13:39:33,0
12/07/2021,13:39:34,0.002
12/07/2021,13:39:35,0.006
12/07/2021,13:39:36,0.001
12/07/2021,13:39:37,0.013
12/07/2021,13:39:38,0.008
12/07/2021,13:39:39,0.007
12/07/2021,13:39:40,0.01
12/07/2021,13:39:41,0.013
12/07/2021,13:39:42,0.013
12/07/2021,13:39:43,0.017
12/07/2021,13:39:44,0.02
12/07/2021,13:39:45,0.018
12/07/2021,13:39:46,0.022
12/07/2021,13:39:47,0.018
12/07/2021,13:39:48,0.017
12/07/2021,13:39:49,0.027
12/07/2021,13:39:50,0.031
12/07/2021,13:39:51,0.02
12/07/2021,13:39:52,0.023
12/07/2021,13:39:53,0.016
12/07/2021,13:39:54,0.022
12/07/2021,13:39:55,0.019
12/07/2021,13:39:56,0.028
12/07/2021,13:39:57,0.015
12/07/2021,13:39:58,0.029
12/07/2021,13:39:59,0.02
12/07/2021,13:40:00,0.028
12/07/2021,13:40:01,0.023
12/07/2021,13:40:02,0.02
12/07/2021,13:40:03,0.023
12/07/2021,13:40:04,0.023
12/07/2021,13:40:05,0.013
12/07/2021,13:40:06,0.018
12/07/2021,13:40:07,0.01
12/07/2021,13:40:08,0.02
12/07/2021,13:40:09,0.009
12/07/2021,13:40:10,0.019
12/07/2021,13:40:11,0.016
12/07/2021,13:40:12,0.013
12/07/2021,13:40:13,0.02
12/07/2021,13:40:14,0.011
12/07/2021,13:40:15,0.012
12/07/2021,13:40:16,0.013
12/07/2021,13:40:17,0.033
12/07/2021,13:40:18,0.013
12/07/2021,13:40:19,0.012
12/07/2021,13:40:20,0.009
12/07/2021,13:40:21,0.013
12/07/2021,13:40:22,0.011
12/07/2021,13:40:23,0.006
12/07/2021,13:40:24,0.014
12/07/2021,13:40:25,0.01
12/07/2021,13:40:26,0.008
12/07/2021,13:40:27,0.011
12/07/2021,13:40:28,0.01
12/07/2021,13:40:29,0.011

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 2
Start Date:,12/07/2021
Start Time:,02:39:30
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.015
,Minimum:,0.006
,Time of Minimum:,02:40:08
,Date of Minimum:,12/07/2021
,Maximum:,0.031
,Time of Maximum:,02:40:02
,Date of Maximum:,12/07/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,12/07/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
12/07/2021,14:39:31,0.02
12/07/2021,14:39:32,0.019
12/07/2021,14:39:33,0.017
12/07/2021,14:39:34,0.024
12/07/2021,14:39:35,0.02
12/07/2021,14:39:36,0.02
12/07/2021,14:39:37,0.013
12/07/2021,14:39:38,0.015
12/07/2021,14:39:39,0.017
12/07/2021,14:39:40,0.014
12/07/2021,14:39:41,0.017
12/07/2021,14:39:42,0.012
12/07/2021,14:39:43,0.01
12/07/2021,14:39:44,0.015
12/07/2021,14:39:45,0.008
12/07/2021,14:39:46,0.007
12/07/2021,14:39:47,0.007
12/07/2021,14:39:48,0.008
12/07/2021,14:39:49,0.01
12/07/2021,14:39:50,0.011
12/07/2021,14:39:51,0.013
12/07/2021,14:39:52,0.012
12/07/2021,14:39:53,0.022
12/07/2021,14:39:54,0.022
12/07/2021,14:39:55,0.022
12/07/2021,14:39:56,0.015
12/07/2021,14:39:57,0.02
12/07/2021,14:39:58,0.018
12/07/2021,14:39:59,0.026
12/07/2021,14:40:00,0.015
12/07/2021,14:40:01,0.016
12/07/2021,14:40:02,0.031
12/07/2021,14:40:03,0.014
12/07/2021,14:40:04,0.012
12/07/2021,14:40:05,0.008
12/07/2021,14:40:06,0.011
12/07/2021,14:40:07,0.009
12/07/2021,14:40:08,0.006
12/07/2021,14:40:09,0.007
12/07/2021,14:40:10,0.013
12/07/2021,14:40:11,0.008
12/07/2021,14:40:12,0.011
12/07/2021,14:40:13,0.016
12/07/2021,14:40:14,0.016
12/07/2021,14:40:15,0.012
12/07/2021,14:40:16,0.021
12/07/2021,14:40:17,0.013
12/07/2021,14:40:18,0.014
12/07/2021,14:40:19,0.011
12/07/2021,14:40:20,0.014
12/07/2021,14:40:21,0.015
12/07/2021,14:40:22,0.009
12/07/2021,14:40:23,0.015
12/07/2021,14:40:24,0.015
12/07/2021,14:40:25,0.013
12/07/2021,14:40:26,0.025
12/07/2021,14:40:27,0.014
12/07/2021,14:40:28,0.021
12/07/2021,14:40:29,0.016
12/07/2021,14:40:30,0.012

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 3
Start Date:,12/07/2021
Start Time:,03:39:30
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.014
,Minimum:,0.005
,Time of Minimum:,03:40:02
,Date of Minimum:,12/07/2021
,Maximum:,0.025
,Time of Maximum:,03:40:18
,Date of Maximum:,12/07/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,12/07/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
12/07/2021,15:39:31,0.009
12/07/2021,15:39:32,0.009
12/07/2021,15:39:33,0.01
12/07/2021,15:39:34,0.013
12/07/2021,15:39:35,0.012
12/07/2021,15:39:36,0.017
12/07/2021,15:39:37,0.018
12/07/2021,15:39:38,0.017
12/07/2021,15:39:39,0.023
12/07/2021,15:39:40,0.016
12/07/2021,15:39:41,0.015
12/07/2021,15:39:42,0.009
12/07/2021,15:39:43,0.012
12/07/2021,15:39:44,0.009
12/07/2021,15:39:45,0.008
12/07/2021,15:39:46,0.008
12/07/2021,15:39:47,0.01
12/07/2021,15:39:48,0.008
12/07/2021,15:39:49,0.011
12/07/2021,15:39:50,0.01
12/07/2021,15:39:51,0.015
12/07/2021,15:39:52,0.015
12/07/2021,15:39:53,0.018
12/07/2021,15:39:54,0.02
12/07/2021,15:39:55,0.016
12/07/2021,15:39:56,0.021
12/07/2021,15:39:57,0.016
12/07/2021,15:39:58,0.015
12/07/2021,15:39:59,0.013
12/07/2021,15:40:00,0.016
12/07/2021,15:40:01,0.013
12/07/2021,15:40:02,0.005
12/07/2021,15:40:03,0.01
12/07/2021,15:40:04,0.006
12/07/2021,15:40:05,0.01
12/07/2021,15:40:06,0.013
12/07/2021,15:40:07,0.007
12/07/2021,15:40:08,0.013
12/07/2021,15:40:09,0.01
12/07/2021,15:40:10,0.023
12/07/2021,15:40:11,0.017
12/07/2021,15:40:12,0.019
12/07/2021,15:40:13,0.011
12/07/2021,15:40:14,0.019
12/07/2021,15:40:15,0.021
12/07/2021,15:40:16,0.016
12/07/2021,15:40:17,0.02
12/07/2021,15:40:18,0.025
12/07/2021,15:40:19,0.019
12/07/2021,15:40:20,0.023
12/07/2021,15:40:21,0.017
12/07/2021,15:40:22,0.014
12/07/2021,15:40:23,0.012
12/07/2021,15:40:24,0.013
12/07/2021,15:40:25,0.013
12/07/2021,15:40:26,0.012
12/07/2021,15:40:27,0.016
12/07/2021,15:40:28,0.013
12/07/2021,15:40:29,0.012
12/07/2021,15:40:30,0.007

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 4
Start Date:,12/07/2021
Start Time:,04:39:30
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.013
,Minimum:,0.005
,Time of Minimum:,04:39:50
,Date of Minimum:,12/07/2021
,Maximum:,0.027
,Time of Maximum:,04:40:21
,Date of Maximum:,12/07/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,12/07/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
12/07/2021,16:39:31,0.015
12/07/2021,16:39:32,0.011
12/07/2021,16:39:33,0.015
12/07/2021,16:39:34,0.015
12/07/2021,16:39:35,0.014
12/07/2021,16:39:36,0.014
12/07/2021,16:39:37,0.016
12/07/2021,16:39:38,0.019
12/07/2021,16:39:39,0.018
12/07/2021,16:39:40,0.019
12/07/2021,16:39:41,0.015
12/07/2021,16:39:42,0.018
12/07/2021,16:39:43,0.015
12/07/2021,16:39:44,0.012
