TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 1
Start Date:,03/01/2022
Start Time:,11:11:37
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.023
,Minimum:,0.004
,Time of Minimum:,11:11:44
,Date of Minimum:,03/01/2022
,Maximum:,0.085
,Time of Maximum:,11:12:08
,Date of Maximum:,03/01/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,03/01/2022
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
03/01/2022,11:11:38,0.048
03/01/2022,11:11:39,0.026
03/01/2022,11:11:40,0.019
03/01/2022,11:11:41,0.02
03/01/2022,11:11:42,0.018
03/01/2022,11:11:43,0.014
03/01/2022,11:11:44,0.004
03/01/2022,11:11:45,0.022
03/01/2022,11:11:46,0.019
03/01/2022,11:11:47,0.025
03/01/2022,11:11:48,0.007
03/01/2022,11:11:49,0.017
03/01/2022,11:11:50,0.008
03/01/2022,11:11:51,0.012
03/01/2022,11:11:52,0.013
03/01/2022,11:11:53,0.006
03/01/2022,11:11:54,0.009
03/01/2022,11:11:55,0.011
03/01/2022,11:11:56,0.01
03/01/2022,11:11:57,0.046
03/01/2022,11:11:58,0.014
03/01/2022,11:11:59,0.008
03/01/2022,11:12:00,0.017
03/01/2022,11:12:01,0.014
03/01/2022,11:12:02,0.019
03/01/2022,11:12:03,0.013
03/01/2022,11:12:04,0.034
03/01/2022,11:12:05,0.015
03/01/2022,11:12:06,0.018
03/01/2022,11:12:07,0.022
03/01/2022,11:12:08,0.085
03/01/2022,11:12:09,0.028
03/01/2022,11:12:10,0.034
03/01/2022,11:12:11,0.018
03/01/2022,11:12:12,0.032
03/01/2022,11:12:13,0.019
03/01/2022,11:12:14,0.041
03/01/2022,11:12:15,0.025
03/01/2022,11:12:16,0.024
03/01/2022,11:12:17,0.047
03/01/2022,11:12:18,0.027
03/01/2022,11:12:19,0.025
03/01/2022,11:12:20,0.025
03/01/2022,11:12:21,0.025
03/01/2022,11:12:22,0.022
03/01/2022,11:12:23,0.022
03/01/2022,11:12:24,0.029
03/01/2022,11:12:25,0.031
03/01/2022,11:12:26,0.023
03/01/2022,11:12:27,0.023
03/01/2022,11:12:28,0.031
03/01/2022,11:12:29,0.019
03/01/2022,11:12:30,0.027
03/01/2022,11:12:31,0.034
03/01/2022,11:12:32,0.026
03/01/2022,11:12:33,0.023
03/01/2022,11:12:34,0.016
03/01/2022,11:12:35,0.027
03/01/2022,11:12:36,0.052
03/01/2022,11:12:37,0.013

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
