TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 1
Start Date:,03/05/2021
Start Time:,12:06:21
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.038
,Minimum:,0.014
,Time of Minimum:,12:06:27
,Date of Minimum:,03/05/2021
,Maximum:,0.06
,Time of Maximum:,12:06:35
,Date of Maximum:,03/05/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,03/05/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
03/05/2021,12:06:22,0.041
03/05/2021,12:06:23,0.016
03/05/2021,12:06:24,0.017
03/05/2021,12:06:25,0.022
03/05/2021,12:06:26,0.016
03/05/2021,12:06:27,0.014
03/05/2021,12:06:28,0.029
03/05/2021,12:06:29,0.042
03/05/2021,12:06:30,0.021
03/05/2021,12:06:31,0.022
03/05/2021,12:06:32,0.04
03/05/2021,12:06:33,0.046
03/05/2021,12:06:34,0.051
03/05/2021,12:06:35,0.06
03/05/2021,12:06:36,0.045
03/05/2021,12:06:37,0.05
03/05/2021,12:06:38,0.053
03/05/2021,12:06:39,0.052
03/05/2021,12:06:40,0.043
03/05/2021,12:06:41,0.036
03/05/2021,12:06:42,0.039
03/05/2021,12:06:43,0.051
03/05/2021,12:06:44,0.044
03/05/2021,12:06:45,0.041
03/05/2021,12:06:46,0.052
03/05/2021,12:06:47,0.057
03/05/2021,12:06:48,0.024
03/05/2021,12:06:49,0.034
03/05/2021,12:06:50,0.037
03/05/2021,12:06:51,0.021
03/05/2021,12:06:52,0.056
03/05/2021,12:06:53,0.024
03/05/2021,12:06:54,0.018
03/05/2021,12:06:55,0.058
03/05/2021,12:06:56,0.035
03/05/2021,12:06:57,0.035
03/05/2021,12:06:58,0.05
03/05/2021,12:06:59,0.035
03/05/2021,12:07:00,0.041
03/05/2021,12:07:01,0.034
03/05/2021,12:07:02,0.039
03/05/2021,12:07:03,0.039
03/05/2021,12:07:04,0.043
03/05/2021,12:07:05,0.047
03/05/2021,12:07:06,0.039
03/05/2021,12:07:07,0.038
03/05/2021,12:07:08,0.052
03/05/2021,12:07:09,0.031
03/05/2021,12:07:10,0.026
03/05/2021,12:07:11,0.046
03/05/2021,12:07:12,0.047
03/05/2021,12:07:13,0.058
03/05/2021,12:07:14,0.036
03/05/2021,12:07:15,0.029
03/05/2021,12:07:16,0.027
03/05/2021,12:07:17,0.031
03/05/2021,12:07:18,0.03
03/05/2021,12:07:19,0.026
03/05/2021,12:07:20,0.026
03/05/2021,12:07:21,0.039

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 2
Start Date:,03/05/2021
Start Time:,01:06:22
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.024
,Minimum:,0.013
,Time of Minimum:,01:06:53
,Date of Minimum:,03/05/2021
,Maximum:,0.042
,Time of Maximum:,01:06:26
,Date of Maximum:,03/05/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,03/05/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
03/05/2021,13:06:23,0.04
03/05/2021,13:06:24,0.021
03/05/2021,13:06:25,0.025
03/05/2021,13:06:26,0.042
03/05/2021,13:06:27,0.025
03/05/2021,13:06:28,0.025
03/05/2021,13:06:29,0.026
03/05/2021,13:06:30,0.026
03/05/2021,13:06:31,0.034
03/05/2021,13:06:32,0.023
03/05/2021,13:06:33,0.037
03/05/2021,13:06:34,0.035
03/05/2021,13:06:35,0.019
03/05/2021,13:06:36,0.029
