TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 1
Start Date:,12/17/2021
Start Time:,02:16:16
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.03
,Minimum:,0.004
,Time of Minimum:,02:17:09
,Date of Minimum:,12/17/2021
,Maximum:,0.051
,Time of Maximum:,02:16:20
,Date of Maximum:,12/17/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,12/17/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
12/17/2021,14:16:17,0.041
12/17/2021,14:16:18,0.019
12/17/2021,14:16:19,0.03
12/17/2021,14:16:20,0.051
12/17/2021,14:16:21,0.038
12/17/2021,14:16:22,0.043
12/17/2021,14:16:23,0.033
12/17/2021,14:16:24,0.05
12/17/2021,14:16:25,0.037
12/17/2021,14:16:26,0.049
12/17/2021,14:16:27,0.045
12/17/2021,14:16:28,0.047
12/17/2021,14:16:29,0.035
12/17/2021,14:16:30,0.043
12/17/2021,14:16:31,0.039
12/17/2021,14:16:32,0.039
12/17/2021,14:16:33,0.041
12/17/2021,14:16:34,0.043
12/17/2021,14:16:35,0.045
12/17/2021,14:16:36,0.045
12/17/2021,14:16:37,0.044
12/17/2021,14:16:38,0.04
12/17/2021,14:16:39,0.045
12/17/2021,14:16:40,0.04
12/17/2021,14:16:41,0.048
12/17/2021,14:16:42,0.035
12/17/2021,14:16:43,0.038
12/17/2021,14:16:44,0.042
12/17/2021,14:16:45,0.036
12/17/2021,14:16:46,0.039
12/17/2021,14:16:47,0.033
12/17/2021,14:16:48,0.042
12/17/2021,14:16:49,0.037
12/17/2021,14:16:50,0.028
12/17/2021,14:16:51,0.031
12/17/2021,14:16:52,0.025
12/17/2021,14:16:53,0.029
12/17/2021,14:16:54,0.033
12/17/2021,14:16:55,0.025
12/17/2021,14:16:56,0.026
12/17/2021,14:16:57,0.021
12/17/2021,14:16:58,0.026
12/17/2021,14:16:59,0.02
12/17/2021,14:17:00,0.014
12/17/2021,14:17:01,0.012
12/17/2021,14:17:02,0.012
12/17/2021,14:17:03,0.009
12/17/2021,14:17:04,0.022
12/17/2021,14:17:05,0.006
12/17/2021,14:17:06,0.005
12/17/2021,14:17:07,0.007
12/17/2021,14:17:08,0.008
12/17/2021,14:17:09,0.004
12/17/2021,14:17:10,0.009
12/17/2021,14:17:11,0.011
12/17/2021,14:17:12,0.023
12/17/2021,14:17:13,0.018
12/17/2021,14:17:14,0.02
12/17/2021,14:17:15,0.021
12/17/2021,14:17:16,0.02

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 2
Start Date:,12/17/2021
Start Time:,03:16:17
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.027
,Minimum:,0.005
,Time of Minimum:,03:16:46
,Date of Minimum:,12/17/2021
,Maximum:,0.054
,Time of Maximum:,03:16:34
,Date of Maximum:,12/17/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,12/17/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
12/17/2021,15:16:18,0.017
12/17/2021,15:16:19,0.024
12/17/2021,15:16:20,0.017
12/17/2021,15:16:21,0.02
12/17/2021,15:16:22,0.021
12/17/2021,15:16:23,0.029
12/17/2021,15:16:24,0.034
12/17/2021,15:16:25,0.033
12/17/2021,15:16:26,0.033
12/17/2021,15:16:27,0.033
12/17/2021,15:16:28,0.035
