TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 1
Start Date:,12/14/2021
Start Time:,01:21:07
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.018
,Minimum:,0
,Time of Minimum:,01:21:17
,Date of Minimum:,12/14/2021
,Maximum:,0.031
,Time of Maximum:,01:21:46
,Date of Maximum:,12/14/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,12/14/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
12/14/2021,13:21:08,0.015
12/14/2021,13:21:09,0.016
12/14/2021,13:21:10,0.024
12/14/2021,13:21:11,0.019
12/14/2021,13:21:12,0.016
12/14/2021,13:21:13,0.016
12/14/2021,13:21:14,0.026
12/14/2021,13:21:15,0.025
12/14/2021,13:21:16,0.027
12/14/2021,13:21:17,0
12/14/2021,13:21:18,0.005
12/14/2021,13:21:19,0.02
12/14/2021,13:21:20,0.021
12/14/2021,13:21:21,0.019
12/14/2021,13:21:22,0.021
12/14/2021,13:21:23,0.017
12/14/2021,13:21:24,0.012
12/14/2021,13:21:25,0.012
12/14/2021,13:21:26,0.016
12/14/2021,13:21:27,0.012
12/14/2021,13:21:28,0.015
12/14/2021,13:21:29,0.017
12/14/2021,13:21:30,0.014
12/14/2021,13:21:31,0.017
12/14/2021,13:21:32,0.019
12/14/2021,13:21:33,0.027
12/14/2021,13:21:34,0.021
12/14/2021,13:21:35,0.023
12/14/2021,13:21:36,0.019
12/14/2021,13:21:37,0.018
12/14/2021,13:21:38,0.019
12/14/2021,13:21:39,0.021
12/14/2021,13:21:40,0.019
12/14/2021,13:21:41,0.022
12/14/2021,13:21:42,0.021
12/14/2021,13:21:43,0.024
12/14/2021,13:21:44,0.022
12/14/2021,13:21:45,0.017
12/14/2021,13:21:46,0.031
12/14/2021,13:21:47,0.016
12/14/2021,13:21:48,0.019
12/14/2021,13:21:49,0.016
12/14/2021,13:21:50,0.016
12/14/2021,13:21:51,0.014
12/14/2021,13:21:52,0.016
12/14/2021,13:21:53,0.02
12/14/2021,13:21:54,0.016
12/14/2021,13:21:55,0.011
12/14/2021,13:21:56,0.017
12/14/2021,13:21:57,0.011
12/14/2021,13:21:58,0.016
12/14/2021,13:21:59,0.017
12/14/2021,13:22:00,0.017
12/14/2021,13:22:01,0.015
12/14/2021,13:22:02,0.021
12/14/2021,13:22:03,0.02
12/14/2021,13:22:04,0.021
12/14/2021,13:22:05,0.03
12/14/2021,13:22:06,0.022
12/14/2021,13:22:07,0.022

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 2
Start Date:,12/14/2021
Start Time:,02:21:08
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

