TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705005
Test Name:,Test 1
Start Date:,02/25/2022
Start Time:,11:53:52
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.024
,Minimum:,0.009
,Time of Minimum:,11:54:03
,Date of Minimum:,02/25/2022
,Maximum:,0.069
,Time of Maximum:,11:54:35
,Date of Maximum:,02/25/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,02/25/2022
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
02/25/2022,11:53:53,0.018
02/25/2022,11:53:54,0.023
02/25/2022,11:53:55,0.031
02/25/2022,11:53:56,0.028
02/25/2022,11:53:57,0.019
02/25/2022,11:53:58,0.031
02/25/2022,11:53:59,0.023
02/25/2022,11:54:00,0.017
02/25/2022,11:54:01,0.017
02/25/2022,11:54:02,0.017
02/25/2022,11:54:03,0.009
02/25/2022,11:54:04,0.014
02/25/2022,11:54:05,0.014
02/25/2022,11:54:06,0.012
02/25/2022,11:54:07,0.018
02/25/2022,11:54:08,0.011
02/25/2022,11:54:09,0.019
02/25/2022,11:54:10,0.018
02/25/2022,11:54:11,0.01
02/25/2022,11:54:12,0.016
02/25/2022,11:54:13,0.016
02/25/2022,11:54:14,0.016
02/25/2022,11:54:15,0.013
02/25/2022,11:54:16,0.016
02/25/2022,11:54:17,0.042
02/25/2022,11:54:18,0.025
02/25/2022,11:54:19,0.02
02/25/2022,11:54:20,0.019
02/25/2022,11:54:21,0.03
02/25/2022,11:54:22,0.026
02/25/2022,11:54:23,0.031
02/25/2022,11:54:24,0.024
02/25/2022,11:54:25,0.03
02/25/2022,11:54:26,0.04
02/25/2022,11:54:27,0.025
02/25/2022,11:54:28,0.024
02/25/2022,11:54:29,0.026
02/25/2022,11:54:30,0.046
