TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 1
Start Date:,05/13/2022
Start Time:,12:00:54
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.034
,Minimum:,0.013
,Time of Minimum:,12:00:56
,Date of Minimum:,05/13/2022
,Maximum:,0.079
,Time of Maximum:,12:01:09
,Date of Maximum:,05/13/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,05/13/2022
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
05/13/2022,12:00:55,0.028
05/13/2022,12:00:56,0.013
05/13/2022,12:00:57,0.027
05/13/2022,12:00:58,0.018
05/13/2022,12:00:59,0.03
05/13/2022,12:01:00,0.026
05/13/2022,12:01:01,0.036
05/13/2022,12:01:02,0.038
05/13/2022,12:01:03,0.042
05/13/2022,12:01:04,0.04
05/13/2022,12:01:05,0.044
05/13/2022,12:01:06,0.046
05/13/2022,12:01:07,0.035
05/13/2022,12:01:08,0.038
05/13/2022,12:01:09,0.079
05/13/2022,12:01:10,0.024
05/13/2022,12:01:11,0.022
05/13/2022,12:01:12,0.019
05/13/2022,12:01:13,0.014
05/13/2022,12:01:14,0.017
05/13/2022,12:01:15,0.023
05/13/2022,12:01:16,0.029
05/13/2022,12:01:17,0.03
05/13/2022,12:01:18,0.049
05/13/2022,12:01:19,0.037
05/13/2022,12:01:20,0.041
05/13/2022,12:01:21,0.041
05/13/2022,12:01:22,0.045
05/13/2022,12:01:23,0.036
05/13/2022,12:01:24,0.029
05/13/2022,12:01:25,0.032
05/13/2022,12:01:26,0.014
05/13/2022,12:01:27,0.019
05/13/2022,12:01:28,0.032
05/13/2022,12:01:29,0.017
05/13/2022,12:01:30,0.031
05/13/2022,12:01:31,0.038
05/13/2022,12:01:32,0.04
05/13/2022,12:01:33,0.037
05/13/2022,12:01:34,0.043
05/13/2022,12:01:35,0.055
05/13/2022,12:01:36,0.043
05/13/2022,12:01:37,0.04
05/13/2022,12:01:38,0.042
05/13/2022,12:01:39,0.037
05/13/2022,12:01:40,0.025
05/13/2022,12:01:41,0.04
05/13/2022,12:01:42,0.019
05/13/2022,12:01:43,0.028
05/13/2022,12:01:44,0.024
05/13/2022,12:01:45,0.019
05/13/2022,12:01:46,0.037
05/13/2022,12:01:47,0.025
05/13/2022,12:01:48,0.038
05/13/2022,12:01:49,0.037
05/13/2022,12:01:50,0.041
05/13/2022,12:01:51,0.042
05/13/2022,12:01:52,0.041
05/13/2022,12:01:53,0.045
05/13/2022,12:01:54,0.045

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 2
Start Date:,05/13/2022
Start Time:,01:00:54
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
