TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 1
Start Date:,06/22/2021
Start Time:,12:24:45
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.06
,Minimum:,0.047
,Time of Minimum:,12:25:14
,Date of Minimum:,06/22/2021
,Maximum:,0.084
,Time of Maximum:,12:25:15
,Date of Maximum:,06/22/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,06/22/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
06/22/2021,12:24:46,0.05
06/22/2021,12:24:47,0.048
06/22/2021,12:24:48,0.064
06/22/2021,12:24:49,0.062
06/22/2021,12:24:50,0.06
06/22/2021,12:24:51,0.061
06/22/2021,12:24:52,0.065
06/22/2021,12:24:53,0.057
06/22/2021,12:24:54,0.055
06/22/2021,12:24:55,0.06
06/22/2021,12:24:56,0.058
06/22/2021,12:24:57,0.063
06/22/2021,12:24:58,0.07
06/22/2021,12:24:59,0.067
06/22/2021,12:25:00,0.061
06/22/2021,12:25:01,0.055
06/22/2021,12:25:02,0.072
06/22/2021,12:25:03,0.051
06/22/2021,12:25:04,0.057
06/22/2021,12:25:05,0.055
06/22/2021,12:25:06,0.054
06/22/2021,12:25:07,0.06
06/22/2021,12:25:08,0.058
06/22/2021,12:25:09,0.063
06/22/2021,12:25:10,0.07
06/22/2021,12:25:11,0.059
06/22/2021,12:25:12,0.067
06/22/2021,12:25:13,0.064
06/22/2021,12:25:14,0.047
06/22/2021,12:25:15,0.084
06/22/2021,12:25:16,0.064
06/22/2021,12:25:17,0.061
06/22/2021,12:25:18,0.071
06/22/2021,12:25:19,0.06
06/22/2021,12:25:20,0.053
06/22/2021,12:25:21,0.062
06/22/2021,12:25:22,0.058
06/22/2021,12:25:23,0.055
06/22/2021,12:25:24,0.067
06/22/2021,12:25:25,0.056
06/22/2021,12:25:26,0.062
06/22/2021,12:25:27,0.066
06/22/2021,12:25:28,0.074
06/22/2021,12:25:29,0.056
06/22/2021,12:25:30,0.059
06/22/2021,12:25:31,0.051
06/22/2021,12:25:32,0.058
06/22/2021,12:25:33,0.055
06/22/2021,12:25:34,0.057
06/22/2021,12:25:35,0.053
06/22/2021,12:25:36,0.065
06/22/2021,12:25:37,0.081
06/22/2021,12:25:38,0.054
06/22/2021,12:25:39,0.051
06/22/2021,12:25:40,0.061
06/22/2021,12:25:41,0.06
06/22/2021,12:25:42,0.059
06/22/2021,12:25:43,0.054
06/22/2021,12:25:44,0.061
06/22/2021,12:25:45,0.055

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 2
Start Date:,06/22/2021
Start Time:,01:24:46
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.057
,Minimum:,0.04
,Time of Minimum:,01:25:12
,Date of Minimum:,06/22/2021
,Maximum:,0.082
,Time of Maximum:,01:25:40
,Date of Maximum:,06/22/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,06/22/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
06/22/2021,13:24:47,0.057
06/22/2021,13:24:48,0.061
06/22/2021,13:24:49,0.042
06/22/2021,13:24:50,0.05
06/22/2021,13:24:51,0.056
06/22/2021,13:24:52,0.049
06/22/2021,13:24:53,0.048
06/22/2021,13:24:54,0.06
06/22/2021,13:24:55,0.053
06/22/2021,13:24:56,0.06
06/22/2021,13:24:57,0.062
06/22/2021,13:24:58,0.06
06/22/2021,13:24:59,0.066
06/22/2021,13:25:00,0.068
06/22/2021,13:25:01,0.064
