TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 1
Start Date:,02/19/2021
Start Time:,12:20:45
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.037
,Minimum:,0.015
,Time of Minimum:,12:20:53
,Date of Minimum:,02/19/2021
,Maximum:,0.061
,Time of Maximum:,12:21:08
,Date of Maximum:,02/19/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,02/19/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
02/19/2021,12:20:46,0.051
02/19/2021,12:20:47,0.056
02/19/2021,12:20:48,0.045
02/19/2021,12:20:49,0.033
02/19/2021,12:20:50,0.025
02/19/2021,12:20:51,0.015
02/19/2021,12:20:52,0.032
02/19/2021,12:20:53,0.015
02/19/2021,12:20:54,0.034
02/19/2021,12:20:55,0.018
02/19/2021,12:20:56,0.028
02/19/2021,12:20:57,0.026
02/19/2021,12:20:58,0.025
02/19/2021,12:20:59,0.029
02/19/2021,12:21:00,0.035
02/19/2021,12:21:01,0.035
02/19/2021,12:21:02,0.04
02/19/2021,12:21:03,0.036
02/19/2021,12:21:04,0.043
02/19/2021,12:21:05,0.04
02/19/2021,12:21:06,0.043
02/19/2021,12:21:07,0.042
02/19/2021,12:21:08,0.061
02/19/2021,12:21:09,0.032
02/19/2021,12:21:10,0.039
02/19/2021,12:21:11,0.035
02/19/2021,12:21:12,0.04
02/19/2021,12:21:13,0.035
02/19/2021,12:21:14,0.039
02/19/2021,12:21:15,0.035
02/19/2021,12:21:16,0.047
02/19/2021,12:21:17,0.044
02/19/2021,12:21:18,0.044
02/19/2021,12:21:19,0.036
02/19/2021,12:21:20,0.058
02/19/2021,12:21:21,0.041
02/19/2021,12:21:22,0.056
02/19/2021,12:21:23,0.035
02/19/2021,12:21:24,0.033
02/19/2021,12:21:25,0.03
02/19/2021,12:21:26,0.054
02/19/2021,12:21:27,0.036
02/19/2021,12:21:28,0.049
02/19/2021,12:21:29,0.044
02/19/2021,12:21:30,0.036
02/19/2021,12:21:31,0.039
02/19/2021,12:21:32,0.041
02/19/2021,12:21:33,0.04
02/19/2021,12:21:34,0.037
02/19/2021,12:21:35,0.027
02/19/2021,12:21:36,0.037
02/19/2021,12:21:37,0.034
02/19/2021,12:21:38,0.032
02/19/2021,12:21:39,0.036
02/19/2021,12:21:40,0.031
02/19/2021,12:21:41,0.039
02/19/2021,12:21:42,0.029
02/19/2021,12:21:43,0.034
02/19/2021,12:21:44,0.027
02/19/2021,12:21:45,0.03

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 2
Start Date:,02/19/2021
Start Time:,01:20:46
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.04
,Minimum:,0.023
,Time of Minimum:,01:21:11
,Date of Minimum:,02/19/2021
,Maximum:,0.213
,Time of Maximum:,01:20:57
,Date of Maximum:,02/19/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,02/19/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
02/19/2021,13:20:47,0.036
02/19/2021,13:20:48,0.083
02/19/2021,13:20:49,0.033
02/19/2021,13:20:50,0.053
02/19/2021,13:20:51,0.036
02/19/2021,13:20:52,0.035
02/19/2021,13:20:53,0.057
02/19/2021,13:20:54,0.033
02/19/2021,13:20:55,0.03
02/19/2021,13:20:56,0.029
02/19/2021,13:20:57,0.213
02/19/2021,13:20:58,0.034
02/19/2021,13:20:59,0.032
02/19/2021,13:21:00,0.031
02/19/2021,13:21:01,0.046
02/19/2021,13:21:02,0.035
02/19/2021,13:21:03,0.028
02/19/2021,13:21:04,0.028
02/19/2021,13:21:05,0.045
02/19/2021,13:21:06,0.028
02/19/2021,13:21:07,0.03
02/19/2021,13:21:08,0.041
02/19/2021,13:21:09,0.031
02/19/2021,13:21:10,0.028
02/19/2021,13:21:11,0.023
02/19/2021,13:21:12,0.038
02/19/2021,13:21:13,0.024
02/19/2021,13:21:14,0.029
02/19/2021,13:21:15,0.076
02/19/2021,13:21:16,0.027
02/19/2021,13:21:17,0.028
02/19/2021,13:21:18,0.027
02/19/2021,13:21:19,0.029
02/19/2021,13:21:20,0.034
02/19/2021,13:21:21,0.027
02/19/2021,13:21:22,0.032
02/19/2021,13:21:23,0.053
02/19/2021,13:21:24,0.034
02/19/2021,13:21:25,0.031
02/19/2021,13:21:26,0.041
02/19/2021,13:21:27,0.03
02/19/2021,13:21:28,0.05
02/19/2021,13:21:29,0.036
02/19/2021,13:21:30,0.044
02/19/2021,13:21:31,0.03
02/19/2021,13:21:32,0.034
02/19/2021,13:21:33,0.044
02/19/2021,13:21:34,0.049
02/19/2021,13:21:35,0.03
02/19/2021,13:21:36,0.032
02/19/2021,13:21:37,0.033
02/19/2021,13:21:38,0.046
02/19/2021,13:21:39,0.036
02/19/2021,13:21:40,0.038
02/19/2021,13:21:41,0.036
02/19/2021,13:21:42,0.037
02/19/2021,13:21:43,0.043
02/19/2021,13:21:44,0.028
02/19/2021,13:21:45,0.045
02/19/2021,13:21:46,0.044

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 3
Start Date:,02/19/2021
Start Time:,02:20:46
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.035
,Minimum:,0.024
,Time of Minimum:,02:21:09
,Date of Minimum:,02/19/2021
,Maximum:,0.056
,Time of Maximum:,02:21:24
,Date of Maximum:,02/19/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,02/19/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
02/19/2021,14:20:47,0.041
02/19/2021,14:20:48,0.036
02/19/2021,14:20:49,0.046
02/19/2021,14:20:50,0.03
02/19/2021,14:20:51,0.043
02/19/2021,14:20:52,0.03
02/19/2021,14:20:53,0.033
02/19/2021,14:20:54,0.03
02/19/2021,14:20:55,0.036
02/19/2021,14:20:56,0.033
02/19/2021,14:20:57,0.029
02/19/2021,14:20:58,0.033
02/19/2021,14:20:59,0.031
02/19/2021,14:21:00,0.037
02/19/2021,14:21:01,0.031
02/19/2021,14:21:02,0.04
02/19/2021,14:21:03,0.032
02/19/2021,14:21:04,0.038
02/19/2021,14:21:05,0.038
02/19/2021,14:21:06,0.041
02/19/2021,14:21:07,0.053
02/19/2021,14:21:08,0.031
02/19/2021,14:21:09,0.024
02/19/2021,14:21:10,0.04
02/19/2021,14:21:11,0.025
02/19/2021,14:21:12,0.033
02/19/2021,14:21:13,0.031
02/19/2021,14:21:14,0.037
02/19/2021,14:21:15,0.034
02/19/2021,14:21:16,0.029
02/19/2021,14:21:17,0.033
02/19/2021,14:21:18,0.047
02/19/2021,14:21:19,0.032
02/19/2021,14:21:20,0.036
02/19/2021,14:21:21,0.038
02/19/2021,14:21:22,0.028
02/19/2021,14:21:23,0.032
02/19/2021,14:21:24,0.056
02/19/2021,14:21:25,0.036
02/19/2021,14:21:26,0.033
02/19/2021,14:21:27,0.034
02/19/2021,14:21:28,0.042
02/19/2021,14:21:29,0.04
02/19/2021,14:21:30,0.036
02/19/2021,14:21:31,0.03
02/19/2021,14:21:32,0.05
02/19/2021,14:21:33,0.037
02/19/2021,14:21:34,0.035
02/19/2021,14:21:35,0.03
02/19/2021,14:21:36,0.027
02/19/2021,14:21:37,0.031
02/19/2021,14:21:38,0.027
02/19/2021,14:21:39,0.029
02/19/2021,14:21:40,0.039
02/19/2021,14:21:41,0.035
02/19/2021,14:21:42,0.035
02/19/2021,14:21:43,0.042
02/19/2021,14:21:44,0.043
02/19/2021,14:21:45,0.03
02/19/2021,14:21:46,0.036

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
