TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 1
Start Date:,12/21/2021
Start Time:,12:24:54
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.052
,Minimum:,0.032
,Time of Minimum:,12:25:46
,Date of Minimum:,12/21/2021
,Maximum:,0.088
,Time of Maximum:,12:25:43
,Date of Maximum:,12/21/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,12/21/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
12/21/2021,12:24:55,0.05
12/21/2021,12:24:56,0.046
12/21/2021,12:24:57,0.043
12/21/2021,12:24:58,0.043
12/21/2021,12:24:59,0.047
12/21/2021,12:25:00,0.08
12/21/2021,12:25:01,0.046
12/21/2021,12:25:02,0.049
12/21/2021,12:25:03,0.048
12/21/2021,12:25:04,0.061
12/21/2021,12:25:05,0.053
12/21/2021,12:25:06,0.06
12/21/2021,12:25:07,0.06
12/21/2021,12:25:08,0.059
12/21/2021,12:25:09,0.07
12/21/2021,12:25:10,0.058
12/21/2021,12:25:11,0.05
12/21/2021,12:25:12,0.042
12/21/2021,12:25:13,0.05
12/21/2021,12:25:14,0.056
12/21/2021,12:25:15,0.069
12/21/2021,12:25:16,0.065
12/21/2021,12:25:17,0.069
12/21/2021,12:25:18,0.054
12/21/2021,12:25:19,0.058
12/21/2021,12:25:20,0.048
12/21/2021,12:25:21,0.06
12/21/2021,12:25:22,0.051
12/21/2021,12:25:23,0.048
12/21/2021,12:25:24,0.047
12/21/2021,12:25:25,0.049
12/21/2021,12:25:26,0.056
12/21/2021,12:25:27,0.05
12/21/2021,12:25:28,0.046
12/21/2021,12:25:29,0.048
12/21/2021,12:25:30,0.06
12/21/2021,12:25:31,0.073
12/21/2021,12:25:32,0.062
12/21/2021,12:25:33,0.053
12/21/2021,12:25:34,0.066
12/21/2021,12:25:35,0.062
12/21/2021,12:25:36,0.051
12/21/2021,12:25:37,0.057
12/21/2021,12:25:38,0.051
12/21/2021,12:25:39,0.052
12/21/2021,12:25:40,0.058
12/21/2021,12:25:41,0.039
12/21/2021,12:25:42,0.04
12/21/2021,12:25:43,0.088
12/21/2021,12:25:44,0.035
12/21/2021,12:25:45,0.043
12/21/2021,12:25:46,0.032
12/21/2021,12:25:47,0.037
12/21/2021,12:25:48,0.046
12/21/2021,12:25:49,0.039
12/21/2021,12:25:50,0.034
12/21/2021,12:25:51,0.048
12/21/2021,12:25:52,0.047
12/21/2021,12:25:53,0.035
12/21/2021,12:25:54,0.048

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 2
Start Date:,12/21/2021
Start Time:,01:24:55
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.109
,Minimum:,0.077
,Time of Minimum:,01:25:25
,Date of Minimum:,12/21/2021
,Maximum:,0.144
,Time of Maximum:,01:25:50
,Date of Maximum:,12/21/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,12/21/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
12/21/2021,13:24:56,0.097
12/21/2021,13:24:57,0.107
12/21/2021,13:24:58,0.1
12/21/2021,13:24:59,0.092
12/21/2021,13:25:00,0.118
12/21/2021,13:25:01,0.13
12/21/2021,13:25:02,0.099
12/21/2021,13:25:03,0.115
12/21/2021,13:25:04,0.119
12/21/2021,13:25:05,0.107
12/21/2021,13:25:06,0.108
12/21/2021,13:25:07,0.112
12/21/2021,13:25:08,0.082
12/21/2021,13:25:09,0.094
12/21/2021,13:25:10,0.111
12/21/2021,13:25:11,0.139
12/21/2021,13:25:12,0.109
12/21/2021,13:25:13,0.092
12/21/2021,13:25:14,0.096
12/21/2021,13:25:15,0.109
12/21/2021,13:25:16,0.101
12/21/2021,13:25:17,0.112
12/21/2021,13:25:18,0.123
12/21/2021,13:25:19,0.129
12/21/2021,13:25:20,0.114
12/21/2021,13:25:21,0.09
12/21/2021,13:25:22,0.131
12/21/2021,13:25:23,0.096
12/21/2021,13:25:24,0.088
12/21/2021,13:25:25,0.077
12/21/2021,13:25:26,0.131
12/21/2021,13:25:27,0.103
12/21/2021,13:25:28,0.089
12/21/2021,13:25:29,0.088
12/21/2021,13:25:30,0.115
12/21/2021,13:25:31,0.104
12/21/2021,13:25:32,0.109
12/21/2021,13:25:33,0.105
12/21/2021,13:25:34,0.086
12/21/2021,13:25:35,0.087
12/21/2021,13:25:36,0.12
12/21/2021,13:25:37,0.101
12/21/2021,13:25:38,0.107
12/21/2021,13:25:39,0.11
12/21/2021,13:25:40,0.086
12/21/2021,13:25:41,0.116
12/21/2021,13:25:42,0.125
12/21/2021,13:25:43,0.105
12/21/2021,13:25:44,0.103
12/21/2021,13:25:45,0.105
12/21/2021,13:25:46,0.136
12/21/2021,13:25:47,0.122
12/21/2021,13:25:48,0.111
12/21/2021,13:25:49,0.109
12/21/2021,13:25:50,0.144
12/21/2021,13:25:51,0.124
12/21/2021,13:25:52,0.127
12/21/2021,13:25:53,0.128
12/21/2021,13:25:54,0.111
12/21/2021,13:25:55,0.123

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 3
Start Date:,12/21/2021
Start Time:,02:24:55
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.155
,Minimum:,0.119
,Time of Minimum:,02:25:43
,Date of Minimum:,12/21/2021
,Maximum:,0.266
,Time of Maximum:,02:25:25
,Date of Maximum:,12/21/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,12/21/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
12/21/2021,14:24:56,0.166
12/21/2021,14:24:57,0.158
12/21/2021,14:24:58,0.169
12/21/2021,14:24:59,0.186
12/21/2021,14:25:00,0.135
12/21/2021,14:25:01,0.148
12/21/2021,14:25:02,0.154
12/21/2021,14:25:03,0.164
12/21/2021,14:25:04,0.164
12/21/2021,14:25:05,0.138
12/21/2021,14:25:06,0.147
12/21/2021,14:25:07,0.122
12/21/2021,14:25:08,0.144
12/21/2021,14:25:09,0.164
12/21/2021,14:25:10,0.139
12/21/2021,14:25:11,0.211
12/21/2021,14:25:12,0.163
12/21/2021,14:25:13,0.152
12/21/2021,14:25:14,0.13
12/21/2021,14:25:15,0.149
12/21/2021,14:25:16,0.146
12/21/2021,14:25:17,0.208
12/21/2021,14:25:18,0.146
12/21/2021,14:25:19,0.146
12/21/2021,14:25:20,0.165
12/21/2021,14:25:21,0.16
12/21/2021,14:25:22,0.182
12/21/2021,14:25:23,0.155
12/21/2021,14:25:24,0.145
12/21/2021,14:25:25,0.266
12/21/2021,14:25:26,0.152
12/21/2021,14:25:27,0.135
12/21/2021,14:25:28,0.135
12/21/2021,14:25:29,0.159
12/21/2021,14:25:30,0.151
12/21/2021,14:25:31,0.147
12/21/2021,14:25:32,0.147
12/21/2021,14:25:33,0.141
12/21/2021,14:25:34,0.135
12/21/2021,14:25:35,0.134
12/21/2021,14:25:36,0.159
12/21/2021,14:25:37,0.137
12/21/2021,14:25:38,0.138
12/21/2021,14:25:39,0.135
12/21/2021,14:25:40,0.186
12/21/2021,14:25:41,0.202
12/21/2021,14:25:42,0.142
12/21/2021,14:25:43,0.119
12/21/2021,14:25:44,0.136
12/21/2021,14:25:45,0.18
12/21/2021,14:25:46,0.13
12/21/2021,14:25:47,0.149
12/21/2021,14:25:48,0.132
12/21/2021,14:25:49,0.153
12/21/2021,14:25:50,0.178
12/21/2021,14:25:51,0.144
12/21/2021,14:25:52,0.159
12/21/2021,14:25:53,0.151
12/21/2021,14:25:54,0.151
12/21/2021,14:25:55,0.141

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 4
Start Date:,12/21/2021
Start Time:,03:24:55
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.178
,Minimum:,0.148
,Time of Minimum:,03:25:52
,Date of Minimum:,12/21/2021
,Maximum:,0.22
,Time of Maximum:,03:25:31
,Date of Maximum:,12/21/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,12/21/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
12/21/2021,15:24:56,0.193
12/21/2021,15:24:57,0.17
12/21/2021,15:24:58,0.194
12/21/2021,15:24:59,0.151
12/21/2021,15:25:00,0.183
12/21/2021,15:25:01,0.172
12/21/2021,15:25:02,0.155
12/21/2021,15:25:03,0.162
12/21/2021,15:25:04,0.183
12/21/2021,15:25:05,0.159
12/21/2021,15:25:06,0.192
12/21/2021,15:25:07,0.197
12/21/2021,15:25:08,0.154
12/21/2021,15:25:09,0.168
12/21/2021,15:25:10,0.16
12/21/2021,15:25:11,0.172
12/21/2021,15:25:12,0.212
12/21/2021,15:25:13,0.16
12/21/2021,15:25:14,0.164
12/21/2021,15:25:15,0.195
12/21/2021,15:25:16,0.164
12/21/2021,15:25:17,0.178
12/21/2021,15:25:18,0.184
12/21/2021,15:25:19,0.194
12/21/2021,15:25:20,0.217
12/21/2021,15:25:21,0.155
12/21/2021,15:25:22,0.176
12/21/2021,15:25:23,0.169
12/21/2021,15:25:24,0.179
12/21/2021,15:25:25,0.151
12/21/2021,15:25:26,0.161
12/21/2021,15:25:27,0.197
12/21/2021,15:25:28,0.178
12/21/2021,15:25:29,0.21
12/21/2021,15:25:30,0.188
12/21/2021,15:25:31,0.22
12/21/2021,15:25:32,0.188
12/21/2021,15:25:33,0.192
12/21/2021,15:25:34,0.18
12/21/2021,15:25:35,0.173
12/21/2021,15:25:36,0.171
12/21/2021,15:25:37,0.17
12/21/2021,15:25:38,0.169
12/21/2021,15:25:39,0.172
12/21/2021,15:25:40,0.193
12/21/2021,15:25:41,0.17
12/21/2021,15:25:42,0.177
12/21/2021,15:25:43,0.167
12/21/2021,15:25:44,0.209
12/21/2021,15:25:45,0.18
12/21/2021,15:25:46,0.178
12/21/2021,15:25:47,0.152
12/21/2021,15:25:48,0.176
12/21/2021,15:25:49,0.18
12/21/2021,15:25:50,0.19
12/21/2021,15:25:51,0.183
12/21/2021,15:25:52,0.148
12/21/2021,15:25:53,0.174
12/21/2021,15:25:54,0.179
12/21/2021,15:25:55,0.172

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 5
Start Date:,12/21/2021
Start Time:,04:24:55
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.204
,Minimum:,0.161
,Time of Minimum:,04:25:48
,Date of Minimum:,12/21/2021
,Maximum:,0.246
,Time of Maximum:,04:25:15
,Date of Maximum:,12/21/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,12/21/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
