TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 1
Start Date:,09/18/2020
Start Time:,08:21:54
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.041
,Minimum:,0.027
,Time of Minimum:,08:22:50
,Date of Minimum:,09/18/2020
,Maximum:,0.059
,Time of Maximum:,08:22:38
,Date of Maximum:,09/18/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,09/18/2020
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
09/18/2020,08:21:55,0.042
09/18/2020,08:21:56,0.035
09/18/2020,08:21:57,0.039
09/18/2020,08:21:58,0.048
09/18/2020,08:21:59,0.041
09/18/2020,08:22:00,0.035
09/18/2020,08:22:01,0.045
09/18/2020,08:22:02,0.041
09/18/2020,08:22:03,0.044
09/18/2020,08:22:04,0.044
09/18/2020,08:22:05,0.035
09/18/2020,08:22:06,0.035
09/18/2020,08:22:07,0.045
09/18/2020,08:22:08,0.034
09/18/2020,08:22:09,0.036
09/18/2020,08:22:10,0.037
09/18/2020,08:22:11,0.034
09/18/2020,08:22:12,0.041
09/18/2020,08:22:13,0.057
09/18/2020,08:22:14,0.043
09/18/2020,08:22:15,0.053
09/18/2020,08:22:16,0.034
09/18/2020,08:22:17,0.038
09/18/2020,08:22:18,0.032
09/18/2020,08:22:19,0.042
09/18/2020,08:22:20,0.041
09/18/2020,08:22:21,0.042
09/18/2020,08:22:22,0.036
09/18/2020,08:22:23,0.04
09/18/2020,08:22:24,0.043
09/18/2020,08:22:25,0.04
09/18/2020,08:22:26,0.04
09/18/2020,08:22:27,0.044
09/18/2020,08:22:28,0.038
09/18/2020,08:22:29,0.035
09/18/2020,08:22:30,0.045
09/18/2020,08:22:31,0.048
09/18/2020,08:22:32,0.046
09/18/2020,08:22:33,0.048
09/18/2020,08:22:34,0.04
09/18/2020,08:22:35,0.039
09/18/2020,08:22:36,0.036
09/18/2020,08:22:37,0.048
09/18/2020,08:22:38,0.059
09/18/2020,08:22:39,0.045
09/18/2020,08:22:40,0.047
09/18/2020,08:22:41,0.038
09/18/2020,08:22:42,0.038
09/18/2020,08:22:43,0.042
09/18/2020,08:22:44,0.041
09/18/2020,08:22:45,0.046
09/18/2020,08:22:46,0.032
09/18/2020,08:22:47,0.038
09/18/2020,08:22:48,0.037
09/18/2020,08:22:49,0.038
09/18/2020,08:22:50,0.027
09/18/2020,08:22:51,0.039
09/18/2020,08:22:52,0.033
09/18/2020,08:22:53,0.038
09/18/2020,08:22:54,0.035

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 2
Start Date:,09/18/2020
Start Time:,09:21:54
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.067
,Minimum:,0.053
,Time of Minimum:,09:22:24
,Date of Minimum:,09/18/2020
,Maximum:,0.095
,Time of Maximum:,09:22:15
,Date of Maximum:,09/18/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,09/18/2020
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
09/18/2020,09:21:55,0.066
09/18/2020,09:21:56,0.068
09/18/2020,09:21:57,0.076
09/18/2020,09:21:58,0.075
09/18/2020,09:21:59,0.061
09/18/2020,09:22:00,0.071
09/18/2020,09:22:01,0.07
09/18/2020,09:22:02,0.066
09/18/2020,09:22:03,0.058
09/18/2020,09:22:04,0.072
09/18/2020,09:22:05,0.064
09/18/2020,09:22:06,0.077
09/18/2020,09:22:07,0.059
09/18/2020,09:22:08,0.065
09/18/2020,09:22:09,0.071
09/18/2020,09:22:10,0.068
09/18/2020,09:22:11,0.083
09/18/2020,09:22:12,0.061
09/18/2020,09:22:13,0.062
09/18/2020,09:22:14,0.069
09/18/2020,09:22:15,0.095
09/18/2020,09:22:16,0.074
09/18/2020,09:22:17,0.067
09/18/2020,09:22:18,0.067
09/18/2020,09:22:19,0.069
09/18/2020,09:22:20,0.075
09/18/2020,09:22:21,0.076
09/18/2020,09:22:22,0.06
09/18/2020,09:22:23,0.06
09/18/2020,09:22:24,0.053
09/18/2020,09:22:25,0.059
09/18/2020,09:22:26,0.088
09/18/2020,09:22:27,0.054
09/18/2020,09:22:28,0.054
09/18/2020,09:22:29,0.064
09/18/2020,09:22:30,0.061
09/18/2020,09:22:31,0.074
09/18/2020,09:22:32,0.057
09/18/2020,09:22:33,0.062
09/18/2020,09:22:34,0.063
09/18/2020,09:22:35,0.074
09/18/2020,09:22:36,0.07
