TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 1
Start Date:,07/06/2021
Start Time:,12:39:46
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.051
,Minimum:,0.025
,Time of Minimum:,12:40:15
,Date of Minimum:,07/06/2021
,Maximum:,0.08
,Time of Maximum:,12:40:32
,Date of Maximum:,07/06/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,07/06/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
07/06/2021,12:39:47,0.055
07/06/2021,12:39:48,0.043
07/06/2021,12:39:49,0.05
07/06/2021,12:39:50,0.048
07/06/2021,12:39:51,0.057
07/06/2021,12:39:52,0.05
07/06/2021,12:39:53,0.046
07/06/2021,12:39:54,0.045
07/06/2021,12:39:55,0.049
07/06/2021,12:39:56,0.048
07/06/2021,12:39:57,0.04
07/06/2021,12:39:58,0.042
07/06/2021,12:39:59,0.056
07/06/2021,12:40:00,0.073
07/06/2021,12:40:01,0.064
07/06/2021,12:40:02,0.059
07/06/2021,12:40:03,0.056
07/06/2021,12:40:04,0.057
07/06/2021,12:40:05,0.056
07/06/2021,12:40:06,0.046
07/06/2021,12:40:07,0.054
07/06/2021,12:40:08,0.054
07/06/2021,12:40:09,0.041
07/06/2021,12:40:10,0.03
07/06/2021,12:40:11,0.027
07/06/2021,12:40:12,0.028
07/06/2021,12:40:13,0.034
07/06/2021,12:40:14,0.03
07/06/2021,12:40:15,0.025
07/06/2021,12:40:16,0.029
07/06/2021,12:40:17,0.032
07/06/2021,12:40:18,0.039
07/06/2021,12:40:19,0.037
07/06/2021,12:40:20,0.038
07/06/2021,12:40:21,0.034
07/06/2021,12:40:22,0.045
07/06/2021,12:40:23,0.04
07/06/2021,12:40:24,0.047
07/06/2021,12:40:25,0.044
07/06/2021,12:40:26,0.05
07/06/2021,12:40:27,0.057
07/06/2021,12:40:28,0.055
07/06/2021,12:40:29,0.061
07/06/2021,12:40:30,0.073
07/06/2021,12:40:31,0.061
07/06/2021,12:40:32,0.08
07/06/2021,12:40:33,0.073
07/06/2021,12:40:34,0.07
07/06/2021,12:40:35,0.064
07/06/2021,12:40:36,0.058
07/06/2021,12:40:37,0.066
07/06/2021,12:40:38,0.061
07/06/2021,12:40:39,0.074
07/06/2021,12:40:40,0.054
07/06/2021,12:40:41,0.065
07/06/2021,12:40:42,0.053
07/06/2021,12:40:43,0.059
07/06/2021,12:40:44,0.053
07/06/2021,12:40:45,0.076
07/06/2021,12:40:46,0.064

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 2
Start Date:,07/06/2021
Start Time:,01:39:47
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.057
,Minimum:,0.041
,Time of Minimum:,01:40:47
,Date of Minimum:,07/06/2021
,Maximum:,0.073
,Time of Maximum:,01:40:37
,Date of Maximum:,07/06/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,07/06/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
07/06/2021,13:39:48,0.063
07/06/2021,13:39:49,0.071
07/06/2021,13:39:50,0.069
07/06/2021,13:39:51,0.063
07/06/2021,13:39:52,0.059
07/06/2021,13:39:53,0.057
07/06/2021,13:39:54,0.051
07/06/2021,13:39:55,0.068
07/06/2021,13:39:56,0.053
07/06/2021,13:39:57,0.054
07/06/2021,13:39:58,0.046
07/06/2021,13:39:59,0.051
07/06/2021,13:40:00,0.05
07/06/2021,13:40:01,0.054
07/06/2021,13:40:02,0.061
07/06/2021,13:40:03,0.047
07/06/2021,13:40:04,0.05
07/06/2021,13:40:05,0.058
07/06/2021,13:40:06,0.044
07/06/2021,13:40:07,0.045
