TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 1
Start Date:,02/15/2022
Start Time:,12:38:23
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.071
,Minimum:,0.052
,Time of Minimum:,12:38:36
,Date of Minimum:,02/15/2022
,Maximum:,0.108
,Time of Maximum:,12:39:03
,Date of Maximum:,02/15/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,02/15/2022
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
02/15/2022,12:38:24,0.081
02/15/2022,12:38:25,0.076
02/15/2022,12:38:26,0.071
02/15/2022,12:38:27,0.069
02/15/2022,12:38:28,0.081
02/15/2022,12:38:29,0.084
02/15/2022,12:38:30,0.061
02/15/2022,12:38:31,0.079
02/15/2022,12:38:32,0.064
02/15/2022,12:38:33,0.064
02/15/2022,12:38:34,0.069
02/15/2022,12:38:35,0.083
02/15/2022,12:38:36,0.052
02/15/2022,12:38:37,0.066
02/15/2022,12:38:38,0.066
02/15/2022,12:38:39,0.057
02/15/2022,12:38:40,0.054
02/15/2022,12:38:41,0.056
02/15/2022,12:38:42,0.057
02/15/2022,12:38:43,0.055
02/15/2022,12:38:44,0.085
02/15/2022,12:38:45,0.066
02/15/2022,12:38:46,0.071
02/15/2022,12:38:47,0.098
02/15/2022,12:38:48,0.057
02/15/2022,12:38:49,0.06
02/15/2022,12:38:50,0.056
02/15/2022,12:38:51,0.072
02/15/2022,12:38:52,0.065
02/15/2022,12:38:53,0.073
02/15/2022,12:38:54,0.072
02/15/2022,12:38:55,0.068
02/15/2022,12:38:56,0.072
02/15/2022,12:38:57,0.073
02/15/2022,12:38:58,0.064
02/15/2022,12:38:59,0.086
02/15/2022,12:39:00,0.082
02/15/2022,12:39:01,0.077
02/15/2022,12:39:02,0.072
02/15/2022,12:39:03,0.108
02/15/2022,12:39:04,0.068
02/15/2022,12:39:05,0.08
02/15/2022,12:39:06,0.076
02/15/2022,12:39:07,0.061
02/15/2022,12:39:08,0.067
02/15/2022,12:39:09,0.064
02/15/2022,12:39:10,0.083
02/15/2022,12:39:11,0.077
