TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 1
Start Date:,02/23/2021
Start Time:,12:27:26
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.026
,Minimum:,0.005
,Time of Minimum:,12:27:33
,Date of Minimum:,02/23/2021
,Maximum:,0.058
,Time of Maximum:,12:27:43
,Date of Maximum:,02/23/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,02/23/2021
,Cal name:,USER1 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
02/23/2021,12:27:27,0.005
02/23/2021,12:27:28,0.019
02/23/2021,12:27:29,0.005
02/23/2021,12:27:30,0.012
02/23/2021,12:27:31,0.024
02/23/2021,12:27:32,0.019
02/23/2021,12:27:33,0.005
02/23/2021,12:27:34,0.006
02/23/2021,12:27:35,0.022
02/23/2021,12:27:36,0.021
02/23/2021,12:27:37,0.025
02/23/2021,12:27:38,0.023
02/23/2021,12:27:39,0.039
02/23/2021,12:27:40,0.049
02/23/2021,12:27:41,0.05
02/23/2021,12:27:42,0.023
02/23/2021,12:27:43,0.058
02/23/2021,12:27:44,0.038
02/23/2021,12:27:45,0.03
02/23/2021,12:27:46,0.031
02/23/2021,12:27:47,0.029
02/23/2021,12:27:48,0.031
02/23/2021,12:27:49,0.029
02/23/2021,12:27:50,0.031
02/23/2021,12:27:51,0.039
02/23/2021,12:27:52,0.042
02/23/2021,12:27:53,0.03
02/23/2021,12:27:54,0.031
02/23/2021,12:27:55,0.039
02/23/2021,12:27:56,0.029
02/23/2021,12:27:57,0.028
02/23/2021,12:27:58,0.029
02/23/2021,12:27:59,0.03
02/23/2021,12:28:00,0.018
02/23/2021,12:28:01,0.019
02/23/2021,12:28:02,0.017
02/23/2021,12:28:03,0.034
02/23/2021,12:28:04,0.02
02/23/2021,12:28:05,0.014
02/23/2021,12:28:06,0.019
02/23/2021,12:28:07,0.016
02/23/2021,12:28:08,0.02
02/23/2021,12:28:09,0.025
02/23/2021,12:28:10,0.02
02/23/2021,12:28:11,0.021
02/23/2021,12:28:12,0.02
