TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 1
Start Date:,01/08/2021
Start Time:,11:02:06
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.039
,Minimum:,0.009
,Time of Minimum:,11:02:07
,Date of Minimum:,01/08/2021
,Maximum:,0.068
,Time of Maximum:,11:02:24
,Date of Maximum:,01/08/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,01/08/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
01/08/2021,11:02:07,0.009
01/08/2021,11:02:08,0.035
01/08/2021,11:02:09,0.047
01/08/2021,11:02:10,0.037
01/08/2021,11:02:11,0.042
01/08/2021,11:02:12,0.034
01/08/2021,11:02:13,0.031
01/08/2021,11:02:14,0.036
01/08/2021,11:02:15,0.048
01/08/2021,11:02:16,0.04
01/08/2021,11:02:17,0.047
01/08/2021,11:02:18,0.043
01/08/2021,11:02:19,0.037
01/08/2021,11:02:20,0.041
01/08/2021,11:02:21,0.046
01/08/2021,11:02:22,0.03
01/08/2021,11:02:23,0.034
01/08/2021,11:02:24,0.068
01/08/2021,11:02:25,0.051
01/08/2021,11:02:26,0.038
01/08/2021,11:02:27,0.045
01/08/2021,11:02:28,0.04
01/08/2021,11:02:29,0.033
01/08/2021,11:02:30,0.042
01/08/2021,11:02:31,0.047
01/08/2021,11:02:32,0.037
01/08/2021,11:02:33,0.039
01/08/2021,11:02:34,0.056
01/08/2021,11:02:35,0.051
01/08/2021,11:02:36,0.051
01/08/2021,11:02:37,0.046
01/08/2021,11:02:38,0.041
01/08/2021,11:02:39,0.034
01/08/2021,11:02:40,0.031
01/08/2021,11:02:41,0.03
01/08/2021,11:02:42,0.03
01/08/2021,11:02:43,0.026
01/08/2021,11:02:44,0.028
01/08/2021,11:02:45,0.024
01/08/2021,11:02:46,0.044
01/08/2021,11:02:47,0.048
01/08/2021,11:02:48,0.042
01/08/2021,11:02:49,0.048
01/08/2021,11:02:50,0.051
01/08/2021,11:02:51,0.046
01/08/2021,11:02:52,0.044
01/08/2021,11:02:53,0.038
01/08/2021,11:02:54,0.038
01/08/2021,11:02:55,0.042
01/08/2021,11:02:56,0.031
01/08/2021,11:02:57,0.026
01/08/2021,11:02:58,0.039
01/08/2021,11:02:59,0.028
01/08/2021,11:03:00,0.033
01/08/2021,11:03:01,0.028
01/08/2021,11:03:02,0.044
01/08/2021,11:03:03,0.029
01/08/2021,11:03:04,0.031
01/08/2021,11:03:05,0.026
01/08/2021,11:03:06,0.033

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 2
Start Date:,01/08/2021
Start Time:,12:02:06
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.043
,Minimum:,0.027
,Time of Minimum:,12:02:30
,Date of Minimum:,01/08/2021
,Maximum:,0.109
,Time of Maximum:,12:02:56
,Date of Maximum:,01/08/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,01/08/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
01/08/2021,12:02:07,0.046
01/08/2021,12:02:08,0.047
01/08/2021,12:02:09,0.068
01/08/2021,12:02:10,0.044
01/08/2021,12:02:11,0.047
01/08/2021,12:02:12,0.036
01/08/2021,12:02:13,0.042
01/08/2021,12:02:14,0.051
01/08/2021,12:02:15,0.036
01/08/2021,12:02:16,0.048
01/08/2021,12:02:17,0.087
01/08/2021,12:02:18,0.04
01/08/2021,12:02:19,0.038
01/08/2021,12:02:20,0.03
01/08/2021,12:02:21,0.046
01/08/2021,12:02:22,0.031
01/08/2021,12:02:23,0.036
01/08/2021,12:02:24,0.029
01/08/2021,12:02:25,0.048
01/08/2021,12:02:26,0.034
01/08/2021,12:02:27,0.04
01/08/2021,12:02:28,0.043
01/08/2021,12:02:29,0.041
01/08/2021,12:02:30,0.027
01/08/2021,12:02:31,0.038
01/08/2021,12:02:32,0.029
01/08/2021,12:02:33,0.035
01/08/2021,12:02:34,0.03
01/08/2021,12:02:35,0.035
01/08/2021,12:02:36,0.047
01/08/2021,12:02:37,0.038
01/08/2021,12:02:38,0.043
01/08/2021,12:02:39,0.035
01/08/2021,12:02:40,0.031
01/08/2021,12:02:41,0.041
01/08/2021,12:02:42,0.032
01/08/2021,12:02:43,0.043
01/08/2021,12:02:44,0.051
01/08/2021,12:02:45,0.054
01/08/2021,12:02:46,0.041
01/08/2021,12:02:47,0.042
01/08/2021,12:02:48,0.044
01/08/2021,12:02:49,0.048
01/08/2021,12:02:50,0.062
01/08/2021,12:02:51,0.045
01/08/2021,12:02:52,0.041
01/08/2021,12:02:53,0.04
01/08/2021,12:02:54,0.042
01/08/2021,12:02:55,0.042
01/08/2021,12:02:56,0.109
01/08/2021,12:02:57,0.041
01/08/2021,12:02:58,0.043
01/08/2021,12:02:59,0.034
01/08/2021,12:03:00,0.041
01/08/2021,12:03:01,0.035
01/08/2021,12:03:02,0.037
01/08/2021,12:03:03,0.058
01/08/2021,12:03:04,0.046
01/08/2021,12:03:05,0.045
01/08/2021,12:03:06,0.052

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 3
Start Date:,01/08/2021
Start Time:,01:02:06
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.041
,Minimum:,0.023
,Time of Minimum:,01:02:40
,Date of Minimum:,01/08/2021
,Maximum:,0.082
,Time of Maximum:,01:02:27
,Date of Maximum:,01/08/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,01/08/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
01/08/2021,13:02:07,0.045
01/08/2021,13:02:08,0.045
01/08/2021,13:02:09,0.036
01/08/2021,13:02:10,0.038
01/08/2021,13:02:11,0.044
01/08/2021,13:02:12,0.031
01/08/2021,13:02:13,0.047
01/08/2021,13:02:14,0.041
01/08/2021,13:02:15,0.044
01/08/2021,13:02:16,0.045
01/08/2021,13:02:17,0.041
01/08/2021,13:02:18,0.027
01/08/2021,13:02:19,0.039
01/08/2021,13:02:20,0.076
01/08/2021,13:02:21,0.04
01/08/2021,13:02:22,0.05
01/08/2021,13:02:23,0.04
01/08/2021,13:02:24,0.026
01/08/2021,13:02:25,0.043
01/08/2021,13:02:26,0.04
01/08/2021,13:02:27,0.082
01/08/2021,13:02:28,0.059
01/08/2021,13:02:29,0.044
01/08/2021,13:02:30,0.036
01/08/2021,13:02:31,0.043
01/08/2021,13:02:32,0.036
01/08/2021,13:02:33,0.036
01/08/2021,13:02:34,0.047
01/08/2021,13:02:35,0.045
01/08/2021,13:02:36,0.041
01/08/2021,13:02:37,0.033
01/08/2021,13:02:38,0.032
01/08/2021,13:02:39,0.051
01/08/2021,13:02:40,0.023
01/08/2021,13:02:41,0.038
01/08/2021,13:02:42,0.033
01/08/2021,13:02:43,0.037
01/08/2021,13:02:44,0.038
01/08/2021,13:02:45,0.033
01/08/2021,13:02:46,0.035
01/08/2021,13:02:47,0.025
01/08/2021,13:02:48,0.028
01/08/2021,13:02:49,0.026
01/08/2021,13:02:50,0.063
01/08/2021,13:02:51,0.031
01/08/2021,13:02:52,0.036
01/08/2021,13:02:53,0.037
01/08/2021,13:02:54,0.043
01/08/2021,13:02:55,0.049
01/08/2021,13:02:56,0.049
01/08/2021,13:02:57,0.036
01/08/2021,13:02:58,0.031
01/08/2021,13:02:59,0.041
01/08/2021,13:03:00,0.041
01/08/2021,13:03:01,0.068
01/08/2021,13:03:02,0.037
01/08/2021,13:03:03,0.045
01/08/2021,13:03:04,0.044
01/08/2021,13:03:05,0.044
01/08/2021,13:03:06,0.051

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 4
Start Date:,01/08/2021
Start Time:,02:02:06
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.028
,Minimum:,0.016
,Time of Minimum:,02:03:06
,Date of Minimum:,01/08/2021
,Maximum:,0.157
,Time of Maximum:,02:02:26
,Date of Maximum:,01/08/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
