TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705005
Test Name:,Test 1
Start Date:,05/17/2022
Start Time:,11:27:29
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.055
,Minimum:,0.037
,Time of Minimum:,11:27:37
,Date of Minimum:,05/17/2022
,Maximum:,0.077
,Time of Maximum:,11:27:44
,Date of Maximum:,05/17/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,05/17/2022
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
05/17/2022,11:27:30,0.059
05/17/2022,11:27:31,0.053
05/17/2022,11:27:32,0.065
05/17/2022,11:27:33,0.039
05/17/2022,11:27:34,0.056
05/17/2022,11:27:35,0.053
05/17/2022,11:27:36,0.049
05/17/2022,11:27:37,0.037
05/17/2022,11:27:38,0.065
05/17/2022,11:27:39,0.051
05/17/2022,11:27:40,0.048
05/17/2022,11:27:41,0.052
05/17/2022,11:27:42,0.058
05/17/2022,11:27:43,0.045
05/17/2022,11:27:44,0.077
05/17/2022,11:27:45,0.05
05/17/2022,11:27:46,0.06
05/17/2022,11:27:47,0.053
05/17/2022,11:27:48,0.065
05/17/2022,11:27:49,0.051
05/17/2022,11:27:50,0.065
05/17/2022,11:27:51,0.052
05/17/2022,11:27:52,0.073
05/17/2022,11:27:53,0.053
05/17/2022,11:27:54,0.067
05/17/2022,11:27:55,0.055
05/17/2022,11:27:56,0.054
05/17/2022,11:27:57,0.07
05/17/2022,11:27:58,0.067
05/17/2022,11:27:59,0.05
05/17/2022,11:28:00,0.053
05/17/2022,11:28:01,0.064
05/17/2022,11:28:02,0.046
05/17/2022,11:28:03,0.069
05/17/2022,11:28:04,0.048
05/17/2022,11:28:05,0.048
05/17/2022,11:28:06,0.054
05/17/2022,11:28:07,0.05
05/17/2022,11:28:08,0.052
05/17/2022,11:28:09,0.049
05/17/2022,11:28:10,0.058
05/17/2022,11:28:11,0.052
05/17/2022,11:28:12,0.046
05/17/2022,11:28:13,0.07
05/17/2022,11:28:14,0.058
05/17/2022,11:28:15,0.06
05/17/2022,11:28:16,0.058
05/17/2022,11:28:17,0.07
05/17/2022,11:28:18,0.052
05/17/2022,11:28:19,0.06
05/17/2022,11:28:20,0.051
05/17/2022,11:28:21,0.052
05/17/2022,11:28:22,0.051
05/17/2022,11:28:23,0.046
05/17/2022,11:28:24,0.05
05/17/2022,11:28:25,0.053
05/17/2022,11:28:26,0.046
