TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 1
Start Date:,05/07/2021
Start Time:,01:17:40
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.045
,Minimum:,0.027
,Time of Minimum:,01:18:18
,Date of Minimum:,05/07/2021
,Maximum:,0.078
,Time of Maximum:,01:17:46
,Date of Maximum:,05/07/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,05/07/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
05/07/2021,13:17:41,0.027
05/07/2021,13:17:42,0.033
05/07/2021,13:17:43,0.03
05/07/2021,13:17:44,0.029
05/07/2021,13:17:45,0.035
05/07/2021,13:17:46,0.078
05/07/2021,13:17:47,0.037
05/07/2021,13:17:48,0.033
05/07/2021,13:17:49,0.045
05/07/2021,13:17:50,0.031
05/07/2021,13:17:51,0.043
05/07/2021,13:17:52,0.068
05/07/2021,13:17:53,0.037
05/07/2021,13:17:54,0.042
05/07/2021,13:17:55,0.051
05/07/2021,13:17:56,0.048
05/07/2021,13:17:57,0.066
05/07/2021,13:17:58,0.061
05/07/2021,13:17:59,0.038
05/07/2021,13:18:00,0.036
05/07/2021,13:18:01,0.043
05/07/2021,13:18:02,0.039
05/07/2021,13:18:03,0.037
05/07/2021,13:18:04,0.042
05/07/2021,13:18:05,0.068
05/07/2021,13:18:06,0.04
05/07/2021,13:18:07,0.043
05/07/2021,13:18:08,0.039
05/07/2021,13:18:09,0.039
05/07/2021,13:18:10,0.058
05/07/2021,13:18:11,0.063
05/07/2021,13:18:12,0.038
05/07/2021,13:18:13,0.039
05/07/2021,13:18:14,0.029
05/07/2021,13:18:15,0.045
05/07/2021,13:18:16,0.038
05/07/2021,13:18:17,0.044
05/07/2021,13:18:18,0.027
05/07/2021,13:18:19,0.037
05/07/2021,13:18:20,0.034
05/07/2021,13:18:21,0.056
05/07/2021,13:18:22,0.044
05/07/2021,13:18:23,0.034
05/07/2021,13:18:24,0.054
05/07/2021,13:18:25,0.043
05/07/2021,13:18:26,0.052
05/07/2021,13:18:27,0.034
05/07/2021,13:18:28,0.052
05/07/2021,13:18:29,0.05
05/07/2021,13:18:30,0.059
05/07/2021,13:18:31,0.048
05/07/2021,13:18:32,0.043
05/07/2021,13:18:33,0.045
05/07/2021,13:18:34,0.077
05/07/2021,13:18:35,0.059
05/07/2021,13:18:36,0.061
05/07/2021,13:18:37,0.049
05/07/2021,13:18:38,0.054
05/07/2021,13:18:39,0.037
05/07/2021,13:18:40,0.03

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 2
Start Date:,05/07/2021
Start Time:,02:17:41
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.079
,Minimum:,0.06
