TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 1
Start Date:,09/24/2021
Start Time:,11:39:42
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.009
,Minimum:,0
,Time of Minimum:,11:40:38
,Date of Minimum:,09/24/2021
,Maximum:,0.021
,Time of Maximum:,11:40:29
,Date of Maximum:,09/24/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,09/24/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
09/24/2021,11:39:43,0.018
09/24/2021,11:39:44,0.013
09/24/2021,11:39:45,0.021
09/24/2021,11:39:46,0.012
09/24/2021,11:39:47,0.017
09/24/2021,11:39:48,0.011
09/24/2021,11:39:49,0.02
09/24/2021,11:39:50,0.004
09/24/2021,11:39:51,0.015
09/24/2021,11:39:52,0.012
09/24/2021,11:39:53,0.002
09/24/2021,11:39:54,0.004
09/24/2021,11:39:55,0.009
09/24/2021,11:39:56,0.008
09/24/2021,11:39:57,0.002
09/24/2021,11:39:58,0.007
09/24/2021,11:39:59,0.003
09/24/2021,11:40:00,0.005
09/24/2021,11:40:01,0.003
09/24/2021,11:40:02,0.01
09/24/2021,11:40:03,0
09/24/2021,11:40:04,0.012
09/24/2021,11:40:05,0.002
09/24/2021,11:40:06,0.001
09/24/2021,11:40:07,0
09/24/2021,11:40:08,0.008
09/24/2021,11:40:09,0.005
09/24/2021,11:40:10,0.003
09/24/2021,11:40:11,0.011
09/24/2021,11:40:12,0.004
09/24/2021,11:40:13,0.005
09/24/2021,11:40:14,0.007
09/24/2021,11:40:15,0.011
09/24/2021,11:40:16,0.009
09/24/2021,11:40:17,0.015
09/24/2021,11:40:18,0.012
09/24/2021,11:40:19,0.01
09/24/2021,11:40:20,0.011
09/24/2021,11:40:21,0.008
09/24/2021,11:40:22,0.02
09/24/2021,11:40:23,0.01
09/24/2021,11:40:24,0.008
09/24/2021,11:40:25,0.012
09/24/2021,11:40:26,0.014
09/24/2021,11:40:27,0.009
09/24/2021,11:40:28,0.008
09/24/2021,11:40:29,0.021
09/24/2021,11:40:30,0.016
09/24/2021,11:40:31,0.005
09/24/2021,11:40:32,0.012
09/24/2021,11:40:33,0.008
09/24/2021,11:40:34,0.005
09/24/2021,11:40:35,0.007
09/24/2021,11:40:36,0
09/24/2021,11:40:37,0.005
09/24/2021,11:40:38,0
09/24/2021,11:40:39,0.009
09/24/2021,11:40:40,0.011
09/24/2021,11:40:41,0.009
09/24/2021,11:40:42,0.006

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 2
Start Date:,09/24/2021
Start Time:,12:39:43
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.018
,Minimum:,0
,Time of Minimum:,12:40:07
,Date of Minimum:,09/24/2021
,Maximum:,0.042
,Time of Maximum:,12:40:22
,Date of Maximum:,09/24/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,09/24/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
09/24/2021,12:39:44,0.009
09/24/2021,12:39:45,0.012
09/24/2021,12:39:46,0.017
09/24/2021,12:39:47,0.021
09/24/2021,12:39:48,0.023
09/24/2021,12:39:49,0.025
09/24/2021,12:39:50,0.026
09/24/2021,12:39:51,0.032
09/24/2021,12:39:52,0.026
09/24/2021,12:39:53,0.021
09/24/2021,12:39:54,0.023
09/24/2021,12:39:55,0.025
09/24/2021,12:39:56,0.021
09/24/2021,12:39:57,0.024
09/24/2021,12:39:58,0.019
