TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 1
Start Date:,10/15/2021
Start Time:,11:54:22
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.063
,Minimum:,0.045
,Time of Minimum:,11:54:51
,Date of Minimum:,10/15/2021
,Maximum:,0.105
,Time of Maximum:,11:54:42
,Date of Maximum:,10/15/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,10/15/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
10/15/2021,11:54:23,0.049
10/15/2021,11:54:24,0.064
10/15/2021,11:54:25,0.061
10/15/2021,11:54:26,0.055
10/15/2021,11:54:27,0.084
10/15/2021,11:54:28,0.075
10/15/2021,11:54:29,0.067
10/15/2021,11:54:30,0.056
10/15/2021,11:54:31,0.066
10/15/2021,11:54:32,0.084
10/15/2021,11:54:33,0.069
10/15/2021,11:54:34,0.068
10/15/2021,11:54:35,0.073
10/15/2021,11:54:36,0.065
10/15/2021,11:54:37,0.06
10/15/2021,11:54:38,0.062
10/15/2021,11:54:39,0.063
10/15/2021,11:54:40,0.065
10/15/2021,11:54:41,0.049
10/15/2021,11:54:42,0.105
10/15/2021,11:54:43,0.058
10/15/2021,11:54:44,0.069
10/15/2021,11:54:45,0.055
10/15/2021,11:54:46,0.059
10/15/2021,11:54:47,0.054
10/15/2021,11:54:48,0.052
10/15/2021,11:54:49,0.05
10/15/2021,11:54:50,0.058
10/15/2021,11:54:51,0.045
10/15/2021,11:54:52,0.057
10/15/2021,11:54:53,0.068
10/15/2021,11:54:54,0.068
10/15/2021,11:54:55,0.058
10/15/2021,11:54:56,0.052
10/15/2021,11:54:57,0.069
10/15/2021,11:54:58,0.056
10/15/2021,11:54:59,0.055
10/15/2021,11:55:00,0.065
10/15/2021,11:55:01,0.055
10/15/2021,11:55:02,0.057
10/15/2021,11:55:03,0.068
10/15/2021,11:55:04,0.067
10/15/2021,11:55:05,0.058
10/15/2021,11:55:06,0.068
10/15/2021,11:55:07,0.061
10/15/2021,11:55:08,0.074
10/15/2021,11:55:09,0.069
10/15/2021,11:55:10,0.058
10/15/2021,11:55:11,0.084
10/15/2021,11:55:12,0.061
10/15/2021,11:55:13,0.059
10/15/2021,11:55:14,0.068
10/15/2021,11:55:15,0.056
10/15/2021,11:55:16,0.064
10/15/2021,11:55:17,0.056
10/15/2021,11:55:18,0.065
10/15/2021,11:55:19,0.067
10/15/2021,11:55:20,0.066
10/15/2021,11:55:21,0.058
10/15/2021,11:55:22,0.058

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 2
Start Date:,10/15/2021
Start Time:,12:54:23
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.053
,Minimum:,0.039
,Time of Minimum:,12:54:48
,Date of Minimum:,10/15/2021
,Maximum:,0.079
,Time of Maximum:,12:54:58
,Date of Maximum:,10/15/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,10/15/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
10/15/2021,12:54:24,0.067
10/15/2021,12:54:25,0.064
10/15/2021,12:54:26,0.059
10/15/2021,12:54:27,0.056
10/15/2021,12:54:28,0.055
10/15/2021,12:54:29,0.052
10/15/2021,12:54:30,0.05
10/15/2021,12:54:31,0.059
10/15/2021,12:54:32,0.055
10/15/2021,12:54:33,0.059
10/15/2021,12:54:34,0.045
10/15/2021,12:54:35,0.052
10/15/2021,12:54:36,0.052
10/15/2021,12:54:37,0.053
10/15/2021,12:54:38,0.057
10/15/2021,12:54:39,0.049
10/15/2021,12:54:40,0.041
10/15/2021,12:54:41,0.042
10/15/2021,12:54:42,0.055
10/15/2021,12:54:43,0.053
10/15/2021,12:54:44,0.042
10/15/2021,12:54:45,0.052
10/15/2021,12:54:46,0.055
10/15/2021,12:54:47,0.039
10/15/2021,12:54:48,0.039
10/15/2021,12:54:49,0.052
10/15/2021,12:54:50,0.053
10/15/2021,12:54:51,0.05
10/15/2021,12:54:52,0.04
10/15/2021,12:54:53,0.066
10/15/2021,12:54:54,0.046
10/15/2021,12:54:55,0.053
10/15/2021,12:54:56,0.043
10/15/2021,12:54:57,0.049
10/15/2021,12:54:58,0.079
10/15/2021,12:54:59,0.052
10/15/2021,12:55:00,0.055
10/15/2021,12:55:01,0.053
10/15/2021,12:55:02,0.053
