08/21/2020,15:27:51,0.011
08/21/2020,15:27:52,0.004
08/21/2020,15:27:53,0.015
08/21/2020,15:27:54,0.009
08/21/2020,15:27:55,0.006
08/21/2020,15:27:56,0.012
08/21/2020,15:27:57,0.022
08/21/2020,15:27:58,0.012
08/21/2020,15:27:59,0.008
08/21/2020,15:28:00,0.025
08/21/2020,15:28:01,0.022

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 5
Start Date:,08/21/2020
Start Time:,04:27:01
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.019
,Minimum:,0.005
,Time of Minimum:,04:27:29
,Date of Minimum:,08/21/2020
,Maximum:,0.176
,Time of Maximum:,04:27:36
,Date of Maximum:,08/21/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/18/2020
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/21/2020,16:27:02,0.031
08/21/2020,16:27:03,0.025
08/21/2020,16:27:04,0.022
08/21/2020,16:27:05,0.024
08/21/2020,16:27:06,0.011
08/21/2020,16:27:07,0.017
08/21/2020,16:27:08,0.014
08/21/2020,16:27:09,0.016
08/21/2020,16:27:10,0.023
08/21/2020,16:27:11,0.013
08/21/2020,16:27:12,0.01
08/21/2020,16:27:13,0.01
08/21/2020,16:27:14,0.009
08/21/2020,16:27:15,0.008
08/21/2020,16:27:16,0.013
08/21/2020,16:27:17,0.012
08/21/2020,16:27:18,0.015
08/21/2020,16:27:19,0.008
08/21/2020,16:27:20,0.006
08/21/2020,16:27:21,0.01
08/21/2020,16:27:22,0.018
08/21/2020,16:27:23,0.017
08/21/2020,16:27:24,0.013
08/21/2020,16:27:25,0.005
08/21/2020,16:27:26,0.009
08/21/2020,16:27:27,0.01
08/21/2020,16:27:28,0.012
08/21/2020,16:27:29,0.005
08/21/2020,16:27:30,0.012
08/21/2020,16:27:31,0.011
08/21/2020,16:27:32,0.014
08/21/2020,16:27:33,0.011
08/21/2020,16:27:34,0.01
08/21/2020,16:27:35,0.037
08/21/2020,16:27:36,0.176
08/21/2020,16:27:37,0.01
08/21/2020,16:27:38,0.015
08/21/2020,16:27:39,0.019
08/21/2020,16:27:40,0.018
08/21/2020,16:27:41,0.015
08/21/2020,16:27:42,0.013
08/21/2020,16:27:43,0.016
08/21/2020,16:27:44,0.019
08/21/2020,16:27:45,0.016
08/21/2020,16:27:46,0.016
08/21/2020,16:27:47,0.021
08/21/2020,16:27:48,0.023
08/21/2020,16:27:49,0.026
08/21/2020,16:27:50,0.023
08/21/2020,16:27:51,0.018
08/21/2020,16:27:52,0.024
08/21/2020,16:27:53,0.019
08/21/2020,16:27:54,0.016
08/21/2020,16:27:55,0.017
08/21/2020,16:27:56,0.025
08/21/2020,16:27:57,0.022
08/21/2020,16:27:58,0.013
08/21/2020,16:27:59,0.02
08/21/2020,16:28:00,0.026
08/21/2020,16:28:01,0.013

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 6
Start Date:,08/21/2020
Start Time:,05:27:02
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.026
,Minimum:,0.01
,Time of Minimum:,05:27:05
,Date of Minimum:,08/21/2020
,Maximum:,0.045
,Time of Maximum:,05:27:23
,Date of Maximum:,08/21/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/18/2020
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/21/2020,17:27:03,0.014
08/21/2020,17:27:04,0.029
08/21/2020,17:27:05,0.01
08/21/2020,17:27:06,0.019
08/21/2020,17:27:07,0.018
08/21/2020,17:27:08,0.014
08/21/2020,17:27:09,0.023
08/21/2020,17:27:10,0.022
08/21/2020,17:27:11,0.016
08/21/2020,17:27:12,0.02
08/21/2020,17:27:13,0.019
08/21/2020,17:27:14,0.031
08/21/2020,17:27:15,0.019
08/21/2020,17:27:16,0.03
08/21/2020,17:27:17,0.027
08/21/2020,17:27:18,0.031
08/21/2020,17:27:19,0.021
08/21/2020,17:27:20,0.024
08/21/2020,17:27:21,0.027
08/21/2020,17:27:22,0.024
08/21/2020,17:27:23,0.045
08/21/2020,17:27:24,0.023
08/21/2020,17:27:25,0.028
08/21/2020,17:27:26,0.04
08/21/2020,17:27:27,0.038
08/21/2020,17:27:28,0.035
08/21/2020,17:27:29,0.025
08/21/2020,17:27:30,0.025
08/21/2020,17:27:31,0.023
08/21/2020,17:27:32,0.024
08/21/2020,17:27:33,0.028
08/21/2020,17:27:34,0.026
08/21/2020,17:27:35,0.032
08/21/2020,17:27:36,0.028
08/21/2020,17:27:37,0.027
08/21/2020,17:27:38,0.03
08/21/2020,17:27:39,0.037
08/21/2020,17:27:40,0.026
08/21/2020,17:27:41,0.025
08/21/2020,17:27:42,0.024
08/21/2020,17:27:43,0.028
08/21/2020,17:27:44,0.022
08/21/2020,17:27:45,0.035
08/21/2020,17:27:46,0.028
08/21/2020,17:27:47,0.019
08/21/2020,17:27:48,0.027
08/21/2020,17:27:49,0.031
08/21/2020,17:27:50,0.023
08/21/2020,17:27:51,0.032
08/21/2020,17:27:52,0.024
08/21/2020,17:27:53,0.029
08/21/2020,17:27:54,0.028
08/21/2020,17:27:55,0.025
08/21/2020,17:27:56,0.044
08/21/2020,17:27:57,0.025
08/21/2020,17:27:58,0.019
08/21/2020,17:27:59,0.018
08/21/2020,17:28:00,0.017
08/21/2020,17:28:01,0.015
08/21/2020,17:28:02,0.021

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 7
Start Date:,08/21/2020
Start Time:,06:27:02
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.017
,Minimum:,0.006
,Time of Minimum:,06:28:01
,Date of Minimum:,08/21/2020
,Maximum:,0.039
,Time of Maximum:,06:27:40
,Date of Maximum:,08/21/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/18/2020
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/21/2020,18:27:03,0.017
08/21/2020,18:27:04,0.012
08/21/2020,18:27:05,0.008
08/21/2020,18:27:06,0.013
08/21/2020,18:27:07,0.007
08/21/2020,18:27:08,0.013
08/21/2020,18:27:09,0.013
08/21/2020,18:27:10,0.009
08/21/2020,18:27:11,0.014
08/21/2020,18:27:12,0.018
08/21/2020,18:27:13,0.02
08/21/2020,18:27:14,0.016
08/21/2020,18:27:15,0.013
08/21/2020,18:27:16,0.008
08/21/2020,18:27:17,0.014
08/21/2020,18:27:18,0.019
08/21/2020,18:27:19,0.019
08/21/2020,18:27:20,0.017
08/21/2020,18:27:21,0.018
08/21/2020,18:27:22,0.026
08/21/2020,18:27:23,0.018
08/21/2020,18:27:24,0.016
08/21/2020,18:27:25,0.02
08/21/2020,18:27:26,0.015
08/21/2020,18:27:27,0.023
08/21/2020,18:27:28,0.019
08/21/2020,18:27:29,0.02
08/21/2020,18:27:30,0.021
08/21/2020,18:27:31,0.022
08/21/2020,18:27:32,0.022
08/21/2020,18:27:33,0.027
08/21/2020,18:27:34,0.02
08/21/2020,18:27:35,0.031
08/21/2020,18:27:36,0.023
08/21/2020,18:27:37,0.024
08/21/2020,18:27:38,0.02
08/21/2020,18:27:39,0.027
08/21/2020,18:27:40,0.039
08/21/2020,18:27:41,0.021
08/21/2020,18:27:42,0.032
08/21/2020,18:27:43,0.018
08/21/2020,18:27:44,0.018
08/21/2020,18:27:45,0.022
08/21/2020,18:27:46,0.021
08/21/2020,18:27:47,0.02
08/21/2020,18:27:48,0.014
08/21/2020,18:27:49,0.019
08/21/2020,18:27:50,0.016
08/21/2020,18:27:51,0.014
08/21/2020,18:27:52,0.018
08/21/2020,18:27:53,0.011
08/21/2020,18:27:54,0.01
08/21/2020,18:27:55,0.008
08/21/2020,18:27:56,0.007
08/21/2020,18:27:57,0.009
08/21/2020,18:27:58,0.017
08/21/2020,18:27:59,0.01
08/21/2020,18:28:00,0.01
08/21/2020,18:28:01,0.006
08/21/2020,18:28:02,0.009

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 8
Start Date:,08/21/2020
Start Time:,07:27:02
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.02
,Minimum:,0.008
,Time of Minimum:,07:27:52
,Date of Minimum:,08/21/2020
,Maximum:,0.037
,Time of Maximum:,07:28:02
,Date of Maximum:,08/21/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/18/2020
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/21/2020,19:27:03,0.019
08/21/2020,19:27:04,0.017
08/21/2020,19:27:05,0.024
08/21/2020,19:27:06,0.02
08/21/2020,19:27:07,0.022
08/21/2020,19:27:08,0.025
08/21/2020,19:27:09,0.021
08/21/2020,19:27:10,0.022
08/21/2020,19:27:11,0.027
08/21/2020,19:27:12,0.024
08/21/2020,19:27:13,0.023
08/21/2020,19:27:14,0.03
08/21/2020,19:27:15,0.02
08/21/2020,19:27:16,0.024
08/21/2020,19:27:17,0.031
08/21/2020,19:27:18,0.031
08/21/2020,19:27:19,0.021
08/21/2020,19:27:20,0.018
08/21/2020,19:27:21,0.023
08/21/2020,19:27:22,0.017
08/21/2020,19:27:23,0.029
08/21/2020,19:27:24,0.024
08/21/2020,19:27:25,0.031
08/21/2020,19:27:26,0.02
08/21/2020,19:27:27,0.015
08/21/2020,19:27:28,0.021
08/21/2020,19:27:29,0.018
08/21/2020,19:27:30,0.028
08/21/2020,19:27:31,0.02
08/21/2020,19:27:32,0.023
08/21/2020,19:27:33,0.028
08/21/2020,19:27:34,0.013
08/21/2020,19:27:35,0.016
08/21/2020,19:27:36,0.016
08/21/2020,19:27:37,0.018
08/21/2020,19:27:38,0.021
08/21/2020,19:27:39,0.01
08/21/2020,19:27:40,0.015
08/21/2020,19:27:41,0.03
08/21/2020,19:27:42,0.008
08/21/2020,19:27:43,0.012
08/21/2020,19:27:44,0.018
08/21/2020,19:27:45,0.011
08/21/2020,19:27:46,0.009
08/21/2020,19:27:47,0.012
08/21/2020,19:27:48,0.013
08/21/2020,19:27:49,0.011
08/21/2020,19:27:50,0.011
08/21/2020,19:27:51,0.009
08/21/2020,19:27:52,0.008
08/21/2020,19:27:53,0.029
08/21/2020,19:27:54,0.01
08/21/2020,19:27:55,0.009
08/21/2020,19:27:56,0.011
08/21/2020,19:27:57,0.025
08/21/2020,19:27:58,0.019
08/21/2020,19:27:59,0.019
08/21/2020,19:28:00,0.026
08/21/2020,19:28:01,0.018
08/21/2020,19:28:02,0.037

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 9
Start Date:,08/21/2020
Start Time:,08:27:02
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.02
,Minimum:,0.007
,Time of Minimum:,08:27:50
,Date of Minimum:,08/21/2020
,Maximum:,0.039
,Time of Maximum:,08:27:49
,Date of Maximum:,08/21/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/18/2020
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/21/2020,20:27:03,0.01
08/21/2020,20:27:04,0.009
08/21/2020,20:27:05,0.007
08/21/2020,20:27:06,0.01
08/21/2020,20:27:07,0.017
08/21/2020,20:27:08,0.02
08/21/2020,20:27:09,0.018
08/21/2020,20:27:10,0.018
08/21/2020,20:27:11,0.021
08/21/2020,20:27:12,0.02
08/21/2020,20:27:13,0.018
08/21/2020,20:27:14,0.017
08/21/2020,20:27:15,0.025
08/21/2020,20:27:16,0.021
08/21/2020,20:27:17,0.024
08/21/2020,20:27:18,0.027
08/21/2020,20:27:19,0.03
08/21/2020,20:27:20,0.029
08/21/2020,20:27:21,0.038
08/21/2020,20:27:22,0.025
08/21/2020,20:27:23,0.029
08/21/2020,20:27:24,0.032
08/21/2020,20:27:25,0.026
08/21/2020,20:27:26,0.022
08/21/2020,20:27:27,0.03
08/21/2020,20:27:28,0.021
08/21/2020,20:27:29,0.027
08/21/2020,20:27:30,0.025
08/21/2020,20:27:31,0.022
08/21/2020,20:27:32,0.021
08/21/2020,20:27:33,0.021
08/21/2020,20:27:34,0.036
08/21/2020,20:27:35,0.023
08/21/2020,20:27:36,0.019
08/21/2020,20:27:37,0.013
08/21/2020,20:27:38,0.017
08/21/2020,20:27:39,0.017
08/21/2020,20:27:40,0.019
08/21/2020,20:27:41,0.017
08/21/2020,20:27:42,0.015
08/21/2020,20:27:43,0.015
08/21/2020,20:27:44,0.016
08/21/2020,20:27:45,0.019
08/21/2020,20:27:46,0.012
08/21/2020,20:27:47,0.01
08/21/2020,20:27:48,0.009
08/21/2020,20:27:49,0.039
08/21/2020,20:27:50,0.007
08/21/2020,20:27:51,0.01
08/21/2020,20:27:52,0.017
08/21/2020,20:27:53,0.013
08/21/2020,20:27:54,0.017
08/21/2020,20:27:55,0.015
08/21/2020,20:27:56,0.017
08/21/2020,20:27:57,0.017
08/21/2020,20:27:58,0.024
08/21/2020,20:27:59,0.018
08/21/2020,20:28:00,0.022
08/21/2020,20:28:01,0.023
08/21/2020,20:28:02,0.019

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 10
Start Date:,08/21/2020
Start Time:,09:27:02
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.021
,Minimum:,0.007
,Time of Minimum:,09:27:33
,Date of Minimum:,08/21/2020
,Maximum:,0.035
,Time of Maximum:,09:28:02
,Date of Maximum:,08/21/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/18/2020
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/21/2020,21:27:03,0.011
08/21/2020,21:27:04,0.008
08/21/2020,21:27:05,0.033
08/21/2020,21:27:06,0.011
08/21/2020,21:27:07,0.008
08/21/2020,21:27:08,0.014
08/21/2020,21:27:09,0.014
08/21/2020,21:27:10,0.014
08/21/2020,21:27:11,0.023
08/21/2020,21:27:12,0.02
08/21/2020,21:27:13,0.007
08/21/2020,21:27:14,0.011
08/21/2020,21:27:15,0.021
08/21/2020,21:27:16,0.013
08/21/2020,21:27:17,0.02
08/21/2020,21:27:18,0.02
08/21/2020,21:27:19,0.024
08/21/2020,21:27:20,0.027
08/21/2020,21:27:21,0.026
08/21/2020,21:27:22,0.028
08/21/2020,21:27:23,0.029
08/21/2020,21:27:24,0.03
08/21/2020,21:27:25,0.024
08/21/2020,21:27:26,0.034
08/21/2020,21:27:27,0.021
08/21/2020,21:27:28,0.016
08/21/2020,21:27:29,0.022
08/21/2020,21:27:30,0.016
08/21/2020,21:27:31,0.014
08/21/2020,21:27:32,0.019
08/21/2020,21:27:33,0.007
08/21/2020,21:27:34,0.013
08/21/2020,21:27:35,0.03
08/21/2020,21:27:36,0.024
08/21/2020,21:27:37,0.011
08/21/2020,21:27:38,0.02
08/21/2020,21:27:39,0.01
08/21/2020,21:27:40,0.017
08/21/2020,21:27:41,0.014
08/21/2020,21:27:42,0.02
08/21/2020,21:27:43,0.022
08/21/2020,21:27:44,0.029
08/21/2020,21:27:45,0.028
08/21/2020,21:27:46,0.031
08/21/2020,21:27:47,0.029
08/21/2020,21:27:48,0.027
08/21/2020,21:27:49,0.024
08/21/2020,21:27:50,0.027
08/21/2020,21:27:51,0.026
08/21/2020,21:27:52,0.026
08/21/2020,21:27:53,0.022
08/21/2020,21:27:54,0.03
08/21/2020,21:27:55,0.028
08/21/2020,21:27:56,0.026
08/21/2020,21:27:57,0.023
08/21/2020,21:27:58,0.02
08/21/2020,21:27:59,0.018
08/21/2020,21:28:00,0.013
08/21/2020,21:28:01,0.013
08/21/2020,21:28:02,0.035

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 11
Start Date:,08/21/2020
Start Time:,10:27:02
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

