TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 1
Start Date:,07/16/2021
Start Time:,01:06:27
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.045
,Minimum:,0.026
,Time of Minimum:,01:06:42
,Date of Minimum:,07/16/2021
,Maximum:,0.066
,Time of Maximum:,01:06:52
,Date of Maximum:,07/16/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,07/16/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
07/16/2021,13:06:28,0.041
07/16/2021,13:06:29,0.045
07/16/2021,13:06:30,0.049
07/16/2021,13:06:31,0.046
07/16/2021,13:06:32,0.046
07/16/2021,13:06:33,0.049
07/16/2021,13:06:34,0.047
07/16/2021,13:06:35,0.043
07/16/2021,13:06:36,0.063
07/16/2021,13:06:37,0.037
07/16/2021,13:06:38,0.038
07/16/2021,13:06:39,0.06
07/16/2021,13:06:40,0.038
07/16/2021,13:06:41,0.045
07/16/2021,13:06:42,0.026
07/16/2021,13:06:43,0.04
07/16/2021,13:06:44,0.045
07/16/2021,13:06:45,0.037
07/16/2021,13:06:46,0.045
07/16/2021,13:06:47,0.048
07/16/2021,13:06:48,0.057
07/16/2021,13:06:49,0.046
07/16/2021,13:06:50,0.042
07/16/2021,13:06:51,0.058
07/16/2021,13:06:52,0.066
07/16/2021,13:06:53,0.06
07/16/2021,13:06:54,0.049
07/16/2021,13:06:55,0.038
07/16/2021,13:06:56,0.047
07/16/2021,13:06:57,0.054
07/16/2021,13:06:58,0.052
07/16/2021,13:06:59,0.046
07/16/2021,13:07:00,0.041
07/16/2021,13:07:01,0.061
07/16/2021,13:07:02,0.043
07/16/2021,13:07:03,0.057
07/16/2021,13:07:04,0.044
07/16/2021,13:07:05,0.045
07/16/2021,13:07:06,0.036
07/16/2021,13:07:07,0.034
07/16/2021,13:07:08,0.043
07/16/2021,13:07:09,0.041
07/16/2021,13:07:10,0.034
07/16/2021,13:07:11,0.039
07/16/2021,13:07:12,0.032
07/16/2021,13:07:13,0.032
07/16/2021,13:07:14,0.048
07/16/2021,13:07:15,0.028
07/16/2021,13:07:16,0.046
07/16/2021,13:07:17,0.032
07/16/2021,13:07:18,0.038
07/16/2021,13:07:19,0.063
07/16/2021,13:07:20,0.051
07/16/2021,13:07:21,0.054
07/16/2021,13:07:22,0.049
07/16/2021,13:07:23,0.04
07/16/2021,13:07:24,0.042
07/16/2021,13:07:25,0.04
07/16/2021,13:07:26,0.055
07/16/2021,13:07:27,0.04

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 2
Start Date:,07/16/2021
Start Time:,02:06:28
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.041
,Minimum:,0.028
