TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 1
Start Date:,09/11/2020
Start Time:,10:25:48
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.069
,Minimum:,0.055
,Time of Minimum:,10:26:11
,Date of Minimum:,09/11/2020
,Maximum:,0.089
,Time of Maximum:,10:26:43
,Date of Maximum:,09/11/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,09/11/2020
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
09/11/2020,10:25:49,0.073
09/11/2020,10:25:50,0.064
09/11/2020,10:25:51,0.06
09/11/2020,10:25:52,0.065
09/11/2020,10:25:53,0.061
09/11/2020,10:25:54,0.056
09/11/2020,10:25:55,0.065
09/11/2020,10:25:56,0.07
09/11/2020,10:25:57,0.067
09/11/2020,10:25:58,0.066
09/11/2020,10:25:59,0.073
09/11/2020,10:26:00,0.063
09/11/2020,10:26:01,0.066
09/11/2020,10:26:02,0.072
09/11/2020,10:26:03,0.071
09/11/2020,10:26:04,0.083
09/11/2020,10:26:05,0.065
09/11/2020,10:26:06,0.064
09/11/2020,10:26:07,0.066
09/11/2020,10:26:08,0.082
09/11/2020,10:26:09,0.064
09/11/2020,10:26:10,0.082
09/11/2020,10:26:11,0.055
09/11/2020,10:26:12,0.072
09/11/2020,10:26:13,0.07
09/11/2020,10:26:14,0.084
09/11/2020,10:26:15,0.065
09/11/2020,10:26:16,0.077
09/11/2020,10:26:17,0.074
09/11/2020,10:26:18,0.072
09/11/2020,10:26:19,0.067
09/11/2020,10:26:20,0.068
09/11/2020,10:26:21,0.06
09/11/2020,10:26:22,0.083
09/11/2020,10:26:23,0.063
09/11/2020,10:26:24,0.064
09/11/2020,10:26:25,0.056
09/11/2020,10:26:26,0.07
09/11/2020,10:26:27,0.061
09/11/2020,10:26:28,0.063
09/11/2020,10:26:29,0.057
09/11/2020,10:26:30,0.062
09/11/2020,10:26:31,0.06
09/11/2020,10:26:32,0.059
09/11/2020,10:26:33,0.077
09/11/2020,10:26:34,0.075
09/11/2020,10:26:35,0.067
09/11/2020,10:26:36,0.069
09/11/2020,10:26:37,0.084
09/11/2020,10:26:38,0.064
09/11/2020,10:26:39,0.08
09/11/2020,10:26:40,0.074
09/11/2020,10:26:41,0.066
09/11/2020,10:26:42,0.066
09/11/2020,10:26:43,0.089
09/11/2020,10:26:44,0.073
09/11/2020,10:26:45,0.086
09/11/2020,10:26:46,0.08
09/11/2020,10:26:47,0.068
09/11/2020,10:26:48,0.068

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 2
