TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705006
Test Name:,Test 1
Start Date:,12/30/2021
Start Time:,04:17:18
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.057
,Minimum:,0.035
,Time of Minimum:,04:17:19
,Date of Minimum:,12/30/2021
,Maximum:,0.078
,Time of Maximum:,04:17:58
,Date of Maximum:,12/30/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,12/30/2021
,Cal name:,USER5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
12/30/2021,16:17:19,0.035
12/30/2021,16:17:20,0.04
12/30/2021,16:17:21,0.042
12/30/2021,16:17:22,0.049
12/30/2021,16:17:23,0.069
12/30/2021,16:17:24,0.045
12/30/2021,16:17:25,0.052
12/30/2021,16:17:26,0.072
12/30/2021,16:17:27,0.057
12/30/2021,16:17:28,0.056
12/30/2021,16:17:29,0.054
12/30/2021,16:17:30,0.051
12/30/2021,16:17:31,0.055
12/30/2021,16:17:32,0.06
12/30/2021,16:17:33,0.047
12/30/2021,16:17:34,0.053
12/30/2021,16:17:35,0.064
12/30/2021,16:17:36,0.051
12/30/2021,16:17:37,0.054
12/30/2021,16:17:38,0.058
12/30/2021,16:17:39,0.065
12/30/2021,16:17:40,0.06
12/30/2021,16:17:41,0.043
12/30/2021,16:17:42,0.04
12/30/2021,16:17:43,0.045
12/30/2021,16:17:44,0.048
12/30/2021,16:17:45,0.047
12/30/2021,16:17:46,0.072
12/30/2021,16:17:47,0.044
12/30/2021,16:17:48,0.064
12/30/2021,16:17:49,0.058
12/30/2021,16:17:50,0.054
12/30/2021,16:17:51,0.053
12/30/2021,16:17:52,0.064
12/30/2021,16:17:53,0.063
12/30/2021,16:17:54,0.068
12/30/2021,16:17:55,0.064
12/30/2021,16:17:56,0.064
12/30/2021,16:17:57,0.061
12/30/2021,16:17:58,0.078
12/30/2021,16:17:59,0.057
12/30/2021,16:18:00,0.058
12/30/2021,16:18:01,0.064
12/30/2021,16:18:02,0.064
12/30/2021,16:18:03,0.071
12/30/2021,16:18:04,0.058
12/30/2021,16:18:05,0.056
12/30/2021,16:18:06,0.063
12/30/2021,16:18:07,0.063
12/30/2021,16:18:08,0.058
12/30/2021,16:18:09,0.05
12/30/2021,16:18:10,0.05
12/30/2021,16:18:11,0.065
12/30/2021,16:18:12,0.065
12/30/2021,16:18:13,0.054
12/30/2021,16:18:14,0.061
12/30/2021,16:18:15,0.054
12/30/2021,16:18:16,0.054
12/30/2021,16:18:17,0.048
12/30/2021,16:18:18,0.066

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705006
Test Name:,Test 2
Start Date:,12/30/2021
Start Time:,05:17:19
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.057
,Minimum:,0.038
,Time of Minimum:,05:18:02
,Date of Minimum:,12/30/2021
,Maximum:,0.081
,Time of Maximum:,05:17:53
,Date of Maximum:,12/30/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,12/30/2021
,Cal name:,USER5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
12/30/2021,17:17:20,0.058
12/30/2021,17:17:21,0.066
12/30/2021,17:17:22,0.059
12/30/2021,17:17:23,0.068
12/30/2021,17:17:24,0.057
12/30/2021,17:17:25,0.067
12/30/2021,17:17:26,0.068
12/30/2021,17:17:27,0.053
12/30/2021,17:17:28,0.068
12/30/2021,17:17:29,0.064
12/30/2021,17:17:30,0.059
12/30/2021,17:17:31,0.058
12/30/2021,17:17:32,0.069
12/30/2021,17:17:33,0.055
12/30/2021,17:17:34,0.068
12/30/2021,17:17:35,0.059
12/30/2021,17:17:36,0.058
12/30/2021,17:17:37,0.067
12/30/2021,17:17:38,0.06
12/30/2021,17:17:39,0.059
12/30/2021,17:17:40,0.045
12/30/2021,17:17:41,0.054
12/30/2021,17:17:42,0.039
12/30/2021,17:17:43,0.043
12/30/2021,17:17:44,0.052
12/30/2021,17:17:45,0.049
12/30/2021,17:17:46,0.071
12/30/2021,17:17:47,0.041
12/30/2021,17:17:48,0.053
12/30/2021,17:17:49,0.059
12/30/2021,17:17:50,0.059
12/30/2021,17:17:51,0.056
12/30/2021,17:17:52,0.062
12/30/2021,17:17:53,0.081
12/30/2021,17:17:54,0.057
12/30/2021,17:17:55,0.069
12/30/2021,17:17:56,0.058
12/30/2021,17:17:57,0.056
12/30/2021,17:17:58,0.055
12/30/2021,17:17:59,0.07
12/30/2021,17:18:00,0.047
12/30/2021,17:18:01,0.051
12/30/2021,17:18:02,0.038
12/30/2021,17:18:03,0.049
12/30/2021,17:18:04,0.047
12/30/2021,17:18:05,0.065
12/30/2021,17:18:06,0.047
12/30/2021,17:18:07,0.041
12/30/2021,17:18:08,0.047
12/30/2021,17:18:09,0.056
12/30/2021,17:18:10,0.055
12/30/2021,17:18:11,0.048
12/30/2021,17:18:12,0.05
12/30/2021,17:18:13,0.051
12/30/2021,17:18:14,0.046
12/30/2021,17:18:15,0.068
12/30/2021,17:18:16,0.061
12/30/2021,17:18:17,0.054
12/30/2021,17:18:18,0.053
12/30/2021,17:18:19,0.051

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705006
Test Name:,Test 3
Start Date:,12/30/2021
Start Time:,06:17:19
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.054
,Minimum:,0.039
,Time of Minimum:,06:17:26
,Date of Minimum:,12/30/2021
,Maximum:,0.078
,Time of Maximum:,06:18:18
,Date of Maximum:,12/30/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,12/30/2021
,Cal name:,USER5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
12/30/2021,18:17:20,0.046
12/30/2021,18:17:21,0.049
12/30/2021,18:17:22,0.042
12/30/2021,18:17:23,0.043
12/30/2021,18:17:24,0.046
12/30/2021,18:17:25,0.047
12/30/2021,18:17:26,0.039
12/30/2021,18:17:27,0.05
12/30/2021,18:17:28,0.044
12/30/2021,18:17:29,0.05
12/30/2021,18:17:30,0.047
12/30/2021,18:17:31,0.049
12/30/2021,18:17:32,0.05
12/30/2021,18:17:33,0.06
12/30/2021,18:17:34,0.051
12/30/2021,18:17:35,0.065
12/30/2021,18:17:36,0.058
12/30/2021,18:17:37,0.054
12/30/2021,18:17:38,0.057
12/30/2021,18:17:39,0.052
12/30/2021,18:17:40,0.055
12/30/2021,18:17:41,0.056
12/30/2021,18:17:42,0.068
12/30/2021,18:17:43,0.057
12/30/2021,18:17:44,0.058
12/30/2021,18:17:45,0.058
12/30/2021,18:17:46,0.055
12/30/2021,18:17:47,0.058
12/30/2021,18:17:48,0.061
12/30/2021,18:17:49,0.047
12/30/2021,18:17:50,0.063
12/30/2021,18:17:51,0.064
12/30/2021,18:17:52,0.053
12/30/2021,18:17:53,0.059
12/30/2021,18:17:54,0.049
12/30/2021,18:17:55,0.047
12/30/2021,18:17:56,0.055
12/30/2021,18:17:57,0.042
12/30/2021,18:17:58,0.063
12/30/2021,18:17:59,0.051
12/30/2021,18:18:00,0.057
12/30/2021,18:18:01,0.044
12/30/2021,18:18:02,0.053
12/30/2021,18:18:03,0.067
12/30/2021,18:18:04,0.051
12/30/2021,18:18:05,0.049
12/30/2021,18:18:06,0.047
12/30/2021,18:18:07,0.058
12/30/2021,18:18:08,0.043
12/30/2021,18:18:09,0.062
12/30/2021,18:18:10,0.05
12/30/2021,18:18:11,0.047
12/30/2021,18:18:12,0.053
12/30/2021,18:18:13,0.056
12/30/2021,18:18:14,0.053
12/30/2021,18:18:15,0.062
12/30/2021,18:18:16,0.06
12/30/2021,18:18:17,0.058
12/30/2021,18:18:18,0.078
12/30/2021,18:18:19,0.058

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705006
Test Name:,Test 4
Start Date:,12/30/2021
Start Time:,07:17:19
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.05
,Minimum:,0.029
,Time of Minimum:,07:18:00
,Date of Minimum:,12/30/2021
,Maximum:,0.104
,Time of Maximum:,07:17:39
,Date of Maximum:,12/30/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,12/30/2021
,Cal name:,USER5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
12/30/2021,19:17:20,0.067
12/30/2021,19:17:21,0.05
12/30/2021,19:17:22,0.057
12/30/2021,19:17:23,0.045
12/30/2021,19:17:24,0.05
12/30/2021,19:17:25,0.047
12/30/2021,19:17:26,0.047
12/30/2021,19:17:27,0.044
12/30/2021,19:17:28,0.053
12/30/2021,19:17:29,0.056
12/30/2021,19:17:30,0.07
12/30/2021,19:17:31,0.039
12/30/2021,19:17:32,0.051
12/30/2021,19:17:33,0.046
12/30/2021,19:17:34,0.05
12/30/2021,19:17:35,0.053
12/30/2021,19:17:36,0.062
12/30/2021,19:17:37,0.059
12/30/2021,19:17:38,0.061
12/30/2021,19:17:39,0.104
12/30/2021,19:17:40,0.065
12/30/2021,19:17:41,0.052
12/30/2021,19:17:42,0.06
12/30/2021,19:17:43,0.065
12/30/2021,19:17:44,0.057
12/30/2021,19:17:45,0.055
12/30/2021,19:17:46,0.051
12/30/2021,19:17:47,0.053
12/30/2021,19:17:48,0.043
12/30/2021,19:17:49,0.049
12/30/2021,19:17:50,0.044
12/30/2021,19:17:51,0.042
12/30/2021,19:17:52,0.039
12/30/2021,19:17:53,0.045
12/30/2021,19:17:54,0.04
12/30/2021,19:17:55,0.055
12/30/2021,19:17:56,0.039
12/30/2021,19:17:57,0.044
12/30/2021,19:17:58,0.037
12/30/2021,19:17:59,0.031
12/30/2021,19:18:00,0.029
12/30/2021,19:18:01,0.049
12/30/2021,19:18:02,0.034
12/30/2021,19:18:03,0.034
12/30/2021,19:18:04,0.034
12/30/2021,19:18:05,0.035
12/30/2021,19:18:06,0.037
12/30/2021,19:18:07,0.036
12/30/2021,19:18:08,0.037
