TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705006
Test Name:,Test 1
Start Date:,10/05/2020
Start Time:,11:19:36
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.081
,Minimum:,0.053
,Time of Minimum:,11:19:38
,Date of Minimum:,10/05/2020
,Maximum:,0.123
,Time of Maximum:,11:20:09
,Date of Maximum:,10/05/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,10/05/2020
,Cal name:,USER5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
10/05/2020,11:19:37,0.079
10/05/2020,11:19:38,0.053
10/05/2020,11:19:39,0.056
10/05/2020,11:19:40,0.079
10/05/2020,11:19:41,0.063
10/05/2020,11:19:42,0.064
10/05/2020,11:19:43,0.07
10/05/2020,11:19:44,0.08
10/05/2020,11:19:45,0.067
10/05/2020,11:19:46,0.059
10/05/2020,11:19:47,0.061
10/05/2020,11:19:48,0.076
10/05/2020,11:19:49,0.066
10/05/2020,11:19:50,0.064
10/05/2020,11:19:51,0.072
10/05/2020,11:19:52,0.075
10/05/2020,11:19:53,0.064
10/05/2020,11:19:54,0.061
10/05/2020,11:19:55,0.104
10/05/2020,11:19:56,0.098
10/05/2020,11:19:57,0.098
10/05/2020,11:19:58,0.101
10/05/2020,11:19:59,0.103
10/05/2020,11:20:00,0.067
10/05/2020,11:20:01,0.11
10/05/2020,11:20:02,0.096
10/05/2020,11:20:03,0.108
10/05/2020,11:20:04,0.105
10/05/2020,11:20:05,0.088
10/05/2020,11:20:06,0.095
10/05/2020,11:20:07,0.07
10/05/2020,11:20:08,0.104
10/05/2020,11:20:09,0.123
10/05/2020,11:20:10,0.091
10/05/2020,11:20:11,0.094
10/05/2020,11:20:12,0.075
10/05/2020,11:20:13,0.074
10/05/2020,11:20:14,0.087
10/05/2020,11:20:15,0.078
10/05/2020,11:20:16,0.074
10/05/2020,11:20:17,0.08
10/05/2020,11:20:18,0.096
10/05/2020,11:20:19,0.08
10/05/2020,11:20:20,0.084
10/05/2020,11:20:21,0.078
10/05/2020,11:20:22,0.079
10/05/2020,11:20:23,0.08
10/05/2020,11:20:24,0.083
10/05/2020,11:20:25,0.08
10/05/2020,11:20:26,0.071
10/05/2020,11:20:27,0.094
10/05/2020,11:20:28,0.072
10/05/2020,11:20:29,0.072
10/05/2020,11:20:30,0.076
10/05/2020,11:20:31,0.074
