TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 1
Start Date:,05/14/2021
Start Time:,12:19:22
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.063
,Minimum:,0.044
,Time of Minimum:,12:20:18
,Date of Minimum:,05/14/2021
,Maximum:,0.152
,Time of Maximum:,12:20:21
,Date of Maximum:,05/14/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,05/14/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
05/14/2021,12:19:23,0.055
05/14/2021,12:19:24,0.064
05/14/2021,12:19:25,0.104
05/14/2021,12:19:26,0.045
05/14/2021,12:19:27,0.076
05/14/2021,12:19:28,0.058
05/14/2021,12:19:29,0.068
05/14/2021,12:19:30,0.07
05/14/2021,12:19:31,0.077
05/14/2021,12:19:32,0.056
05/14/2021,12:19:33,0.055
05/14/2021,12:19:34,0.074
05/14/2021,12:19:35,0.073
05/14/2021,12:19:36,0.057
05/14/2021,12:19:37,0.068
05/14/2021,12:19:38,0.066
05/14/2021,12:19:39,0.064
05/14/2021,12:19:40,0.057
05/14/2021,12:19:41,0.068
05/14/2021,12:19:42,0.05
05/14/2021,12:19:43,0.048
05/14/2021,12:19:44,0.064
05/14/2021,12:19:45,0.059
05/14/2021,12:19:46,0.064
05/14/2021,12:19:47,0.044
05/14/2021,12:19:48,0.06
05/14/2021,12:19:49,0.063
05/14/2021,12:19:50,0.061
05/14/2021,12:19:51,0.068
05/14/2021,12:19:52,0.05
05/14/2021,12:19:53,0.047
05/14/2021,12:19:54,0.059
05/14/2021,12:19:55,0.051
05/14/2021,12:19:56,0.048
05/14/2021,12:19:57,0.046
05/14/2021,12:19:58,0.063
05/14/2021,12:19:59,0.05
05/14/2021,12:20:00,0.058
05/14/2021,12:20:01,0.056
05/14/2021,12:20:02,0.074
05/14/2021,12:20:03,0.063
05/14/2021,12:20:04,0.06
05/14/2021,12:20:05,0.062
05/14/2021,12:20:06,0.086
05/14/2021,12:20:07,0.061
05/14/2021,12:20:08,0.076
05/14/2021,12:20:09,0.057
05/14/2021,12:20:10,0.058
05/14/2021,12:20:11,0.049
05/14/2021,12:20:12,0.044
05/14/2021,12:20:13,0.072
05/14/2021,12:20:14,0.054
05/14/2021,12:20:15,0.076
05/14/2021,12:20:16,0.082
05/14/2021,12:20:17,0.044
05/14/2021,12:20:18,0.044
05/14/2021,12:20:19,0.049
05/14/2021,12:20:20,0.064
05/14/2021,12:20:21,0.152
05/14/2021,12:20:22,0.078

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 2
Start Date:,05/14/2021
Start Time:,01:19:23
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.091
,Minimum:,0.06
,Time of Minimum:,01:20:23
,Date of Minimum:,05/14/2021
,Maximum:,0.146
,Time of Maximum:,01:19:39
,Date of Maximum:,05/14/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,05/14/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
05/14/2021,13:19:24,0.067
05/14/2021,13:19:25,0.115
05/14/2021,13:19:26,0.078
05/14/2021,13:19:27,0.086
05/14/2021,13:19:28,0.084
05/14/2021,13:19:29,0.098
05/14/2021,13:19:30,0.086
05/14/2021,13:19:31,0.141
05/14/2021,13:19:32,0.081
05/14/2021,13:19:33,0.069
05/14/2021,13:19:34,0.074
05/14/2021,13:19:35,0.095
05/14/2021,13:19:36,0.085
05/14/2021,13:19:37,0.07
05/14/2021,13:19:38,0.089
05/14/2021,13:19:39,0.146
05/14/2021,13:19:40,0.103
05/14/2021,13:19:41,0.081
05/14/2021,13:19:42,0.063
05/14/2021,13:19:43,0.09
05/14/2021,13:19:44,0.095
05/14/2021,13:19:45,0.065
05/14/2021,13:19:46,0.085
05/14/2021,13:19:47,0.096
05/14/2021,13:19:48,0.076
05/14/2021,13:19:49,0.068
05/14/2021,13:19:50,0.07
05/14/2021,13:19:51,0.091
05/14/2021,13:19:52,0.098
05/14/2021,13:19:53,0.081
05/14/2021,13:19:54,0.11
05/14/2021,13:19:55,0.121
05/14/2021,13:19:56,0.104
05/14/2021,13:19:57,0.12
05/14/2021,13:19:58,0.079
05/14/2021,13:19:59,0.092
05/14/2021,13:20:00,0.12
05/14/2021,13:20:01,0.119
05/14/2021,13:20:02,0.106
