TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 1
Start Date:,05/18/2021
Start Time:,12:17:31
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.02
,Minimum:,0.003
,Time of Minimum:,12:18:10
,Date of Minimum:,05/18/2021
,Maximum:,0.037
,Time of Maximum:,12:18:17
,Date of Maximum:,05/18/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,05/13/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
05/18/2021,12:17:32,0.014
05/18/2021,12:17:33,0.018
05/18/2021,12:17:34,0.02
05/18/2021,12:17:35,0.016
05/18/2021,12:17:36,0.031
05/18/2021,12:17:37,0.02
05/18/2021,12:17:38,0.025
05/18/2021,12:17:39,0.02
05/18/2021,12:17:40,0.019
05/18/2021,12:17:41,0.021
05/18/2021,12:17:42,0.025
05/18/2021,12:17:43,0.023
05/18/2021,12:17:44,0.016
05/18/2021,12:17:45,0.02
05/18/2021,12:17:46,0.018
05/18/2021,12:17:47,0.011
05/18/2021,12:17:48,0.014
05/18/2021,12:17:49,0.014
05/18/2021,12:17:50,0.018
05/18/2021,12:17:51,0.017
05/18/2021,12:17:52,0.026
05/18/2021,12:17:53,0.017
05/18/2021,12:17:54,0.022
05/18/2021,12:17:55,0.026
05/18/2021,12:17:56,0.03
05/18/2021,12:17:57,0.032
05/18/2021,12:17:58,0.033
05/18/2021,12:17:59,0.032
05/18/2021,12:18:00,0.037
05/18/2021,12:18:01,0.028
05/18/2021,12:18:02,0.027
05/18/2021,12:18:03,0.025
05/18/2021,12:18:04,0.017
05/18/2021,12:18:05,0.014
05/18/2021,12:18:06,0.008
05/18/2021,12:18:07,0.013
05/18/2021,12:18:08,0.003
05/18/2021,12:18:09,0.004
05/18/2021,12:18:10,0.003
05/18/2021,12:18:11,0.022
05/18/2021,12:18:12,0.014
05/18/2021,12:18:13,0.025
05/18/2021,12:18:14,0.033
05/18/2021,12:18:15,0.024
05/18/2021,12:18:16,0.035
05/18/2021,12:18:17,0.037
05/18/2021,12:18:18,0.03
05/18/2021,12:18:19,0.032
05/18/2021,12:18:20,0.022
05/18/2021,12:18:21,0.017
05/18/2021,12:18:22,0.013
05/18/2021,12:18:23,0.005
05/18/2021,12:18:24,0.011
05/18/2021,12:18:25,0.006
05/18/2021,12:18:26,0.006
05/18/2021,12:18:27,0.028
05/18/2021,12:18:28,0.015
05/18/2021,12:18:29,0.021
05/18/2021,12:18:30,0.029
05/18/2021,12:18:31,0.023

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 2
Start Date:,05/18/2021
Start Time:,01:17:32
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.019
,Minimum:,0.001
,Time of Minimum:,01:17:56
,Date of Minimum:,05/18/2021
,Maximum:,0.041
,Time of Maximum:,01:17:38
,Date of Maximum:,05/18/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,05/13/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
05/18/2021,13:17:33,0.023
05/18/2021,13:17:34,0.017
05/18/2021,13:17:35,0.012
05/18/2021,13:17:36,0.02
05/18/2021,13:17:37,0.008
05/18/2021,13:17:38,0.041
05/18/2021,13:17:39,0.007
05/18/2021,13:17:40,0.006
05/18/2021,13:17:41,0.01
05/18/2021,13:17:42,0.014
05/18/2021,13:17:43,0.02
05/18/2021,13:17:44,0.028
05/18/2021,13:17:45,0.03
05/18/2021,13:17:46,0.026
05/18/2021,13:17:47,0.028
05/18/2021,13:17:48,0.033
05/18/2021,13:17:49,0.028
05/18/2021,13:17:50,0.025
05/18/2021,13:17:51,0.027
05/18/2021,13:17:52,0.023
05/18/2021,13:17:53,0.032
05/18/2021,13:17:54,0.007
05/18/2021,13:17:55,0.005
05/18/2021,13:17:56,0.001
05/18/2021,13:17:57,0.012
05/18/2021,13:17:58,0.005
05/18/2021,13:17:59,0.006
05/18/2021,13:18:00,0.011
05/18/2021,13:18:01,0.023
05/18/2021,13:18:02,0.018
05/18/2021,13:18:03,0.025
05/18/2021,13:18:04,0.033
05/18/2021,13:18:05,0.032
05/18/2021,13:18:06,0.035
05/18/2021,13:18:07,0.026
05/18/2021,13:18:08,0.022
05/18/2021,13:18:09,0.033
05/18/2021,13:18:10,0.02
05/18/2021,13:18:11,0.01
05/18/2021,13:18:12,0.009
05/18/2021,13:18:13,0.003
05/18/2021,13:18:14,0.006
05/18/2021,13:18:15,0.01
05/18/2021,13:18:16,0.014
05/18/2021,13:18:17,0.015
05/18/2021,13:18:18,0.03
05/18/2021,13:18:19,0.031
05/18/2021,13:18:20,0.025
05/18/2021,13:18:21,0.025
05/18/2021,13:18:22,0.03
05/18/2021,13:18:23,0.026
05/18/2021,13:18:24,0.02
05/18/2021,13:18:25,0.022
05/18/2021,13:18:26,0.017
05/18/2021,13:18:27,0.012
05/18/2021,13:18:28,0.006
05/18/2021,13:18:29,0.005
05/18/2021,13:18:30,0.007
05/18/2021,13:18:31,0.009
05/18/2021,13:18:32,0.017

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 3
Start Date:,05/18/2021
Start Time:,02:17:32
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.015
,Minimum:,0.001
,Time of Minimum:,02:18:29
,Date of Minimum:,05/18/2021
,Maximum:,0.035
,Time of Maximum:,02:17:59
,Date of Maximum:,05/18/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,05/13/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
05/18/2021,14:17:33,0.012
05/18/2021,14:17:34,0.018
05/18/2021,14:17:35,0.027
05/18/2021,14:17:36,0.021
05/18/2021,14:17:37,0.028
05/18/2021,14:17:38,0.024
05/18/2021,14:17:39,0.029
05/18/2021,14:17:40,0.025
05/18/2021,14:17:41,0.023
05/18/2021,14:17:42,0.019
05/18/2021,14:17:43,0.018
05/18/2021,14:17:44,0.013
05/18/2021,14:17:45,0.014
05/18/2021,14:17:46,0.01
05/18/2021,14:17:47,0.024
05/18/2021,14:17:48,0.006
05/18/2021,14:17:49,0.001
05/18/2021,14:17:50,0.007
05/18/2021,14:17:51,0.002
05/18/2021,14:17:52,0.008
05/18/2021,14:17:53,0.005
05/18/2021,14:17:54,0.008
05/18/2021,14:17:55,0.016
05/18/2021,14:17:56,0.025
05/18/2021,14:17:57,0.02
05/18/2021,14:17:58,0.022
05/18/2021,14:17:59,0.035
05/18/2021,14:18:00,0.028
05/18/2021,14:18:01,0.03
05/18/2021,14:18:02,0.017
05/18/2021,14:18:03,0.026
05/18/2021,14:18:04,0.008
05/18/2021,14:18:05,0.006
05/18/2021,14:18:06,0.004
05/18/2021,14:18:07,0.008
05/18/2021,14:18:08,0.002
05/18/2021,14:18:09,0.009
05/18/2021,14:18:10,0.007
05/18/2021,14:18:11,0.01
05/18/2021,14:18:12,0.013
05/18/2021,14:18:13,0.023
05/18/2021,14:18:14,0.021
05/18/2021,14:18:15,0.026
05/18/2021,14:18:16,0.034
05/18/2021,14:18:17,0.021
05/18/2021,14:18:18,0.025
05/18/2021,14:18:19,0.019
05/18/2021,14:18:20,0.019
05/18/2021,14:18:21,0.015
05/18/2021,14:18:22,0.02
05/18/2021,14:18:23,0.006
05/18/2021,14:18:24,0.007
05/18/2021,14:18:25,0.007
05/18/2021,14:18:26,0.001
05/18/2021,14:18:27,0.002
05/18/2021,14:18:28,0.01
05/18/2021,14:18:29,0.001
05/18/2021,14:18:30,0.01
05/18/2021,14:18:31,0.006
05/18/2021,14:18:32,0.011

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
