TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 1
Start Date:,03/04/2022
Start Time:,01:28:29
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.018
,Minimum:,0.012
,Time of Minimum:,01:28:53
,Date of Minimum:,03/04/2022
,Maximum:,0.038
,Time of Maximum:,01:29:19
,Date of Maximum:,03/04/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,03/04/2022
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
03/04/2022,13:28:30,0.023
03/04/2022,13:28:31,0.026
03/04/2022,13:28:32,0.019
03/04/2022,13:28:33,0.027
03/04/2022,13:28:34,0.015
03/04/2022,13:28:35,0.017
03/04/2022,13:28:36,0.016
03/04/2022,13:28:37,0.02
03/04/2022,13:28:38,0.014
03/04/2022,13:28:39,0.013
03/04/2022,13:28:40,0.023
03/04/2022,13:28:41,0.012
03/04/2022,13:28:42,0.014
03/04/2022,13:28:43,0.019
03/04/2022,13:28:44,0.013
03/04/2022,13:28:45,0.017
03/04/2022,13:28:46,0.013
03/04/2022,13:28:47,0.015
03/04/2022,13:28:48,0.012
03/04/2022,13:28:49,0.016
03/04/2022,13:28:50,0.017
03/04/2022,13:28:51,0.012
03/04/2022,13:28:52,0.014
03/04/2022,13:28:53,0.012
03/04/2022,13:28:54,0.017
03/04/2022,13:28:55,0.017
03/04/2022,13:28:56,0.022
03/04/2022,13:28:57,0.017
03/04/2022,13:28:58,0.015
03/04/2022,13:28:59,0.014
03/04/2022,13:29:00,0.017
03/04/2022,13:29:01,0.016
03/04/2022,13:29:02,0.015
03/04/2022,13:29:03,0.018
03/04/2022,13:29:04,0.014
03/04/2022,13:29:05,0.017
03/04/2022,13:29:06,0.018
03/04/2022,13:29:07,0.018
03/04/2022,13:29:08,0.024
03/04/2022,13:29:09,0.017
03/04/2022,13:29:10,0.017
03/04/2022,13:29:11,0.015
03/04/2022,13:29:12,0.017
03/04/2022,13:29:13,0.021
03/04/2022,13:29:14,0.022
03/04/2022,13:29:15,0.013
03/04/2022,13:29:16,0.014
03/04/2022,13:29:17,0.023
03/04/2022,13:29:18,0.025
03/04/2022,13:29:19,0.038
03/04/2022,13:29:20,0.018
03/04/2022,13:29:21,0.018
03/04/2022,13:29:22,0.017
03/04/2022,13:29:23,0.019
03/04/2022,13:29:24,0.028
03/04/2022,13:29:25,0.019
03/04/2022,13:29:26,0.018
03/04/2022,13:29:27,0.014
03/04/2022,13:29:28,0.017
03/04/2022,13:29:29,0.015

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 2
Start Date:,03/04/2022
Start Time:,02:28:30
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

