TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705006
Test Name:,Test 1
Start Date:,08/14/2020
Start Time:,11:09:55
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.099
,Minimum:,0.074
,Time of Minimum:,11:10:24
,Date of Minimum:,08/14/2020
,Maximum:,0.15
,Time of Maximum:,11:10:03
,Date of Maximum:,08/14/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/14/2020
,Cal name:,USER5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/14/2020,11:09:56,0.121
08/14/2020,11:09:57,0.124
08/14/2020,11:09:58,0.103
08/14/2020,11:09:59,0.105
08/14/2020,11:10:00,0.103
08/14/2020,11:10:01,0.118
08/14/2020,11:10:02,0.106
08/14/2020,11:10:03,0.15
08/14/2020,11:10:04,0.095
08/14/2020,11:10:05,0.147
08/14/2020,11:10:06,0.113
08/14/2020,11:10:07,0.085
08/14/2020,11:10:08,0.107
08/14/2020,11:10:09,0.101
08/14/2020,11:10:10,0.11
08/14/2020,11:10:11,0.118
08/14/2020,11:10:12,0.117
08/14/2020,11:10:13,0.093
08/14/2020,11:10:14,0.094
08/14/2020,11:10:15,0.097
08/14/2020,11:10:16,0.104
08/14/2020,11:10:17,0.087
08/14/2020,11:10:18,0.076
08/14/2020,11:10:19,0.094
08/14/2020,11:10:20,0.077
08/14/2020,11:10:21,0.085
08/14/2020,11:10:22,0.106
08/14/2020,11:10:23,0.084
08/14/2020,11:10:24,0.074
08/14/2020,11:10:25,0.095
08/14/2020,11:10:26,0.131
08/14/2020,11:10:27,0.137
08/14/2020,11:10:28,0.09
08/14/2020,11:10:29,0.107
08/14/2020,11:10:30,0.081
08/14/2020,11:10:31,0.094
08/14/2020,11:10:32,0.089
08/14/2020,11:10:33,0.093
08/14/2020,11:10:34,0.096
08/14/2020,11:10:35,0.08
08/14/2020,11:10:36,0.076
08/14/2020,11:10:37,0.103
08/14/2020,11:10:38,0.085
08/14/2020,11:10:39,0.087
08/14/2020,11:10:40,0.089
08/14/2020,11:10:41,0.094
08/14/2020,11:10:42,0.103
08/14/2020,11:10:43,0.084
08/14/2020,11:10:44,0.103
08/14/2020,11:10:45,0.095
08/14/2020,11:10:46,0.1
08/14/2020,11:10:47,0.104
08/14/2020,11:10:48,0.087
08/14/2020,11:10:49,0.114
08/14/2020,11:10:50,0.078
08/14/2020,11:10:51,0.11
08/14/2020,11:10:52,0.091
08/14/2020,11:10:53,0.092
08/14/2020,11:10:54,0.079
08/14/2020,11:10:55,0.084

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705006
Test Name:,Test 2
Start Date:,08/14/2020
Start Time:,12:09:55
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.119
,Minimum:,0.094
,Time of Minimum:,12:10:34
,Date of Minimum:,08/14/2020
,Maximum:,0.149
,Time of Maximum:,12:10:20
,Date of Maximum:,08/14/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/14/2020
,Cal name:,USER5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/14/2020,12:09:56,0.132
08/14/2020,12:09:57,0.12
08/14/2020,12:09:58,0.13
08/14/2020,12:09:59,0.109
08/14/2020,12:10:00,0.129
08/14/2020,12:10:01,0.109
08/14/2020,12:10:02,0.115
08/14/2020,12:10:03,0.099
08/14/2020,12:10:04,0.129
08/14/2020,12:10:05,0.123
08/14/2020,12:10:06,0.141
08/14/2020,12:10:07,0.134
08/14/2020,12:10:08,0.109
08/14/2020,12:10:09,0.096
08/14/2020,12:10:10,0.108
08/14/2020,12:10:11,0.108
08/14/2020,12:10:12,0.118
08/14/2020,12:10:13,0.122
08/14/2020,12:10:14,0.123
08/14/2020,12:10:15,0.104
08/14/2020,12:10:16,0.1
08/14/2020,12:10:17,0.113
08/14/2020,12:10:18,0.14
08/14/2020,12:10:19,0.12
08/14/2020,12:10:20,0.149
08/14/2020,12:10:21,0.118
08/14/2020,12:10:22,0.1
08/14/2020,12:10:23,0.104
08/14/2020,12:10:24,0.123
08/14/2020,12:10:25,0.11
08/14/2020,12:10:26,0.123
08/14/2020,12:10:27,0.143
08/14/2020,12:10:28,0.138
08/14/2020,12:10:29,0.106
08/14/2020,12:10:30,0.118
08/14/2020,12:10:31,0.112
08/14/2020,12:10:32,0.124
08/14/2020,12:10:33,0.127
08/14/2020,12:10:34,0.094
08/14/2020,12:10:35,0.119
08/14/2020,12:10:36,0.125
08/14/2020,12:10:37,0.131
08/14/2020,12:10:38,0.122
08/14/2020,12:10:39,0.116
08/14/2020,12:10:40,0.125
08/14/2020,12:10:41,0.113
08/14/2020,12:10:42,0.115
08/14/2020,12:10:43,0.117
08/14/2020,12:10:44,0.135
08/14/2020,12:10:45,0.12
08/14/2020,12:10:46,0.118
08/14/2020,12:10:47,0.119
08/14/2020,12:10:48,0.101
08/14/2020,12:10:49,0.119
08/14/2020,12:10:50,0.144
08/14/2020,12:10:51,0.11
08/14/2020,12:10:52,0.116
08/14/2020,12:10:53,0.122
08/14/2020,12:10:54,0.121
08/14/2020,12:10:55,0.117

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705006
Test Name:,Test 3
Start Date:,08/14/2020
Start Time:,01:09:55
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.216
,Minimum:,0.185
,Time of Minimum:,01:10:03
,Date of Minimum:,08/14/2020
,Maximum:,0.266
,Time of Maximum:,01:10:44
,Date of Maximum:,08/14/2020

,TWA:,N/A

