TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 1
Start Date:,08/10/2021
Start Time:,11:58:05
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.097
,Minimum:,0.079
,Time of Minimum:,11:58:35
,Date of Minimum:,08/10/2021
,Maximum:,0.141
,Time of Maximum:,11:59:05
,Date of Maximum:,08/10/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/10/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/10/2021,11:58:06,0.089
08/10/2021,11:58:07,0.127
08/10/2021,11:58:08,0.081
08/10/2021,11:58:09,0.103
08/10/2021,11:58:10,0.099
08/10/2021,11:58:11,0.101
08/10/2021,11:58:12,0.093
08/10/2021,11:58:13,0.09
08/10/2021,11:58:14,0.097
08/10/2021,11:58:15,0.079
08/10/2021,11:58:16,0.104
08/10/2021,11:58:17,0.105
08/10/2021,11:58:18,0.094
08/10/2021,11:58:19,0.093
08/10/2021,11:58:20,0.086
08/10/2021,11:58:21,0.081
08/10/2021,11:58:22,0.085
08/10/2021,11:58:23,0.097
08/10/2021,11:58:24,0.096
08/10/2021,11:58:25,0.08
08/10/2021,11:58:26,0.088
08/10/2021,11:58:27,0.113
08/10/2021,11:58:28,0.113
08/10/2021,11:58:29,0.08
08/10/2021,11:58:30,0.089
08/10/2021,11:58:31,0.099
08/10/2021,11:58:32,0.09
08/10/2021,11:58:33,0.088
08/10/2021,11:58:34,0.095
08/10/2021,11:58:35,0.079
08/10/2021,11:58:36,0.098
08/10/2021,11:58:37,0.096
08/10/2021,11:58:38,0.09
08/10/2021,11:58:39,0.081
08/10/2021,11:58:40,0.094
08/10/2021,11:58:41,0.099
08/10/2021,11:58:42,0.107
08/10/2021,11:58:43,0.09
08/10/2021,11:58:44,0.098
08/10/2021,11:58:45,0.094
08/10/2021,11:58:46,0.087
08/10/2021,11:58:47,0.098
08/10/2021,11:58:48,0.097
08/10/2021,11:58:49,0.105
08/10/2021,11:58:50,0.101
08/10/2021,11:58:51,0.116
08/10/2021,11:58:52,0.089
08/10/2021,11:58:53,0.109
08/10/2021,11:58:54,0.111
08/10/2021,11:58:55,0.104
08/10/2021,11:58:56,0.108
08/10/2021,11:58:57,0.116
08/10/2021,11:58:58,0.083
08/10/2021,11:58:59,0.102
08/10/2021,11:59:00,0.097
08/10/2021,11:59:01,0.093
08/10/2021,11:59:02,0.093
08/10/2021,11:59:03,0.084
08/10/2021,11:59:04,0.108
08/10/2021,11:59:05,0.141

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 2
Start Date:,08/10/2021
Start Time:,12:58:06
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.089
,Minimum:,0.061
,Time of Minimum:,12:58:33
,Date of Minimum:,08/10/2021
,Maximum:,0.137
,Time of Maximum:,12:58:38
,Date of Maximum:,08/10/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
