TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 1
Start Date:,04/09/2021
Start Time:,09:55:42
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.012
,Minimum:,0
,Time of Minimum:,09:56:03
,Date of Minimum:,04/09/2021
,Maximum:,0.027
,Time of Maximum:,09:56:18
,Date of Maximum:,04/09/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,04/09/2021
,Cal name:,User5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
04/09/2021,09:55:43,0.009
04/09/2021,09:55:44,0.02
04/09/2021,09:55:45,0.004
04/09/2021,09:55:46,0
04/09/2021,09:55:47,0
04/09/2021,09:55:48,0
04/09/2021,09:55:49,0.027
04/09/2021,09:55:50,0.018
04/09/2021,09:55:51,0.016
04/09/2021,09:55:52,0.022
04/09/2021,09:55:53,0.023
04/09/2021,09:55:54,0.022
04/09/2021,09:55:55,0.017
04/09/2021,09:55:56,0.015
04/09/2021,09:55:57,0.014
04/09/2021,09:55:58,0.008
04/09/2021,09:55:59,0.01
04/09/2021,09:56:00,0.004
04/09/2021,09:56:01,0.007
04/09/2021,09:56:02,0
04/09/2021,09:56:03,0
04/09/2021,09:56:04,0.005
04/09/2021,09:56:05,0.001
04/09/2021,09:56:06,0.004
04/09/2021,09:56:07,0.002
04/09/2021,09:56:08,0.014
04/09/2021,09:56:09,0.017
04/09/2021,09:56:10,0.011
04/09/2021,09:56:11,0.009
04/09/2021,09:56:12,0.011
04/09/2021,09:56:13,0.018
04/09/2021,09:56:14,0.012
04/09/2021,09:56:15,0.013
04/09/2021,09:56:16,0.019
04/09/2021,09:56:17,0.017
04/09/2021,09:56:18,0.027
04/09/2021,09:56:19,0.021
04/09/2021,09:56:20,0.019
04/09/2021,09:56:21,0.021
04/09/2021,09:56:22,0.018
04/09/2021,09:56:23,0.017
04/09/2021,09:56:24,0.022
04/09/2021,09:56:25,0.018
04/09/2021,09:56:26,0.015
04/09/2021,09:56:27,0.021
04/09/2021,09:56:28,0.014
04/09/2021,09:56:29,0.013
04/09/2021,09:56:30,0.01
04/09/2021,09:56:31,0.014
04/09/2021,09:56:32,0.009
04/09/2021,09:56:33,0.012
04/09/2021,09:56:34,0.01
04/09/2021,09:56:35,0.01
04/09/2021,09:56:36,0.006
04/09/2021,09:56:37,0.006
04/09/2021,09:56:38,0.008
04/09/2021,09:56:39,0.006
04/09/2021,09:56:40,0.006
04/09/2021,09:56:41,0.005
04/09/2021,09:56:42,0.006

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 2
Start Date:,04/09/2021
Start Time:,10:55:43
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.015
,Minimum:,0.002
,Time of Minimum:,10:56:33
,Date of Minimum:,04/09/2021
,Maximum:,0.032
,Time of Maximum:,10:55:57
,Date of Maximum:,04/09/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,04/09/2021
,Cal name:,User5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
04/09/2021,10:55:44,0.021
04/09/2021,10:55:45,0.024
04/09/2021,10:55:46,0.03
04/09/2021,10:55:47,0.025
04/09/2021,10:55:48,0.027
04/09/2021,10:55:49,0.023
04/09/2021,10:55:50,0.023
04/09/2021,10:55:51,0.028
04/09/2021,10:55:52,0.027
04/09/2021,10:55:53,0.032
04/09/2021,10:55:54,0.027
04/09/2021,10:55:55,0.025
04/09/2021,10:55:56,0.032
04/09/2021,10:55:57,0.032
04/09/2021,10:55:58,0.028
04/09/2021,10:55:59,0.02
04/09/2021,10:56:00,0.022
04/09/2021,10:56:01,0.023
04/09/2021,10:56:02,0.025
