TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705005
Test Name:,Test 1
Start Date:,06/04/2021
Start Time:,10:04:36
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.081
,Minimum:,0.057
,Time of Minimum:,10:05:04
,Date of Minimum:,06/04/2021
,Maximum:,0.119
,Time of Maximum:,10:04:38
,Date of Maximum:,06/04/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,06/04/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
06/04/2021,10:04:37,0.095
06/04/2021,10:04:38,0.119
06/04/2021,10:04:39,0.078
06/04/2021,10:04:40,0.096
06/04/2021,10:04:41,0.075
06/04/2021,10:04:42,0.064
06/04/2021,10:04:43,0.061
06/04/2021,10:04:44,0.104
06/04/2021,10:04:45,0.071
06/04/2021,10:04:46,0.08
06/04/2021,10:04:47,0.083
06/04/2021,10:04:48,0.077
06/04/2021,10:04:49,0.086
06/04/2021,10:04:50,0.079
06/04/2021,10:04:51,0.081
06/04/2021,10:04:52,0.115
06/04/2021,10:04:53,0.082
06/04/2021,10:04:54,0.072
06/04/2021,10:04:55,0.083
06/04/2021,10:04:56,0.076
06/04/2021,10:04:57,0.085
06/04/2021,10:04:58,0.066
06/04/2021,10:04:59,0.059
06/04/2021,10:05:00,0.079
06/04/2021,10:05:01,0.077
06/04/2021,10:05:02,0.082
06/04/2021,10:05:03,0.064
06/04/2021,10:05:04,0.057
06/04/2021,10:05:05,0.094
06/04/2021,10:05:06,0.08
06/04/2021,10:05:07,0.064
06/04/2021,10:05:08,0.066
06/04/2021,10:05:09,0.076
06/04/2021,10:05:10,0.071
06/04/2021,10:05:11,0.109
06/04/2021,10:05:12,0.104
06/04/2021,10:05:13,0.092
06/04/2021,10:05:14,0.092
06/04/2021,10:05:15,0.079
06/04/2021,10:05:16,0.084
06/04/2021,10:05:17,0.075
06/04/2021,10:05:18,0.085
06/04/2021,10:05:19,0.067
06/04/2021,10:05:20,0.079
06/04/2021,10:05:21,0.077
06/04/2021,10:05:22,0.074
06/04/2021,10:05:23,0.096
06/04/2021,10:05:24,0.081
06/04/2021,10:05:25,0.065
06/04/2021,10:05:26,0.075
06/04/2021,10:05:27,0.091
06/04/2021,10:05:28,0.099
06/04/2021,10:05:29,0.082
06/04/2021,10:05:30,0.077
06/04/2021,10:05:31,0.116
