TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 1
Start Date:,09/07/2021
Start Time:,12:15:08
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.063
,Minimum:,0.049
,Time of Minimum:,12:16:07
,Date of Minimum:,09/07/2021
,Maximum:,0.102
,Time of Maximum:,12:15:49
,Date of Maximum:,09/07/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,09/07/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
09/07/2021,12:15:09,0.06
09/07/2021,12:15:10,0.069
09/07/2021,12:15:11,0.058
09/07/2021,12:15:12,0.079
09/07/2021,12:15:13,0.06
09/07/2021,12:15:14,0.053
09/07/2021,12:15:15,0.062
09/07/2021,12:15:16,0.06
09/07/2021,12:15:17,0.078
09/07/2021,12:15:18,0.065
09/07/2021,12:15:19,0.057
09/07/2021,12:15:20,0.069
09/07/2021,12:15:21,0.068
09/07/2021,12:15:22,0.058
09/07/2021,12:15:23,0.05
09/07/2021,12:15:24,0.063
09/07/2021,12:15:25,0.057
09/07/2021,12:15:26,0.071
09/07/2021,12:15:27,0.061
09/07/2021,12:15:28,0.058
09/07/2021,12:15:29,0.083
09/07/2021,12:15:30,0.07
09/07/2021,12:15:31,0.062
09/07/2021,12:15:32,0.066
09/07/2021,12:15:33,0.083
09/07/2021,12:15:34,0.075
09/07/2021,12:15:35,0.065
09/07/2021,12:15:36,0.062
09/07/2021,12:15:37,0.061
09/07/2021,12:15:38,0.059
09/07/2021,12:15:39,0.063
09/07/2021,12:15:40,0.054
09/07/2021,12:15:41,0.054
09/07/2021,12:15:42,0.063
09/07/2021,12:15:43,0.055
09/07/2021,12:15:44,0.06
09/07/2021,12:15:45,0.05
09/07/2021,12:15:46,0.058
09/07/2021,12:15:47,0.068
09/07/2021,12:15:48,0.067
09/07/2021,12:15:49,0.102
09/07/2021,12:15:50,0.056
09/07/2021,12:15:51,0.057
09/07/2021,12:15:52,0.066
09/07/2021,12:15:53,0.063
09/07/2021,12:15:54,0.078
09/07/2021,12:15:55,0.07
09/07/2021,12:15:56,0.054
09/07/2021,12:15:57,0.057
09/07/2021,12:15:58,0.053
09/07/2021,12:15:59,0.05
09/07/2021,12:16:00,0.062
09/07/2021,12:16:01,0.055
09/07/2021,12:16:02,0.061
09/07/2021,12:16:03,0.063
09/07/2021,12:16:04,0.062
09/07/2021,12:16:05,0.063
09/07/2021,12:16:06,0.055
09/07/2021,12:16:07,0.049
09/07/2021,12:16:08,0.062

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 2
Start Date:,09/07/2021
Start Time:,01:15:09
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.05
,Minimum:,0.04
,Time of Minimum:,01:15:58
,Date of Minimum:,09/07/2021
,Maximum:,0.067
,Time of Maximum:,01:15:22
,Date of Maximum:,09/07/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,09/07/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
09/07/2021,13:15:10,0.059
09/07/2021,13:15:11,0.051
09/07/2021,13:15:12,0.051
09/07/2021,13:15:13,0.056
09/07/2021,13:15:14,0.06
09/07/2021,13:15:15,0.053
09/07/2021,13:15:16,0.052
09/07/2021,13:15:17,0.055
09/07/2021,13:15:18,0.06
09/07/2021,13:15:19,0.055
09/07/2021,13:15:20,0.066
09/07/2021,13:15:21,0.059
09/07/2021,13:15:22,0.067
09/07/2021,13:15:23,0.056
09/07/2021,13:15:24,0.061
09/07/2021,13:15:25,0.059
09/07/2021,13:15:26,0.063
09/07/2021,13:15:27,0.051
09/07/2021,13:15:28,0.048
09/07/2021,13:15:29,0.05
09/07/2021,13:15:30,0.052
09/07/2021,13:15:31,0.053
09/07/2021,13:15:32,0.05
09/07/2021,13:15:33,0.051
09/07/2021,13:15:34,0.051
09/07/2021,13:15:35,0.052
09/07/2021,13:15:36,0.041
09/07/2021,13:15:37,0.054
09/07/2021,13:15:38,0.042
09/07/2021,13:15:39,0.047
09/07/2021,13:15:40,0.046
09/07/2021,13:15:41,0.045
09/07/2021,13:15:42,0.041
09/07/2021,13:15:43,0.047
09/07/2021,13:15:44,0.045
09/07/2021,13:15:45,0.047
09/07/2021,13:15:46,0.046
09/07/2021,13:15:47,0.049
09/07/2021,13:15:48,0.042
