TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 1
Start Date:,07/09/2021
Start Time:,04:39:26
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.104
,Minimum:,0.079
,Time of Minimum:,04:39:32
,Date of Minimum:,07/09/2021
,Maximum:,0.142
,Time of Maximum:,04:40:10
,Date of Maximum:,07/09/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,06/25/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
07/09/2021,16:39:27,0.105
07/09/2021,16:39:28,0.106
07/09/2021,16:39:29,0.09
07/09/2021,16:39:30,0.117
07/09/2021,16:39:31,0.1
07/09/2021,16:39:32,0.079
07/09/2021,16:39:33,0.098
07/09/2021,16:39:34,0.09
07/09/2021,16:39:35,0.112
07/09/2021,16:39:36,0.113
07/09/2021,16:39:37,0.099
07/09/2021,16:39:38,0.083
07/09/2021,16:39:39,0.087
07/09/2021,16:39:40,0.115
07/09/2021,16:39:41,0.11
07/09/2021,16:39:42,0.089
07/09/2021,16:39:43,0.087
07/09/2021,16:39:44,0.091
07/09/2021,16:39:45,0.111
07/09/2021,16:39:46,0.101
07/09/2021,16:39:47,0.104
07/09/2021,16:39:48,0.108
07/09/2021,16:39:49,0.118
07/09/2021,16:39:50,0.111
07/09/2021,16:39:51,0.094
07/09/2021,16:39:52,0.105
07/09/2021,16:39:53,0.098
07/09/2021,16:39:54,0.093
07/09/2021,16:39:55,0.113
07/09/2021,16:39:56,0.092
07/09/2021,16:39:57,0.097
07/09/2021,16:39:58,0.109
07/09/2021,16:39:59,0.131
07/09/2021,16:40:00,0.106
07/09/2021,16:40:01,0.104
07/09/2021,16:40:02,0.13
07/09/2021,16:40:03,0.095
07/09/2021,16:40:04,0.109
07/09/2021,16:40:05,0.12
07/09/2021,16:40:06,0.11
07/09/2021,16:40:07,0.123
07/09/2021,16:40:08,0.108
07/09/2021,16:40:09,0.091
07/09/2021,16:40:10,0.142
07/09/2021,16:40:11,0.103
07/09/2021,16:40:12,0.122
07/09/2021,16:40:13,0.109
07/09/2021,16:40:14,0.128
07/09/2021,16:40:15,0.091
07/09/2021,16:40:16,0.085
07/09/2021,16:40:17,0.088
07/09/2021,16:40:18,0.097
07/09/2021,16:40:19,0.104
07/09/2021,16:40:20,0.105
07/09/2021,16:40:21,0.108
07/09/2021,16:40:22,0.095
07/09/2021,16:40:23,0.082
07/09/2021,16:40:24,0.117
07/09/2021,16:40:25,0.107
07/09/2021,16:40:26,0.112

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 2
Start Date:,07/09/2021
Start Time:,05:39:27
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.081
,Minimum:,0.054
,Time of Minimum:,05:40:05
,Date of Minimum:,07/09/2021
,Maximum:,0.121
,Time of Maximum:,05:39:34
,Date of Maximum:,07/09/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,06/25/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
07/09/2021,17:39:28,0.074
07/09/2021,17:39:29,0.082
07/09/2021,17:39:30,0.075
07/09/2021,17:39:31,0.07
07/09/2021,17:39:32,0.082
07/09/2021,17:39:33,0.073
07/09/2021,17:39:34,0.121
07/09/2021,17:39:35,0.069
07/09/2021,17:39:36,0.079
07/09/2021,17:39:37,0.111
07/09/2021,17:39:38,0.093
07/09/2021,17:39:39,0.066
07/09/2021,17:39:40,0.096
07/09/2021,17:39:41,0.07
07/09/2021,17:39:42,0.093
07/09/2021,17:39:43,0.088
07/09/2021,17:39:44,0.092
07/09/2021,17:39:45,0.074
07/09/2021,17:39:46,0.107
07/09/2021,17:39:47,0.072
07/09/2021,17:39:48,0.087
07/09/2021,17:39:49,0.079
07/09/2021,17:39:50,0.083
07/09/2021,17:39:51,0.063
07/09/2021,17:39:52,0.107
07/09/2021,17:39:53,0.078
07/09/2021,17:39:54,0.088
07/09/2021,17:39:55,0.072
07/09/2021,17:39:56,0.077
07/09/2021,17:39:57,0.066
07/09/2021,17:39:58,0.094
07/09/2021,17:39:59,0.065
07/09/2021,17:40:00,0.069
07/09/2021,17:40:01,0.069
07/09/2021,17:40:02,0.088
07/09/2021,17:40:03,0.101
07/09/2021,17:40:04,0.066
07/09/2021,17:40:05,0.054
07/09/2021,17:40:06,0.068
07/09/2021,17:40:07,0.069
07/09/2021,17:40:08,0.061
07/09/2021,17:40:09,0.08
07/09/2021,17:40:10,0.069
07/09/2021,17:40:11,0.068
07/09/2021,17:40:12,0.072
07/09/2021,17:40:13,0.091
07/09/2021,17:40:14,0.068
07/09/2021,17:40:15,0.079
07/09/2021,17:40:16,0.075
07/09/2021,17:40:17,0.079
07/09/2021,17:40:18,0.064
07/09/2021,17:40:19,0.109
07/09/2021,17:40:20,0.085
07/09/2021,17:40:21,0.093
07/09/2021,17:40:22,0.071
07/09/2021,17:40:23,0.08
07/09/2021,17:40:24,0.086
07/09/2021,17:40:25,0.106
07/09/2021,17:40:26,0.085
07/09/2021,17:40:27,0.088

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 3
Start Date:,07/09/2021
Start Time:,06:39:27
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.062
,Minimum:,0.038
,Time of Minimum:,06:40:12
,Date of Minimum:,07/09/2021
,Maximum:,0.1
,Time of Maximum:,06:40:21
,Date of Maximum:,07/09/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,06/25/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
07/09/2021,18:39:28,0.082
07/09/2021,18:39:29,0.056
07/09/2021,18:39:30,0.084
07/09/2021,18:39:31,0.068
07/09/2021,18:39:32,0.06
07/09/2021,18:39:33,0.055
07/09/2021,18:39:34,0.066
07/09/2021,18:39:35,0.097
07/09/2021,18:39:36,0.054
07/09/2021,18:39:37,0.059
07/09/2021,18:39:38,0.047
07/09/2021,18:39:39,0.06
07/09/2021,18:39:40,0.062
07/09/2021,18:39:41,0.052
07/09/2021,18:39:42,0.048
07/09/2021,18:39:43,0.058
07/09/2021,18:39:44,0.043
07/09/2021,18:39:45,0.063
07/09/2021,18:39:46,0.061
07/09/2021,18:39:47,0.047
