TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 1
Start Date:,05/28/2021
Start Time:,10:10:46
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.051
,Minimum:,0.025
,Time of Minimum:,10:11:36
,Date of Minimum:,05/28/2021
,Maximum:,0.095
,Time of Maximum:,10:11:18
,Date of Maximum:,05/28/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,05/28/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
05/28/2021,10:10:47,0.05
05/28/2021,10:10:48,0.045
05/28/2021,10:10:49,0.048
05/28/2021,10:10:50,0.054
05/28/2021,10:10:51,0.055
05/28/2021,10:10:52,0.059
05/28/2021,10:10:53,0.052
05/28/2021,10:10:54,0.049
05/28/2021,10:10:55,0.058
05/28/2021,10:10:56,0.05
05/28/2021,10:10:57,0.051
05/28/2021,10:10:58,0.044
05/28/2021,10:10:59,0.044
05/28/2021,10:11:00,0.047
05/28/2021,10:11:01,0.058
05/28/2021,10:11:02,0.047
05/28/2021,10:11:03,0.071
05/28/2021,10:11:04,0.06
05/28/2021,10:11:05,0.058
05/28/2021,10:11:06,0.051
05/28/2021,10:11:07,0.053
05/28/2021,10:11:08,0.044
05/28/2021,10:11:09,0.056
05/28/2021,10:11:10,0.043
05/28/2021,10:11:11,0.047
05/28/2021,10:11:12,0.049
05/28/2021,10:11:13,0.053
05/28/2021,10:11:14,0.05
05/28/2021,10:11:15,0.058
05/28/2021,10:11:16,0.052
05/28/2021,10:11:17,0.068
05/28/2021,10:11:18,0.095
05/28/2021,10:11:19,0.065
05/28/2021,10:11:20,0.058
05/28/2021,10:11:21,0.041
05/28/2021,10:11:22,0.034
05/28/2021,10:11:23,0.045
05/28/2021,10:11:24,0.038
05/28/2021,10:11:25,0.038
05/28/2021,10:11:26,0.05
05/28/2021,10:11:27,0.044
05/28/2021,10:11:28,0.045
05/28/2021,10:11:29,0.079
05/28/2021,10:11:30,0.053
05/28/2021,10:11:31,0.054
05/28/2021,10:11:32,0.045
05/28/2021,10:11:33,0.049
05/28/2021,10:11:34,0.043
05/28/2021,10:11:35,0.03
05/28/2021,10:11:36,0.025
05/28/2021,10:11:37,0.039
05/28/2021,10:11:38,0.04
05/28/2021,10:11:39,0.039
05/28/2021,10:11:40,0.045
05/28/2021,10:11:41,0.049
05/28/2021,10:11:42,0.054
05/28/2021,10:11:43,0.055
05/28/2021,10:11:44,0.065
05/28/2021,10:11:45,0.064
05/28/2021,10:11:46,0.05

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 2
Start Date:,05/28/2021
Start Time:,11:10:47
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.038
,Minimum:,0.023
,Time of Minimum:,11:11:09
,Date of Minimum:,05/28/2021
,Maximum:,0.086
,Time of Maximum:,11:10:52
,Date of Maximum:,05/28/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,05/28/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
05/28/2021,11:10:48,0.073
05/28/2021,11:10:49,0.07
05/28/2021,11:10:50,0.053
05/28/2021,11:10:51,0.047
05/28/2021,11:10:52,0.086
05/28/2021,11:10:53,0.049
05/28/2021,11:10:54,0.057
05/28/2021,11:10:55,0.049
05/28/2021,11:10:56,0.041
05/28/2021,11:10:57,0.047
05/28/2021,11:10:58,0.048
05/28/2021,11:10:59,0.046
05/28/2021,11:11:00,0.035
05/28/2021,11:11:01,0.04
05/28/2021,11:11:02,0.034
05/28/2021,11:11:03,0.031
05/28/2021,11:11:04,0.033
05/28/2021,11:11:05,0.027
05/28/2021,11:11:06,0.031
05/28/2021,11:11:07,0.031
