TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 1
Start Date:,03/02/2021
Start Time:,12:34:02
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.024
,Minimum:,0.016
,Time of Minimum:,12:34:43
,Date of Minimum:,03/02/2021
,Maximum:,0.041
,Time of Maximum:,12:34:10
,Date of Maximum:,03/02/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,03/02/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
03/02/2021,12:34:03,0.032
03/02/2021,12:34:04,0.028
03/02/2021,12:34:05,0.023
03/02/2021,12:34:06,0.016
03/02/2021,12:34:07,0.021
03/02/2021,12:34:08,0.029
03/02/2021,12:34:09,0.027
03/02/2021,12:34:10,0.041
03/02/2021,12:34:11,0.016
03/02/2021,12:34:12,0.017
03/02/2021,12:34:13,0.019
03/02/2021,12:34:14,0.019
03/02/2021,12:34:15,0.03
03/02/2021,12:34:16,0.027
03/02/2021,12:34:17,0.021
03/02/2021,12:34:18,0.026
03/02/2021,12:34:19,0.024
03/02/2021,12:34:20,0.027
03/02/2021,12:34:21,0.023
03/02/2021,12:34:22,0.019
03/02/2021,12:34:23,0.023
03/02/2021,12:34:24,0.029
03/02/2021,12:34:25,0.022
03/02/2021,12:34:26,0.016
03/02/2021,12:34:27,0.031
03/02/2021,12:34:28,0.034
03/02/2021,12:34:29,0.026
03/02/2021,12:34:30,0.028
03/02/2021,12:34:31,0.028
03/02/2021,12:34:32,0.021
03/02/2021,12:34:33,0.023
03/02/2021,12:34:34,0.018
03/02/2021,12:34:35,0.027
03/02/2021,12:34:36,0.029
03/02/2021,12:34:37,0.022
03/02/2021,12:34:38,0.021
03/02/2021,12:34:39,0.034
03/02/2021,12:34:40,0.021
