TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705006
Test Name:,Test 1
Start Date:,02/22/2022
Start Time:,11:25:06
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.074
,Minimum:,0.05
,Time of Minimum:,11:25:47
,Date of Minimum:,02/22/2022
,Maximum:,0.116
,Time of Maximum:,11:25:21
,Date of Maximum:,02/22/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,02/22/2022
,Cal name:,USER5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
02/22/2022,11:25:07,0.055
02/22/2022,11:25:08,0.073
02/22/2022,11:25:09,0.061
02/22/2022,11:25:10,0.09
02/22/2022,11:25:11,0.083
02/22/2022,11:25:12,0.077
02/22/2022,11:25:13,0.079
02/22/2022,11:25:14,0.076
02/22/2022,11:25:15,0.07
02/22/2022,11:25:16,0.086
02/22/2022,11:25:17,0.083
02/22/2022,11:25:18,0.074
02/22/2022,11:25:19,0.064
02/22/2022,11:25:20,0.063
02/22/2022,11:25:21,0.116
02/22/2022,11:25:22,0.069
02/22/2022,11:25:23,0.073
02/22/2022,11:25:24,0.068
02/22/2022,11:25:25,0.064
02/22/2022,11:25:26,0.068
02/22/2022,11:25:27,0.077
02/22/2022,11:25:28,0.09
02/22/2022,11:25:29,0.069
02/22/2022,11:25:30,0.086
02/22/2022,11:25:31,0.075
02/22/2022,11:25:32,0.077
02/22/2022,11:25:33,0.082
02/22/2022,11:25:34,0.096
02/22/2022,11:25:35,0.087
02/22/2022,11:25:36,0.074
02/22/2022,11:25:37,0.066
02/22/2022,11:25:38,0.067
02/22/2022,11:25:39,0.07
02/22/2022,11:25:40,0.072
02/22/2022,11:25:41,0.091
02/22/2022,11:25:42,0.087
02/22/2022,11:25:43,0.076
02/22/2022,11:25:44,0.086
02/22/2022,11:25:45,0.061
02/22/2022,11:25:46,0.057
02/22/2022,11:25:47,0.05
02/22/2022,11:25:48,0.052
02/22/2022,11:25:49,0.074
02/22/2022,11:25:50,0.069
02/22/2022,11:25:51,0.073
02/22/2022,11:25:52,0.081
02/22/2022,11:25:53,0.07
02/22/2022,11:25:54,0.078
02/22/2022,11:25:55,0.072
02/22/2022,11:25:56,0.066
02/22/2022,11:25:57,0.07
02/22/2022,11:25:58,0.094
02/22/2022,11:25:59,0.067
02/22/2022,11:26:00,0.056
02/22/2022,11:26:01,0.074
02/22/2022,11:26:02,0.06
02/22/2022,11:26:03,0.055
02/22/2022,11:26:04,0.067
02/22/2022,11:26:05,0.061
02/22/2022,11:26:06,0.084

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705006
Test Name:,Test 2
Start Date:,02/22/2022
Start Time:,12:25:07
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.094
,Minimum:,0.068
,Time of Minimum:,12:25:41
,Date of Minimum:,02/22/2022
,Maximum:,0.158
,Time of Maximum:,12:25:49
,Date of Maximum:,02/22/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,02/22/2022
,Cal name:,USER5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
02/22/2022,12:25:08,0.089
02/22/2022,12:25:09,0.075
02/22/2022,12:25:10,0.098
02/22/2022,12:25:11,0.096
02/22/2022,12:25:12,0.077
02/22/2022,12:25:13,0.083
02/22/2022,12:25:14,0.12
02/22/2022,12:25:15,0.075
02/22/2022,12:25:16,0.069
02/22/2022,12:25:17,0.079
02/22/2022,12:25:18,0.079
02/22/2022,12:25:19,0.079
02/22/2022,12:25:20,0.081
02/22/2022,12:25:21,0.086
02/22/2022,12:25:22,0.094
02/22/2022,12:25:23,0.085
02/22/2022,12:25:24,0.096
02/22/2022,12:25:25,0.1
02/22/2022,12:25:26,0.113
02/22/2022,12:25:27,0.099
02/22/2022,12:25:28,0.096
02/22/2022,12:25:29,0.099
02/22/2022,12:25:30,0.127
02/22/2022,12:25:31,0.108
02/22/2022,12:25:32,0.095
02/22/2022,12:25:33,0.105
02/22/2022,12:25:34,0.089
02/22/2022,12:25:35,0.085
02/22/2022,12:25:36,0.093
02/22/2022,12:25:37,0.075
