TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 1
Start Date:,09/15/2020
Start Time:,12:13:55
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.034
,Minimum:,0.02
,Time of Minimum:,12:14:10
,Date of Minimum:,09/15/2020
,Maximum:,0.07
,Time of Maximum:,12:14:21
,Date of Maximum:,09/15/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,09/15/2020
,Cal name:,User5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
09/15/2020,12:13:56,0.033
09/15/2020,12:13:57,0.025
09/15/2020,12:13:58,0.04
09/15/2020,12:13:59,0.029
09/15/2020,12:14:00,0.044
09/15/2020,12:14:01,0.034
09/15/2020,12:14:02,0.023
09/15/2020,12:14:03,0.027
09/15/2020,12:14:04,0.029
09/15/2020,12:14:05,0.026
09/15/2020,12:14:06,0.035
09/15/2020,12:14:07,0.04
09/15/2020,12:14:08,0.023
09/15/2020,12:14:09,0.029
09/15/2020,12:14:10,0.02
09/15/2020,12:14:11,0.025
09/15/2020,12:14:12,0.024
09/15/2020,12:14:13,0.029
09/15/2020,12:14:14,0.061
09/15/2020,12:14:15,0.051
09/15/2020,12:14:16,0.03
09/15/2020,12:14:17,0.022
09/15/2020,12:14:18,0.025
09/15/2020,12:14:19,0.026
09/15/2020,12:14:20,0.029
09/15/2020,12:14:21,0.07
09/15/2020,12:14:22,0.021
09/15/2020,12:14:23,0.022
09/15/2020,12:14:24,0.026
09/15/2020,12:14:25,0.032
09/15/2020,12:14:26,0.028
09/15/2020,12:14:27,0.031
09/15/2020,12:14:28,0.043
09/15/2020,12:14:29,0.031
09/15/2020,12:14:30,0.04
09/15/2020,12:14:31,0.05
09/15/2020,12:14:32,0.047
09/15/2020,12:14:33,0.063
09/15/2020,12:14:34,0.045
09/15/2020,12:14:35,0.027
09/15/2020,12:14:36,0.037
09/15/2020,12:14:37,0.025
09/15/2020,12:14:38,0.026
09/15/2020,12:14:39,0.052
09/15/2020,12:14:40,0.038
09/15/2020,12:14:41,0.023
09/15/2020,12:14:42,0.022
09/15/2020,12:14:43,0.026
09/15/2020,12:14:44,0.028
09/15/2020,12:14:45,0.031
09/15/2020,12:14:46,0.025
09/15/2020,12:14:47,0.042
09/15/2020,12:14:48,0.037
09/15/2020,12:14:49,0.052
09/15/2020,12:14:50,0.045
09/15/2020,12:14:51,0.041
09/15/2020,12:14:52,0.028
09/15/2020,12:14:53,0.04
09/15/2020,12:14:54,0.04
09/15/2020,12:14:55,0.034

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 2
Start Date:,09/15/2020
Start Time:,01:13:56
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
