TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 1
Start Date:,11/11/2020
Start Time:,12:50:36
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.141
,Minimum:,0.121
,Time of Minimum:,12:51:35
,Date of Minimum:,11/11/2020
,Maximum:,0.178
,Time of Maximum:,12:51:36
,Date of Maximum:,11/11/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,11/11/2020
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
11/11/2020,12:50:37,0.128
11/11/2020,12:50:38,0.176
11/11/2020,12:50:39,0.145
11/11/2020,12:50:40,0.127
11/11/2020,12:50:41,0.133
11/11/2020,12:50:42,0.151
11/11/2020,12:50:43,0.137
11/11/2020,12:50:44,0.132
11/11/2020,12:50:45,0.136
11/11/2020,12:50:46,0.146
11/11/2020,12:50:47,0.138
11/11/2020,12:50:48,0.134
11/11/2020,12:50:49,0.138
11/11/2020,12:50:50,0.141
11/11/2020,12:50:51,0.123
11/11/2020,12:50:52,0.143
11/11/2020,12:50:53,0.151
11/11/2020,12:50:54,0.133
11/11/2020,12:50:55,0.137
11/11/2020,12:50:56,0.152
11/11/2020,12:50:57,0.156
11/11/2020,12:50:58,0.137
11/11/2020,12:50:59,0.136
11/11/2020,12:51:00,0.141
11/11/2020,12:51:01,0.15
11/11/2020,12:51:02,0.157
11/11/2020,12:51:03,0.134
11/11/2020,12:51:04,0.145
11/11/2020,12:51:05,0.14
11/11/2020,12:51:06,0.138
11/11/2020,12:51:07,0.151
11/11/2020,12:51:08,0.146
11/11/2020,12:51:09,0.149
11/11/2020,12:51:10,0.131
11/11/2020,12:51:11,0.128
11/11/2020,12:51:12,0.15
11/11/2020,12:51:13,0.132
11/11/2020,12:51:14,0.156
11/11/2020,12:51:15,0.143
11/11/2020,12:51:16,0.151
11/11/2020,12:51:17,0.132
11/11/2020,12:51:18,0.137
11/11/2020,12:51:19,0.154
11/11/2020,12:51:20,0.155
11/11/2020,12:51:21,0.144
11/11/2020,12:51:22,0.145
11/11/2020,12:51:23,0.145
11/11/2020,12:51:24,0.142
11/11/2020,12:51:25,0.14
11/11/2020,12:51:26,0.123
11/11/2020,12:51:27,0.144
11/11/2020,12:51:28,0.144
11/11/2020,12:51:29,0.137
11/11/2020,12:51:30,0.126
11/11/2020,12:51:31,0.144
11/11/2020,12:51:32,0.131
11/11/2020,12:51:33,0.132
11/11/2020,12:51:34,0.14
11/11/2020,12:51:35,0.121
11/11/2020,12:51:36,0.178

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 2
Start Date:,11/11/2020
Start Time:,01:50:36
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.123
,Minimum:,0.104
,Time of Minimum:,01:51:13
,Date of Minimum:,11/11/2020
,Maximum:,0.166
,Time of Maximum:,01:51:09
,Date of Maximum:,11/11/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,11/11/2020
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
11/11/2020,13:50:37,0.115
11/11/2020,13:50:38,0.132
11/11/2020,13:50:39,0.121
11/11/2020,13:50:40,0.148
11/11/2020,13:50:41,0.13
11/11/2020,13:50:42,0.115
11/11/2020,13:50:43,0.117
11/11/2020,13:50:44,0.133
11/11/2020,13:50:45,0.108
11/11/2020,13:50:46,0.117
11/11/2020,13:50:47,0.117
