TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 1
Start Date:,06/02/2021
Start Time:,11:58:42
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.024
,Minimum:,0
,Time of Minimum:,11:59:24
,Date of Minimum:,06/02/2021
,Maximum:,0.05
,Time of Maximum:,11:58:52
,Date of Maximum:,06/02/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,06/02/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
06/02/2021,11:58:43,0.011
06/02/2021,11:58:44,0.041
06/02/2021,11:58:45,0.009
06/02/2021,11:58:46,0.028
06/02/2021,11:58:47,0.044
06/02/2021,11:58:48,0.02
06/02/2021,11:58:49,0.045
06/02/2021,11:58:50,0.039
06/02/2021,11:58:51,0.045
06/02/2021,11:58:52,0.05
06/02/2021,11:58:53,0.035
06/02/2021,11:58:54,0.038
06/02/2021,11:58:55,0.044
06/02/2021,11:58:56,0.032
06/02/2021,11:58:57,0.02
06/02/2021,11:58:58,0.01
06/02/2021,11:58:59,0.006
06/02/2021,11:59:00,0.004
06/02/2021,11:59:01,0.02
06/02/2021,11:59:02,0
06/02/2021,11:59:03,0.003
06/02/2021,11:59:04,0
06/02/2021,11:59:05,0.01
06/02/2021,11:59:06,0.01
06/02/2021,11:59:07,0.016
06/02/2021,11:59:08,0.028
06/02/2021,11:59:09,0.033
06/02/2021,11:59:10,0.029
06/02/2021,11:59:11,0.044
06/02/2021,11:59:12,0.032
06/02/2021,11:59:13,0.044
06/02/2021,11:59:14,0.036
06/02/2021,11:59:15,0.034
06/02/2021,11:59:16,0.028
06/02/2021,11:59:17,0.036
06/02/2021,11:59:18,0.014
06/02/2021,11:59:19,0.018
06/02/2021,11:59:20,0.006
06/02/2021,11:59:21,0.001
