TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 1
Start Date:,03/18/2022
Start Time:,12:15:32
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.028
,Minimum:,0.017
,Time of Minimum:,12:15:50
,Date of Minimum:,03/18/2022
,Maximum:,0.044
,Time of Maximum:,12:16:23
,Date of Maximum:,03/18/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,03/18/2022
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
03/18/2022,12:15:33,0.031
03/18/2022,12:15:34,0.035
03/18/2022,12:15:35,0.021
03/18/2022,12:15:36,0.023
03/18/2022,12:15:37,0.022
03/18/2022,12:15:38,0.023
03/18/2022,12:15:39,0.023
03/18/2022,12:15:40,0.022
03/18/2022,12:15:41,0.026
03/18/2022,12:15:42,0.028
03/18/2022,12:15:43,0.023
03/18/2022,12:15:44,0.03
03/18/2022,12:15:45,0.022
03/18/2022,12:15:46,0.021
03/18/2022,12:15:47,0.018
03/18/2022,12:15:48,0.025
03/18/2022,12:15:49,0.032
03/18/2022,12:15:50,0.017
03/18/2022,12:15:51,0.035
03/18/2022,12:15:52,0.025
03/18/2022,12:15:53,0.024
03/18/2022,12:15:54,0.022
03/18/2022,12:15:55,0.023
03/18/2022,12:15:56,0.025
03/18/2022,12:15:57,0.024
03/18/2022,12:15:58,0.02
03/18/2022,12:15:59,0.032
03/18/2022,12:16:00,0.022
03/18/2022,12:16:01,0.039
03/18/2022,12:16:02,0.03
03/18/2022,12:16:03,0.027
03/18/2022,12:16:04,0.025
03/18/2022,12:16:05,0.027
03/18/2022,12:16:06,0.027
03/18/2022,12:16:07,0.023
03/18/2022,12:16:08,0.028
03/18/2022,12:16:09,0.026
03/18/2022,12:16:10,0.031
03/18/2022,12:16:11,0.028
03/18/2022,12:16:12,0.028
03/18/2022,12:16:13,0.026
03/18/2022,12:16:14,0.035
03/18/2022,12:16:15,0.029
03/18/2022,12:16:16,0.034
03/18/2022,12:16:17,0.032
03/18/2022,12:16:18,0.034
03/18/2022,12:16:19,0.036
03/18/2022,12:16:20,0.033
03/18/2022,12:16:21,0.03
03/18/2022,12:16:22,0.042
03/18/2022,12:16:23,0.044
03/18/2022,12:16:24,0.039
03/18/2022,12:16:25,0.031
03/18/2022,12:16:26,0.036
03/18/2022,12:16:27,0.035
03/18/2022,12:16:28,0.031
03/18/2022,12:16:29,0.04
03/18/2022,12:16:30,0.036
03/18/2022,12:16:31,0.025
03/18/2022,12:16:32,0.029

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 2
Start Date:,03/18/2022
Start Time:,01:15:33
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.027
,Minimum:,0.015
,Time of Minimum:,01:16:29
,Date of Minimum:,03/18/2022
,Maximum:,0.041
,Time of Maximum:,01:15:36
,Date of Maximum:,03/18/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,03/18/2022
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
03/18/2022,13:15:34,0.029
03/18/2022,13:15:35,0.03
03/18/2022,13:15:36,0.041
03/18/2022,13:15:37,0.022
03/18/2022,13:15:38,0.027
03/18/2022,13:15:39,0.022
03/18/2022,13:15:40,0.034
03/18/2022,13:15:41,0.031
03/18/2022,13:15:42,0.034
03/18/2022,13:15:43,0.035
03/18/2022,13:15:44,0.025
03/18/2022,13:15:45,0.027
03/18/2022,13:15:46,0.035
03/18/2022,13:15:47,0.03
03/18/2022,13:15:48,0.03
03/18/2022,13:15:49,0.029
03/18/2022,13:15:50,0.033
03/18/2022,13:15:51,0.026
03/18/2022,13:15:52,0.024
03/18/2022,13:15:53,0.028
03/18/2022,13:15:54,0.029
03/18/2022,13:15:55,0.03
03/18/2022,13:15:56,0.035
03/18/2022,13:15:57,0.028
03/18/2022,13:15:58,0.029
03/18/2022,13:15:59,0.027
03/18/2022,13:16:00,0.032
03/18/2022,13:16:01,0.028
03/18/2022,13:16:02,0.032
03/18/2022,13:16:03,0.029
03/18/2022,13:16:04,0.029
03/18/2022,13:16:05,0.024
03/18/2022,13:16:06,0.026
03/18/2022,13:16:07,0.031
03/18/2022,13:16:08,0.024
03/18/2022,13:16:09,0.034
03/18/2022,13:16:10,0.02
03/18/2022,13:16:11,0.027
03/18/2022,13:16:12,0.025
03/18/2022,13:16:13,0.033
03/18/2022,13:16:14,0.033
03/18/2022,13:16:15,0.033
03/18/2022,13:16:16,0.021
03/18/2022,13:16:17,0.019
03/18/2022,13:16:18,0.027
03/18/2022,13:16:19,0.02
03/18/2022,13:16:20,0.023
03/18/2022,13:16:21,0.021
03/18/2022,13:16:22,0.021
03/18/2022,13:16:23,0.023
03/18/2022,13:16:24,0.023
03/18/2022,13:16:25,0.017
03/18/2022,13:16:26,0.017
03/18/2022,13:16:27,0.025
03/18/2022,13:16:28,0.019
03/18/2022,13:16:29,0.015
03/18/2022,13:16:30,0.026
03/18/2022,13:16:31,0.023
03/18/2022,13:16:32,0.021
03/18/2022,13:16:33,0.016

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 3
Start Date:,03/18/2022
Start Time:,02:15:33
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.034
,Minimum:,0.023
,Time of Minimum:,02:15:39
,Date of Minimum:,03/18/2022
,Maximum:,0.057
,Time of Maximum:,02:16:10
,Date of Maximum:,03/18/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,03/18/2022
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
03/18/2022,14:15:34,0.027
03/18/2022,14:15:35,0.029
03/18/2022,14:15:36,0.025
03/18/2022,14:15:37,0.026
03/18/2022,14:15:38,0.031
03/18/2022,14:15:39,0.023
03/18/2022,14:15:40,0.035
03/18/2022,14:15:41,0.027
03/18/2022,14:15:42,0.031
03/18/2022,14:15:43,0.038
03/18/2022,14:15:44,0.044
03/18/2022,14:15:45,0.03
03/18/2022,14:15:46,0.04
03/18/2022,14:15:47,0.035
03/18/2022,14:15:48,0.037
03/18/2022,14:15:49,0.036
03/18/2022,14:15:50,0.04
03/18/2022,14:15:51,0.042
03/18/2022,14:15:52,0.032
