TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 1
Start Date:,01/22/2021
Start Time:,05:59:01
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.028
,Minimum:,0.017
,Time of Minimum:,05:59:41
,Date of Minimum:,01/22/2021
,Maximum:,0.058
,Time of Maximum:,05:59:05
,Date of Maximum:,01/22/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,01/22/2021
,Cal name:,USER1 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
01/22/2021,17:59:02,0.039
01/22/2021,17:59:03,0.054
01/22/2021,17:59:04,0.048
01/22/2021,17:59:05,0.058
01/22/2021,17:59:06,0.055
01/22/2021,17:59:07,0.04
01/22/2021,17:59:08,0.022
01/22/2021,17:59:09,0.044
01/22/2021,17:59:10,0.039
01/22/2021,17:59:11,0.028
01/22/2021,17:59:12,0.029
01/22/2021,17:59:13,0.036
01/22/2021,17:59:14,0.033
01/22/2021,17:59:15,0.03
01/22/2021,17:59:16,0.028
01/22/2021,17:59:17,0.026
01/22/2021,17:59:18,0.025
01/22/2021,17:59:19,0.043
01/22/2021,17:59:20,0.028
01/22/2021,17:59:21,0.025
01/22/2021,17:59:22,0.022
01/22/2021,17:59:23,0.022
01/22/2021,17:59:24,0.024
01/22/2021,17:59:25,0.022
01/22/2021,17:59:26,0.021
01/22/2021,17:59:27,0.032
01/22/2021,17:59:28,0.019
01/22/2021,17:59:29,0.02
01/22/2021,17:59:30,0.023
01/22/2021,17:59:31,0.019
01/22/2021,17:59:32,0.022
01/22/2021,17:59:33,0.021
01/22/2021,17:59:34,0.022
01/22/2021,17:59:35,0.018
01/22/2021,17:59:36,0.024
01/22/2021,17:59:37,0.019
01/22/2021,17:59:38,0.019
01/22/2021,17:59:39,0.019
01/22/2021,17:59:40,0.02
01/22/2021,17:59:41,0.017
01/22/2021,17:59:42,0.024
01/22/2021,17:59:43,0.021
01/22/2021,17:59:44,0.026
01/22/2021,17:59:45,0.02
01/22/2021,17:59:46,0.021
01/22/2021,17:59:47,0.024
01/22/2021,17:59:48,0.024
01/22/2021,17:59:49,0.02
01/22/2021,17:59:50,0.026
01/22/2021,17:59:51,0.023
01/22/2021,17:59:52,0.023
01/22/2021,17:59:53,0.024
01/22/2021,17:59:54,0.024
01/22/2021,17:59:55,0.028
01/22/2021,17:59:56,0.027
01/22/2021,17:59:57,0.032
01/22/2021,17:59:58,0.026
01/22/2021,17:59:59,0.033
01/22/2021,18:00:00,0.03
01/22/2021,18:00:01,0.029

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 2
Start Date:,01/22/2021
Start Time:,06:59:02
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.02
,Minimum:,0.007
,Time of Minimum:,06:59:05
,Date of Minimum:,01/22/2021
,Maximum:,0.033
,Time of Maximum:,06:59:30
,Date of Maximum:,01/22/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,01/22/2021
,Cal name:,USER1 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
01/22/2021,18:59:03,0.013
01/22/2021,18:59:04,0.021
01/22/2021,18:59:05,0.007
01/22/2021,18:59:06,0.016
01/22/2021,18:59:07,0.017
01/22/2021,18:59:08,0.015
01/22/2021,18:59:09,0.018
01/22/2021,18:59:10,0.019
01/22/2021,18:59:11,0.021
01/22/2021,18:59:12,0.025
01/22/2021,18:59:13,0.024
01/22/2021,18:59:14,0.025
01/22/2021,18:59:15,0.024
01/22/2021,18:59:16,0.025
01/22/2021,18:59:17,0.023
01/22/2021,18:59:18,0.019
01/22/2021,18:59:19,0.016
01/22/2021,18:59:20,0.024
01/22/2021,18:59:21,0.013
01/22/2021,18:59:22,0.011
01/22/2021,18:59:23,0.011
01/22/2021,18:59:24,0.014
01/22/2021,18:59:25,0.017
01/22/2021,18:59:26,0.017
01/22/2021,18:59:27,0.016
01/22/2021,18:59:28,0.019
01/22/2021,18:59:29,0.025
01/22/2021,18:59:30,0.033
01/22/2021,18:59:31,0.029
01/22/2021,18:59:32,0.027
01/22/2021,18:59:33,0.021
01/22/2021,18:59:34,0.021
01/22/2021,18:59:35,0.022
01/22/2021,18:59:36,0.021
01/22/2021,18:59:37,0.017
01/22/2021,18:59:38,0.017
01/22/2021,18:59:39,0.015
01/22/2021,18:59:40,0.013
01/22/2021,18:59:41,0.022
01/22/2021,18:59:42,0.008
01/22/2021,18:59:43,0.009
01/22/2021,18:59:44,0.012
01/22/2021,18:59:45,0.012
01/22/2021,18:59:46,0.015
01/22/2021,18:59:47,0.014
01/22/2021,18:59:48,0.016
01/22/2021,18:59:49,0.017
01/22/2021,18:59:50,0.022
01/22/2021,18:59:51,0.025
01/22/2021,18:59:52,0.02
01/22/2021,18:59:53,0.025
01/22/2021,18:59:54,0.027
01/22/2021,18:59:55,0.026
01/22/2021,18:59:56,0.031
01/22/2021,18:59:57,0.027
01/22/2021,18:59:58,0.026
01/22/2021,18:59:59,0.032
01/22/2021,19:00:00,0.031
01/22/2021,19:00:01,0.022
01/22/2021,19:00:02,0.018

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 3
Start Date:,01/22/2021
Start Time:,07:59:02
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.018
,Minimum:,0.008
,Time of Minimum:,07:59:43
,Date of Minimum:,01/22/2021
,Maximum:,0.034
,Time of Maximum:,07:59:47
,Date of Maximum:,01/22/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,01/22/2021
,Cal name:,USER1 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
01/22/2021,19:59:03,0.012
01/22/2021,19:59:04,0.014
01/22/2021,19:59:05,0.01
01/22/2021,19:59:06,0.012
01/22/2021,19:59:07,0.01
01/22/2021,19:59:08,0.016
01/22/2021,19:59:09,0.013
01/22/2021,19:59:10,0.016
01/22/2021,19:59:11,0.014
01/22/2021,19:59:12,0.015
01/22/2021,19:59:13,0.014
01/22/2021,19:59:14,0.018
01/22/2021,19:59:15,0.023
01/22/2021,19:59:16,0.027
01/22/2021,19:59:17,0.022
01/22/2021,19:59:18,0.024
01/22/2021,19:59:19,0.027
01/22/2021,19:59:20,0.024
