TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 1
Start Date:,04/06/2021
Start Time:,10:39:24
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.151
,Minimum:,0.119
,Time of Minimum:,10:40:03
,Date of Minimum:,04/06/2021
,Maximum:,0.214
,Time of Maximum:,10:39:59
,Date of Maximum:,04/06/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,04/06/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
04/06/2021,10:39:25,0.138
04/06/2021,10:39:26,0.152
04/06/2021,10:39:27,0.196
04/06/2021,10:39:28,0.136
04/06/2021,10:39:29,0.155
04/06/2021,10:39:30,0.134
04/06/2021,10:39:31,0.14
04/06/2021,10:39:32,0.161
04/06/2021,10:39:33,0.145
04/06/2021,10:39:34,0.165
04/06/2021,10:39:35,0.126
04/06/2021,10:39:36,0.139
04/06/2021,10:39:37,0.145
04/06/2021,10:39:38,0.151
04/06/2021,10:39:39,0.142
04/06/2021,10:39:40,0.128
04/06/2021,10:39:41,0.146
04/06/2021,10:39:42,0.162
04/06/2021,10:39:43,0.131
04/06/2021,10:39:44,0.177
04/06/2021,10:39:45,0.139
04/06/2021,10:39:46,0.124
04/06/2021,10:39:47,0.155
04/06/2021,10:39:48,0.17
04/06/2021,10:39:49,0.144
04/06/2021,10:39:50,0.173
04/06/2021,10:39:51,0.17
04/06/2021,10:39:52,0.177
04/06/2021,10:39:53,0.177
04/06/2021,10:39:54,0.157
04/06/2021,10:39:55,0.163
04/06/2021,10:39:56,0.165
04/06/2021,10:39:57,0.185
04/06/2021,10:39:58,0.177
04/06/2021,10:39:59,0.214
04/06/2021,10:40:00,0.169
04/06/2021,10:40:01,0.14
04/06/2021,10:40:02,0.167
04/06/2021,10:40:03,0.119
04/06/2021,10:40:04,0.162
04/06/2021,10:40:05,0.139
04/06/2021,10:40:06,0.143
04/06/2021,10:40:07,0.148
04/06/2021,10:40:08,0.134
04/06/2021,10:40:09,0.16
04/06/2021,10:40:10,0.147
04/06/2021,10:40:11,0.143
04/06/2021,10:40:12,0.137
04/06/2021,10:40:13,0.128
04/06/2021,10:40:14,0.133
04/06/2021,10:40:15,0.15
04/06/2021,10:40:16,0.133
04/06/2021,10:40:17,0.146
04/06/2021,10:40:18,0.14
04/06/2021,10:40:19,0.134
04/06/2021,10:40:20,0.146
