TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 1
Start Date:,07/23/2021
Start Time:,10:39:09
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.082
,Minimum:,0.055
,Time of Minimum:,10:39:47
,Date of Minimum:,07/23/2021
,Maximum:,0.125
,Time of Maximum:,10:40:05
,Date of Maximum:,07/23/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,07/23/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
07/23/2021,10:39:10,0.059
07/23/2021,10:39:11,0.07
07/23/2021,10:39:12,0.088
07/23/2021,10:39:13,0.066
07/23/2021,10:39:14,0.069
07/23/2021,10:39:15,0.11
07/23/2021,10:39:16,0.072
07/23/2021,10:39:17,0.062
07/23/2021,10:39:18,0.059
07/23/2021,10:39:19,0.055
07/23/2021,10:39:20,0.07
07/23/2021,10:39:21,0.061
07/23/2021,10:39:22,0.07
07/23/2021,10:39:23,0.067
07/23/2021,10:39:24,0.099
07/23/2021,10:39:25,0.075
07/23/2021,10:39:26,0.084
07/23/2021,10:39:27,0.069
07/23/2021,10:39:28,0.075
07/23/2021,10:39:29,0.061
07/23/2021,10:39:30,0.08
07/23/2021,10:39:31,0.073
07/23/2021,10:39:32,0.08
07/23/2021,10:39:33,0.068
07/23/2021,10:39:34,0.065
07/23/2021,10:39:35,0.086
07/23/2021,10:39:36,0.086
07/23/2021,10:39:37,0.101
07/23/2021,10:39:38,0.103
07/23/2021,10:39:39,0.102
07/23/2021,10:39:40,0.076
07/23/2021,10:39:41,0.09
07/23/2021,10:39:42,0.088
07/23/2021,10:39:43,0.073
07/23/2021,10:39:44,0.072
07/23/2021,10:39:45,0.093
07/23/2021,10:39:46,0.095
07/23/2021,10:39:47,0.055
07/23/2021,10:39:48,0.075
07/23/2021,10:39:49,0.074
07/23/2021,10:39:50,0.093
07/23/2021,10:39:51,0.103
07/23/2021,10:39:52,0.073
07/23/2021,10:39:53,0.081
07/23/2021,10:39:54,0.087
07/23/2021,10:39:55,0.092
