TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 1
Start Date:,08/04/2020
Start Time:,01:27:11
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.053
,Minimum:,0.032
,Time of Minimum:,01:27:23
,Date of Minimum:,08/04/2020
,Maximum:,0.132
,Time of Maximum:,01:27:35
,Date of Maximum:,08/04/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/04/2020
,Cal name:,User5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/04/2020,13:27:12,0.069
08/04/2020,13:27:13,0.089
08/04/2020,13:27:14,0.048
08/04/2020,13:27:15,0.051
08/04/2020,13:27:16,0.041
08/04/2020,13:27:17,0.063
08/04/2020,13:27:18,0.051
08/04/2020,13:27:19,0.043
08/04/2020,13:27:20,0.052
08/04/2020,13:27:21,0.046
08/04/2020,13:27:22,0.05
08/04/2020,13:27:23,0.032
08/04/2020,13:27:24,0.049
08/04/2020,13:27:25,0.045
08/04/2020,13:27:26,0.051
08/04/2020,13:27:27,0.049
08/04/2020,13:27:28,0.052
08/04/2020,13:27:29,0.081
08/04/2020,13:27:30,0.046
08/04/2020,13:27:31,0.054
08/04/2020,13:27:32,0.068
08/04/2020,13:27:33,0.057
08/04/2020,13:27:34,0.053
08/04/2020,13:27:35,0.132
08/04/2020,13:27:36,0.047
08/04/2020,13:27:37,0.053
08/04/2020,13:27:38,0.046
08/04/2020,13:27:39,0.036
08/04/2020,13:27:40,0.056
08/04/2020,13:27:41,0.043
08/04/2020,13:27:42,0.042
08/04/2020,13:27:43,0.066
08/04/2020,13:27:44,0.039
08/04/2020,13:27:45,0.042
08/04/2020,13:27:46,0.067
08/04/2020,13:27:47,0.067
08/04/2020,13:27:48,0.047
08/04/2020,13:27:49,0.045
08/04/2020,13:27:50,0.058
08/04/2020,13:27:51,0.067
08/04/2020,13:27:52,0.05
08/04/2020,13:27:53,0.059
08/04/2020,13:27:54,0.048
08/04/2020,13:27:55,0.048
08/04/2020,13:27:56,0.057
08/04/2020,13:27:57,0.048
08/04/2020,13:27:58,0.043
08/04/2020,13:27:59,0.036
08/04/2020,13:28:00,0.038
08/04/2020,13:28:01,0.044
08/04/2020,13:28:02,0.042
08/04/2020,13:28:03,0.049
08/04/2020,13:28:04,0.042
08/04/2020,13:28:05,0.049
08/04/2020,13:28:06,0.057
08/04/2020,13:28:07,0.056
08/04/2020,13:28:08,0.056
08/04/2020,13:28:09,0.052
08/04/2020,13:28:10,0.058
08/04/2020,13:28:11,0.055

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 2
Start Date:,08/04/2020
Start Time:,02:27:11
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.063
,Minimum:,0.041
,Time of Minimum:,02:27:17
,Date of Minimum:,08/04/2020
,Maximum:,0.085
,Time of Maximum:,02:27:16
,Date of Maximum:,08/04/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/04/2020
,Cal name:,User5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
