TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705006
Test Name:,Test 1
Start Date:,10/27/2020
Start Time:,07:06:25
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.027
,Minimum:,0.006
,Time of Minimum:,07:06:49
,Date of Minimum:,10/27/2020
,Maximum:,0.043
,Time of Maximum:,07:06:26
,Date of Maximum:,10/27/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,10/27/2020
,Cal name:,USER5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
10/27/2020,07:06:26,0.043
10/27/2020,07:06:27,0.024
10/27/2020,07:06:28,0.026
10/27/2020,07:06:29,0.029
10/27/2020,07:06:30,0.031
10/27/2020,07:06:31,0.029
10/27/2020,07:06:32,0.024
10/27/2020,07:06:33,0.036
10/27/2020,07:06:34,0.029
10/27/2020,07:06:35,0.02
10/27/2020,07:06:36,0.028
10/27/2020,07:06:37,0.028
10/27/2020,07:06:38,0.025
10/27/2020,07:06:39,0.018
10/27/2020,07:06:40,0.023
10/27/2020,07:06:41,0.022
10/27/2020,07:06:42,0.017
10/27/2020,07:06:43,0.035
10/27/2020,07:06:44,0.022
10/27/2020,07:06:45,0.019
10/27/2020,07:06:46,0.017
10/27/2020,07:06:47,0.022
10/27/2020,07:06:48,0.021
10/27/2020,07:06:49,0.006
10/27/2020,07:06:50,0.036
10/27/2020,07:06:51,0.022
10/27/2020,07:06:52,0.028
10/27/2020,07:06:53,0.032
10/27/2020,07:06:54,0.035
10/27/2020,07:06:55,0.031
10/27/2020,07:06:56,0.039
10/27/2020,07:06:57,0.037
10/27/2020,07:06:58,0.027
10/27/2020,07:06:59,0.041
10/27/2020,07:07:00,0.026
10/27/2020,07:07:01,0.031
10/27/2020,07:07:02,0.028
10/27/2020,07:07:03,0.025
10/27/2020,07:07:04,0.019
10/27/2020,07:07:05,0.026
10/27/2020,07:07:06,0.018
10/27/2020,07:07:07,0.023
10/27/2020,07:07:08,0.023
10/27/2020,07:07:09,0.03
10/27/2020,07:07:10,0.035
10/27/2020,07:07:11,0.031
10/27/2020,07:07:12,0.019
10/27/2020,07:07:13,0.025
10/27/2020,07:07:14,0.032
10/27/2020,07:07:15,0.027
10/27/2020,07:07:16,0.028
10/27/2020,07:07:17,0.033
10/27/2020,07:07:18,0.029
10/27/2020,07:07:19,0.031
10/27/2020,07:07:20,0.027
10/27/2020,07:07:21,0.023
10/27/2020,07:07:22,0.025
10/27/2020,07:07:23,0.027
10/27/2020,07:07:24,0.021
10/27/2020,07:07:25,0.026

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705006
Test Name:,Test 2
Start Date:,10/27/2020
Start Time:,08:06:26
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.043
,Minimum:,0.024
,Time of Minimum:,08:07:07
,Date of Minimum:,10/27/2020
,Maximum:,0.08
,Time of Maximum:,08:06:54
,Date of Maximum:,10/27/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,10/27/2020
,Cal name:,USER5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
10/27/2020,08:06:27,0.044
10/27/2020,08:06:28,0.043
10/27/2020,08:06:29,0.047
10/27/2020,08:06:30,0.055
10/27/2020,08:06:31,0.048
10/27/2020,08:06:32,0.043
10/27/2020,08:06:33,0.036
10/27/2020,08:06:34,0.047
10/27/2020,08:06:35,0.056
10/27/2020,08:06:36,0.041
10/27/2020,08:06:37,0.062
10/27/2020,08:06:38,0.042
10/27/2020,08:06:39,0.038
10/27/2020,08:06:40,0.065
10/27/2020,08:06:41,0.07
10/27/2020,08:06:42,0.051
10/27/2020,08:06:43,0.036
10/27/2020,08:06:44,0.067
10/27/2020,08:06:45,0.051
10/27/2020,08:06:46,0.039
10/27/2020,08:06:47,0.048
10/27/2020,08:06:48,0.045
10/27/2020,08:06:49,0.039
10/27/2020,08:06:50,0.047
10/27/2020,08:06:51,0.046
10/27/2020,08:06:52,0.037
10/27/2020,08:06:53,0.038
10/27/2020,08:06:54,0.08
10/27/2020,08:06:55,0.044
10/27/2020,08:06:56,0.047
10/27/2020,08:06:57,0.056
10/27/2020,08:06:58,0.038
10/27/2020,08:06:59,0.054
10/27/2020,08:07:00,0.03
10/27/2020,08:07:01,0.03
10/27/2020,08:07:02,0.03
10/27/2020,08:07:03,0.03
10/27/2020,08:07:04,0.041
10/27/2020,08:07:05,0.025
10/27/2020,08:07:06,0.031
10/27/2020,08:07:07,0.024
10/27/2020,08:07:08,0.027
10/27/2020,08:07:09,0.03
10/27/2020,08:07:10,0.028
10/27/2020,08:07:11,0.029
10/27/2020,08:07:12,0.026
10/27/2020,08:07:13,0.036
10/27/2020,08:07:14,0.05
10/27/2020,08:07:15,0.031
10/27/2020,08:07:16,0.057
10/27/2020,08:07:17,0.037
10/27/2020,08:07:18,0.031
10/27/2020,08:07:19,0.034
10/27/2020,08:07:20,0.046
10/27/2020,08:07:21,0.045
10/27/2020,08:07:22,0.042
10/27/2020,08:07:23,0.047
10/27/2020,08:07:24,0.039
