TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 1
Start Date:,05/28/2021
Start Time:,12:18:27
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.065
,Minimum:,0.05
,Time of Minimum:,12:18:41
,Date of Minimum:,05/28/2021
,Maximum:,0.102
,Time of Maximum:,12:19:27
,Date of Maximum:,05/28/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,05/28/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
05/28/2021,12:18:28,0.057
05/28/2021,12:18:29,0.058
05/28/2021,12:18:30,0.054
05/28/2021,12:18:31,0.074
05/28/2021,12:18:32,0.052
05/28/2021,12:18:33,0.056
05/28/2021,12:18:34,0.062
05/28/2021,12:18:35,0.065
05/28/2021,12:18:36,0.058
05/28/2021,12:18:37,0.06
05/28/2021,12:18:38,0.063
05/28/2021,12:18:39,0.062
05/28/2021,12:18:40,0.081
05/28/2021,12:18:41,0.05
05/28/2021,12:18:42,0.063
05/28/2021,12:18:43,0.079
05/28/2021,12:18:44,0.059
05/28/2021,12:18:45,0.068
05/28/2021,12:18:46,0.058
05/28/2021,12:18:47,0.055
05/28/2021,12:18:48,0.054
05/28/2021,12:18:49,0.068
05/28/2021,12:18:50,0.058
05/28/2021,12:18:51,0.062
05/28/2021,12:18:52,0.07
05/28/2021,12:18:53,0.07
05/28/2021,12:18:54,0.069
05/28/2021,12:18:55,0.055
05/28/2021,12:18:56,0.063
05/28/2021,12:18:57,0.07
05/28/2021,12:18:58,0.06
05/28/2021,12:18:59,0.061
05/28/2021,12:19:00,0.066
05/28/2021,12:19:01,0.075
05/28/2021,12:19:02,0.056
05/28/2021,12:19:03,0.058
05/28/2021,12:19:04,0.072
05/28/2021,12:19:05,0.079
05/28/2021,12:19:06,0.064
05/28/2021,12:19:07,0.057
05/28/2021,12:19:08,0.077
05/28/2021,12:19:09,0.064
05/28/2021,12:19:10,0.074
05/28/2021,12:19:11,0.064
05/28/2021,12:19:12,0.076
05/28/2021,12:19:13,0.055
05/28/2021,12:19:14,0.076
05/28/2021,12:19:15,0.085
05/28/2021,12:19:16,0.073
05/28/2021,12:19:17,0.08
05/28/2021,12:19:18,0.058
05/28/2021,12:19:19,0.059
05/28/2021,12:19:20,0.051
05/28/2021,12:19:21,0.064
05/28/2021,12:19:22,0.068
05/28/2021,12:19:23,0.054
05/28/2021,12:19:24,0.06
05/28/2021,12:19:25,0.073
05/28/2021,12:19:26,0.057
05/28/2021,12:19:27,0.102

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 2
Start Date:,05/28/2021
Start Time:,01:18:28
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.063
,Minimum:,0.05
,Time of Minimum:,01:19:27
,Date of Minimum:,05/28/2021
,Maximum:,0.096
,Time of Maximum:,01:19:08
,Date of Maximum:,05/28/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,05/28/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
05/28/2021,13:18:29,0.062
05/28/2021,13:18:30,0.075
05/28/2021,13:18:31,0.06
05/28/2021,13:18:32,0.056
05/28/2021,13:18:33,0.056
05/28/2021,13:18:34,0.061
05/28/2021,13:18:35,0.056
05/28/2021,13:18:36,0.055
05/28/2021,13:18:37,0.067
05/28/2021,13:18:38,0.058
05/28/2021,13:18:39,0.062
05/28/2021,13:18:40,0.051
05/28/2021,13:18:41,0.055
05/28/2021,13:18:42,0.069
05/28/2021,13:18:43,0.056
05/28/2021,13:18:44,0.06
05/28/2021,13:18:45,0.071
05/28/2021,13:18:46,0.066
05/28/2021,13:18:47,0.053
05/28/2021,13:18:48,0.064
05/28/2021,13:18:49,0.054
05/28/2021,13:18:50,0.071
05/28/2021,13:18:51,0.064
05/28/2021,13:18:52,0.072
05/28/2021,13:18:53,0.055
05/28/2021,13:18:54,0.068
05/28/2021,13:18:55,0.059
05/28/2021,13:18:56,0.07
05/28/2021,13:18:57,0.068
05/28/2021,13:18:58,0.074
05/28/2021,13:18:59,0.069
05/28/2021,13:19:00,0.058
05/28/2021,13:19:01,0.055
05/28/2021,13:19:02,0.061
05/28/2021,13:19:03,0.061
05/28/2021,13:19:04,0.065
05/28/2021,13:19:05,0.059
05/28/2021,13:19:06,0.065
05/28/2021,13:19:07,0.073
05/28/2021,13:19:08,0.096
05/28/2021,13:19:09,0.068
05/28/2021,13:19:10,0.067
05/28/2021,13:19:11,0.059
05/28/2021,13:19:12,0.054
05/28/2021,13:19:13,0.068
05/28/2021,13:19:14,0.058
05/28/2021,13:19:15,0.068
05/28/2021,13:19:16,0.065
05/28/2021,13:19:17,0.072
05/28/2021,13:19:18,0.065
05/28/2021,13:19:19,0.062
05/28/2021,13:19:20,0.064
05/28/2021,13:19:21,0.056
05/28/2021,13:19:22,0.068
05/28/2021,13:19:23,0.08
05/28/2021,13:19:24,0.058
05/28/2021,13:19:25,0.062
05/28/2021,13:19:26,0.06
05/28/2021,13:19:27,0.05
05/28/2021,13:19:28,0.058

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 3
Start Date:,05/28/2021
Start Time:,02:18:28
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.067
,Minimum:,0.049
,Time of Minimum:,02:18:58
,Date of Minimum:,05/28/2021
,Maximum:,0.102
,Time of Maximum:,02:19:20
,Date of Maximum:,05/28/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,05/28/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
05/28/2021,14:18:29,0.058
05/28/2021,14:18:30,0.059
05/28/2021,14:18:31,0.069
05/28/2021,14:18:32,0.06
05/28/2021,14:18:33,0.055
05/28/2021,14:18:34,0.075
05/28/2021,14:18:35,0.065
05/28/2021,14:18:36,0.054
05/28/2021,14:18:37,0.08
05/28/2021,14:18:38,0.065
05/28/2021,14:18:39,0.075
05/28/2021,14:18:40,0.059
05/28/2021,14:18:41,0.065
05/28/2021,14:18:42,0.067
05/28/2021,14:18:43,0.058
05/28/2021,14:18:44,0.083
05/28/2021,14:18:45,0.065
05/28/2021,14:18:46,0.059
05/28/2021,14:18:47,0.071
05/28/2021,14:18:48,0.072
05/28/2021,14:18:49,0.076
05/28/2021,14:18:50,0.06
05/28/2021,14:18:51,0.066
05/28/2021,14:18:52,0.083
05/28/2021,14:18:53,0.059
05/28/2021,14:18:54,0.055
05/28/2021,14:18:55,0.066
05/28/2021,14:18:56,0.067
05/28/2021,14:18:57,0.062
05/28/2021,14:18:58,0.049
05/28/2021,14:18:59,0.053
05/28/2021,14:19:00,0.057
05/28/2021,14:19:01,0.063
05/28/2021,14:19:02,0.072
05/28/2021,14:19:03,0.058
05/28/2021,14:19:04,0.058
05/28/2021,14:19:05,0.072
05/28/2021,14:19:06,0.062
05/28/2021,14:19:07,0.057
05/28/2021,14:19:08,0.063
05/28/2021,14:19:09,0.066
05/28/2021,14:19:10,0.064
05/28/2021,14:19:11,0.067
05/28/2021,14:19:12,0.07
05/28/2021,14:19:13,0.065
05/28/2021,14:19:14,0.068
05/28/2021,14:19:15,0.068
05/28/2021,14:19:16,0.071
05/28/2021,14:19:17,0.066
05/28/2021,14:19:18,0.077
05/28/2021,14:19:19,0.06
05/28/2021,14:19:20,0.102
05/28/2021,14:19:21,0.084
05/28/2021,14:19:22,0.075
05/28/2021,14:19:23,0.066
05/28/2021,14:19:24,0.075
05/28/2021,14:19:25,0.067
05/28/2021,14:19:26,0.074
05/28/2021,14:19:27,0.073
05/28/2021,14:19:28,0.069

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 4
Start Date:,05/28/2021
Start Time:,03:18:28
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.07
,Minimum:,0.055
,Time of Minimum:,03:18:49
,Date of Minimum:,05/28/2021
,Maximum:,0.121
,Time of Maximum:,03:18:43
,Date of Maximum:,05/28/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,05/28/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
05/28/2021,15:18:29,0.063
05/28/2021,15:18:30,0.071
05/28/2021,15:18:31,0.065
05/28/2021,15:18:32,0.071
05/28/2021,15:18:33,0.091
05/28/2021,15:18:34,0.067
05/28/2021,15:18:35,0.066
05/28/2021,15:18:36,0.07
05/28/2021,15:18:37,0.062
05/28/2021,15:18:38,0.089
05/28/2021,15:18:39,0.068
05/28/2021,15:18:40,0.062
05/28/2021,15:18:41,0.066
05/28/2021,15:18:42,0.068
05/28/2021,15:18:43,0.121
05/28/2021,15:18:44,0.071
05/28/2021,15:18:45,0.062
05/28/2021,15:18:46,0.057
05/28/2021,15:18:47,0.076
05/28/2021,15:18:48,0.06
05/28/2021,15:18:49,0.055
05/28/2021,15:18:50,0.058
05/28/2021,15:18:51,0.062
05/28/2021,15:18:52,0.062
05/28/2021,15:18:53,0.083
05/28/2021,15:18:54,0.074
05/28/2021,15:18:55,0.066
05/28/2021,15:18:56,0.094
05/28/2021,15:18:57,0.084
05/28/2021,15:18:58,0.083
05/28/2021,15:18:59,0.072
05/28/2021,15:19:00,0.064
05/28/2021,15:19:01,0.071
05/28/2021,15:19:02,0.073
05/28/2021,15:19:03,0.074
05/28/2021,15:19:04,0.06
05/28/2021,15:19:05,0.07
05/28/2021,15:19:06,0.062
05/28/2021,15:19:07,0.069
05/28/2021,15:19:08,0.064
05/28/2021,15:19:09,0.063
05/28/2021,15:19:10,0.077
05/28/2021,15:19:11,0.067
05/28/2021,15:19:12,0.063
05/28/2021,15:19:13,0.064
05/28/2021,15:19:14,0.06
05/28/2021,15:19:15,0.072
05/28/2021,15:19:16,0.086
05/28/2021,15:19:17,0.075
