TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 1
Start Date:,04/27/2021
Start Time:,11:09:28
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.093
,Minimum:,0.073
,Time of Minimum:,11:09:36
,Date of Minimum:,04/27/2021
,Maximum:,0.126
,Time of Maximum:,11:09:41
,Date of Maximum:,04/27/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,04/27/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
04/27/2021,11:09:29,0.095
04/27/2021,11:09:30,0.095
04/27/2021,11:09:31,0.098
04/27/2021,11:09:32,0.097
04/27/2021,11:09:33,0.101
04/27/2021,11:09:34,0.115
04/27/2021,11:09:35,0.096
04/27/2021,11:09:36,0.073
04/27/2021,11:09:37,0.086
04/27/2021,11:09:38,0.098
04/27/2021,11:09:39,0.1
04/27/2021,11:09:40,0.099
04/27/2021,11:09:41,0.126
04/27/2021,11:09:42,0.095
04/27/2021,11:09:43,0.091
04/27/2021,11:09:44,0.09
04/27/2021,11:09:45,0.094
04/27/2021,11:09:46,0.101
04/27/2021,11:09:47,0.086
04/27/2021,11:09:48,0.098
04/27/2021,11:09:49,0.09
04/27/2021,11:09:50,0.091
04/27/2021,11:09:51,0.092
04/27/2021,11:09:52,0.089
04/27/2021,11:09:53,0.092
04/27/2021,11:09:54,0.093
04/27/2021,11:09:55,0.087
04/27/2021,11:09:56,0.091
04/27/2021,11:09:57,0.085
04/27/2021,11:09:58,0.104
04/27/2021,11:09:59,0.084
04/27/2021,11:10:00,0.101
04/27/2021,11:10:01,0.089
04/27/2021,11:10:02,0.095
04/27/2021,11:10:03,0.087
04/27/2021,11:10:04,0.084
04/27/2021,11:10:05,0.092
04/27/2021,11:10:06,0.094
04/27/2021,11:10:07,0.08
04/27/2021,11:10:08,0.097
04/27/2021,11:10:09,0.095
04/27/2021,11:10:10,0.08
04/27/2021,11:10:11,0.087
04/27/2021,11:10:12,0.093
04/27/2021,11:10:13,0.08
04/27/2021,11:10:14,0.085
04/27/2021,11:10:15,0.091
04/27/2021,11:10:16,0.099
04/27/2021,11:10:17,0.109
04/27/2021,11:10:18,0.089
04/27/2021,11:10:19,0.088
04/27/2021,11:10:20,0.103
04/27/2021,11:10:21,0.08
04/27/2021,11:10:22,0.108
04/27/2021,11:10:23,0.101
04/27/2021,11:10:24,0.093
04/27/2021,11:10:25,0.093
04/27/2021,11:10:26,0.09
04/27/2021,11:10:27,0.092
04/27/2021,11:10:28,0.093

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 2
Start Date:,04/27/2021
Start Time:,12:09:29
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.108
,Minimum:,0.088
,Time of Minimum:,12:10:08
,Date of Minimum:,04/27/2021
,Maximum:,0.145
,Time of Maximum:,12:10:02
,Date of Maximum:,04/27/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,04/27/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
04/27/2021,12:09:30,0.098
04/27/2021,12:09:31,0.1
04/27/2021,12:09:32,0.114
04/27/2021,12:09:33,0.097
04/27/2021,12:09:34,0.093
04/27/2021,12:09:35,0.092
04/27/2021,12:09:36,0.098
04/27/2021,12:09:37,0.108
04/27/2021,12:09:38,0.106
04/27/2021,12:09:39,0.106
04/27/2021,12:09:40,0.096
04/27/2021,12:09:41,0.106
04/27/2021,12:09:42,0.117
04/27/2021,12:09:43,0.119
04/27/2021,12:09:44,0.119
04/27/2021,12:09:45,0.123
04/27/2021,12:09:46,0.1
04/27/2021,12:09:47,0.118
04/27/2021,12:09:48,0.105
04/27/2021,12:09:49,0.124
04/27/2021,12:09:50,0.093
04/27/2021,12:09:51,0.095
04/27/2021,12:09:52,0.103
04/27/2021,12:09:53,0.096
04/27/2021,12:09:54,0.106
04/27/2021,12:09:55,0.112
04/27/2021,12:09:56,0.113
04/27/2021,12:09:57,0.102
04/27/2021,12:09:58,0.144
04/27/2021,12:09:59,0.115
04/27/2021,12:10:00,0.096
04/27/2021,12:10:01,0.11
04/27/2021,12:10:02,0.145
04/27/2021,12:10:03,0.104
04/27/2021,12:10:04,0.097
04/27/2021,12:10:05,0.092
04/27/2021,12:10:06,0.098
04/27/2021,12:10:07,0.104
04/27/2021,12:10:08,0.088
04/27/2021,12:10:09,0.095
04/27/2021,12:10:10,0.104
04/27/2021,12:10:11,0.099
04/27/2021,12:10:12,0.104
04/27/2021,12:10:13,0.131
04/27/2021,12:10:14,0.11
04/27/2021,12:10:15,0.116
04/27/2021,12:10:16,0.113
04/27/2021,12:10:17,0.12
04/27/2021,12:10:18,0.113
04/27/2021,12:10:19,0.108
04/27/2021,12:10:20,0.125
04/27/2021,12:10:21,0.112
04/27/2021,12:10:22,0.112
04/27/2021,12:10:23,0.105
04/27/2021,12:10:24,0.108
04/27/2021,12:10:25,0.108
04/27/2021,12:10:26,0.097
04/27/2021,12:10:27,0.107
04/27/2021,12:10:28,0.105
04/27/2021,12:10:29,0.117

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 3
Start Date:,04/27/2021
Start Time:,01:09:29
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.129
,Minimum:,0.093
,Time of Minimum:,01:09:45
,Date of Minimum:,04/27/2021
,Maximum:,0.154
,Time of Maximum:,01:10:02
,Date of Maximum:,04/27/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,04/27/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
04/27/2021,13:09:30,0.121
04/27/2021,13:09:31,0.125
04/27/2021,13:09:32,0.119
04/27/2021,13:09:33,0.144
04/27/2021,13:09:34,0.141
04/27/2021,13:09:35,0.142
04/27/2021,13:09:36,0.14
04/27/2021,13:09:37,0.134
04/27/2021,13:09:38,0.151
04/27/2021,13:09:39,0.13
04/27/2021,13:09:40,0.14
04/27/2021,13:09:41,0.123
04/27/2021,13:09:42,0.134
04/27/2021,13:09:43,0.119
04/27/2021,13:09:44,0.109
04/27/2021,13:09:45,0.093
04/27/2021,13:09:46,0.12
04/27/2021,13:09:47,0.134
04/27/2021,13:09:48,0.107
04/27/2021,13:09:49,0.12
04/27/2021,13:09:50,0.117
04/27/2021,13:09:51,0.127
04/27/2021,13:09:52,0.134
04/27/2021,13:09:53,0.129
04/27/2021,13:09:54,0.138
04/27/2021,13:09:55,0.142
04/27/2021,13:09:56,0.153
04/27/2021,13:09:57,0.136
04/27/2021,13:09:58,0.137
04/27/2021,13:09:59,0.12
04/27/2021,13:10:00,0.114
04/27/2021,13:10:01,0.115
04/27/2021,13:10:02,0.154
04/27/2021,13:10:03,0.13
04/27/2021,13:10:04,0.129
04/27/2021,13:10:05,0.138
04/27/2021,13:10:06,0.135
04/27/2021,13:10:07,0.118
04/27/2021,13:10:08,0.143
04/27/2021,13:10:09,0.125
04/27/2021,13:10:10,0.128
04/27/2021,13:10:11,0.128
04/27/2021,13:10:12,0.118
04/27/2021,13:10:13,0.138
04/27/2021,13:10:14,0.128
04/27/2021,13:10:15,0.124
04/27/2021,13:10:16,0.14
04/27/2021,13:10:17,0.139
04/27/2021,13:10:18,0.117
04/27/2021,13:10:19,0.134
04/27/2021,13:10:20,0.136
04/27/2021,13:10:21,0.12
04/27/2021,13:10:22,0.13
04/27/2021,13:10:23,0.114
04/27/2021,13:10:24,0.114
04/27/2021,13:10:25,0.125
04/27/2021,13:10:26,0.12
04/27/2021,13:10:27,0.135
04/27/2021,13:10:28,0.141
04/27/2021,13:10:29,0.125

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 4
