TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 1
Start Date:,06/02/2020
Start Time:,11:57:10
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.023
,Minimum:,0.008
,Time of Minimum:,11:57:37
,Date of Minimum:,06/02/2020
,Maximum:,0.07
,Time of Maximum:,11:57:56
,Date of Maximum:,06/02/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,06/02/2020
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
06/02/2020,11:57:11,0.016
06/02/2020,11:57:12,0.029
06/02/2020,11:57:13,0.011
06/02/2020,11:57:14,0.019
06/02/2020,11:57:15,0.025
06/02/2020,11:57:16,0.031
06/02/2020,11:57:17,0.031
06/02/2020,11:57:18,0.035
06/02/2020,11:57:19,0.024
06/02/2020,11:57:20,0.026
06/02/2020,11:57:21,0.028
06/02/2020,11:57:22,0.035
06/02/2020,11:57:23,0.033
06/02/2020,11:57:24,0.037
06/02/2020,11:57:25,0.027
06/02/2020,11:57:26,0.036
06/02/2020,11:57:27,0.034
06/02/2020,11:57:28,0.029
06/02/2020,11:57:29,0.027
06/02/2020,11:57:30,0.012
06/02/2020,11:57:31,0.017
06/02/2020,11:57:32,0.016
06/02/2020,11:57:33,0.022
06/02/2020,11:57:34,0.018
06/02/2020,11:57:35,0.018
06/02/2020,11:57:36,0.018
06/02/2020,11:57:37,0.008
06/02/2020,11:57:38,0.026
06/02/2020,11:57:39,0.015
06/02/2020,11:57:40,0.019
06/02/2020,11:57:41,0.012
06/02/2020,11:57:42,0.024
06/02/2020,11:57:43,0.016
06/02/2020,11:57:44,0.019
06/02/2020,11:57:45,0.017
06/02/2020,11:57:46,0.015
06/02/2020,11:57:47,0.019
06/02/2020,11:57:48,0.02
06/02/2020,11:57:49,0.023
06/02/2020,11:57:50,0.022
06/02/2020,11:57:51,0.021
06/02/2020,11:57:52,0.014
06/02/2020,11:57:53,0.016
06/02/2020,11:57:54,0.014
06/02/2020,11:57:55,0.032
06/02/2020,11:57:56,0.07
06/02/2020,11:57:57,0.023
06/02/2020,11:57:58,0.019
06/02/2020,11:57:59,0.019
06/02/2020,11:58:00,0.018
06/02/2020,11:58:01,0.028
06/02/2020,11:58:02,0.02
06/02/2020,11:58:03,0.018
06/02/2020,11:58:04,0.026
06/02/2020,11:58:05,0.022
06/02/2020,11:58:06,0.03
06/02/2020,11:58:07,0.023
06/02/2020,11:58:08,0.026
06/02/2020,11:58:09,0.024
06/02/2020,11:58:10,0.021

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
