TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 1
Start Date:,08/07/2020
Start Time:,10:55:17
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.053
,Minimum:,0.013
,Time of Minimum:,10:55:26
,Date of Minimum:,08/07/2020
,Maximum:,0.104
,Time of Maximum:,10:56:09
,Date of Maximum:,08/07/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/07/2020
,Cal name:,User5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/07/2020,10:55:18,0.056
08/07/2020,10:55:19,0.073
08/07/2020,10:55:20,0.057
08/07/2020,10:55:21,0.049
08/07/2020,10:55:22,0.066
08/07/2020,10:55:23,0.046
08/07/2020,10:55:24,0.034
08/07/2020,10:55:25,0.026
08/07/2020,10:55:26,0.013
08/07/2020,10:55:27,0.065
08/07/2020,10:55:28,0.046
08/07/2020,10:55:29,0.064
08/07/2020,10:55:30,0.057
08/07/2020,10:55:31,0.05
08/07/2020,10:55:32,0.04
08/07/2020,10:55:33,0.052
08/07/2020,10:55:34,0.032
08/07/2020,10:55:35,0.086
08/07/2020,10:55:36,0.037
08/07/2020,10:55:37,0.048
08/07/2020,10:55:38,0.075
08/07/2020,10:55:39,0.051
08/07/2020,10:55:40,0.063
08/07/2020,10:55:41,0.049
08/07/2020,10:55:42,0.053
08/07/2020,10:55:43,0.082
08/07/2020,10:55:44,0.05
08/07/2020,10:55:45,0.068
08/07/2020,10:55:46,0.09
08/07/2020,10:55:47,0.057
08/07/2020,10:55:48,0.048
08/07/2020,10:55:49,0.041
08/07/2020,10:55:50,0.047
08/07/2020,10:55:51,0.051
08/07/2020,10:55:52,0.035
08/07/2020,10:55:53,0.052
08/07/2020,10:55:54,0.045
08/07/2020,10:55:55,0.037
08/07/2020,10:55:56,0.039
08/07/2020,10:55:57,0.035
08/07/2020,10:55:58,0.049
08/07/2020,10:55:59,0.038
08/07/2020,10:56:00,0.041
08/07/2020,10:56:01,0.037
08/07/2020,10:56:02,0.066
08/07/2020,10:56:03,0.063
08/07/2020,10:56:04,0.036
08/07/2020,10:56:05,0.055
08/07/2020,10:56:06,0.052
08/07/2020,10:56:07,0.048
08/07/2020,10:56:08,0.039
08/07/2020,10:56:09,0.104
08/07/2020,10:56:10,0.045
08/07/2020,10:56:11,0.077
08/07/2020,10:56:12,0.054
08/07/2020,10:56:13,0.046
08/07/2020,10:56:14,0.096
08/07/2020,10:56:15,0.042
08/07/2020,10:56:16,0.054
08/07/2020,10:56:17,0.05

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 2
Start Date:,08/07/2020
Start Time:,11:55:18
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.048
,Minimum:,0.028
,Time of Minimum:,11:55:59
,Date of Minimum:,08/07/2020
,Maximum:,0.125
,Time of Maximum:,11:55:45
,Date of Maximum:,08/07/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/07/2020
,Cal name:,User5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
