TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 1
Start Date:,08/28/2020
Start Time:,10:15:53
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.038
,Minimum:,0.016
,Time of Minimum:,10:16:50
,Date of Minimum:,08/28/2020
,Maximum:,0.063
,Time of Maximum:,10:16:30
,Date of Maximum:,08/28/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/25/2020
,Cal name:,User5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/28/2020,10:15:54,0.029
08/28/2020,10:15:55,0.028
08/28/2020,10:15:56,0.042
08/28/2020,10:15:57,0.034
08/28/2020,10:15:58,0.04
08/28/2020,10:15:59,0.036
08/28/2020,10:16:00,0.032
08/28/2020,10:16:01,0.053
08/28/2020,10:16:02,0.033
08/28/2020,10:16:03,0.031
08/28/2020,10:16:04,0.036
08/28/2020,10:16:05,0.028
08/28/2020,10:16:06,0.033
08/28/2020,10:16:07,0.039
08/28/2020,10:16:08,0.032
08/28/2020,10:16:09,0.035
08/28/2020,10:16:10,0.039
08/28/2020,10:16:11,0.03
08/28/2020,10:16:12,0.048
08/28/2020,10:16:13,0.035
08/28/2020,10:16:14,0.06
08/28/2020,10:16:15,0.033
08/28/2020,10:16:16,0.032
08/28/2020,10:16:17,0.036
08/28/2020,10:16:18,0.032
08/28/2020,10:16:19,0.033
08/28/2020,10:16:20,0.037
08/28/2020,10:16:21,0.047
08/28/2020,10:16:22,0.042
08/28/2020,10:16:23,0.037
08/28/2020,10:16:24,0.035
08/28/2020,10:16:25,0.037
08/28/2020,10:16:26,0.04
08/28/2020,10:16:27,0.044
08/28/2020,10:16:28,0.057
08/28/2020,10:16:29,0.041
08/28/2020,10:16:30,0.063
08/28/2020,10:16:31,0.034
08/28/2020,10:16:32,0.043
08/28/2020,10:16:33,0.036
08/28/2020,10:16:34,0.052
08/28/2020,10:16:35,0.058
08/28/2020,10:16:36,0.047
08/28/2020,10:16:37,0.031
08/28/2020,10:16:38,0.027
08/28/2020,10:16:39,0.034
08/28/2020,10:16:40,0.049
08/28/2020,10:16:41,0.043
08/28/2020,10:16:42,0.032
08/28/2020,10:16:43,0.058
08/28/2020,10:16:44,0.036
08/28/2020,10:16:45,0.03
08/28/2020,10:16:46,0.036
08/28/2020,10:16:47,0.028
08/28/2020,10:16:48,0.026
08/28/2020,10:16:49,0.024
08/28/2020,10:16:50,0.016
08/28/2020,10:16:51,0.033
08/28/2020,10:16:52,0.04
08/28/2020,10:16:53,0.038

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 2
Start Date:,08/28/2020
Start Time:,11:15:53
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.037
,Minimum:,0.023
,Time of Minimum:,11:16:44
,Date of Minimum:,08/28/2020
,Maximum:,0.079
,Time of Maximum:,11:16:31
,Date of Maximum:,08/28/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/25/2020
,Cal name:,User5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/28/2020,11:15:54,0.045
08/28/2020,11:15:55,0.031
08/28/2020,11:15:56,0.034
08/28/2020,11:15:57,0.044
08/28/2020,11:15:58,0.036
08/28/2020,11:15:59,0.035
08/28/2020,11:16:00,0.027
08/28/2020,11:16:01,0.027
08/28/2020,11:16:02,0.051
08/28/2020,11:16:03,0.039
08/28/2020,11:16:04,0.028
08/28/2020,11:16:05,0.048
08/28/2020,11:16:06,0.024
08/28/2020,11:16:07,0.037
