TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 1
Start Date:,06/26/2020
Start Time:,03:58:41
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.052
,Minimum:,0.035
,Time of Minimum:,03:59:38
,Date of Minimum:,06/26/2020
,Maximum:,0.083
,Time of Maximum:,03:59:31
,Date of Maximum:,06/26/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,06/26/2020
,Cal name:,User5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
06/26/2020,15:58:42,0.056
06/26/2020,15:58:43,0.052
06/26/2020,15:58:44,0.058
06/26/2020,15:58:45,0.058
06/26/2020,15:58:46,0.047
06/26/2020,15:58:47,0.068
06/26/2020,15:58:48,0.057
06/26/2020,15:58:49,0.054
06/26/2020,15:58:50,0.059
06/26/2020,15:58:51,0.057
06/26/2020,15:58:52,0.074
06/26/2020,15:58:53,0.04
06/26/2020,15:58:54,0.051
06/26/2020,15:58:55,0.037
06/26/2020,15:58:56,0.051
06/26/2020,15:58:57,0.046
06/26/2020,15:58:58,0.05
06/26/2020,15:58:59,0.065
06/26/2020,15:59:00,0.044
06/26/2020,15:59:01,0.046
06/26/2020,15:59:02,0.049
06/26/2020,15:59:03,0.053
06/26/2020,15:59:04,0.057
06/26/2020,15:59:05,0.07
06/26/2020,15:59:06,0.05
06/26/2020,15:59:07,0.05
06/26/2020,15:59:08,0.049
06/26/2020,15:59:09,0.05
06/26/2020,15:59:10,0.06
06/26/2020,15:59:11,0.05
06/26/2020,15:59:12,0.058
06/26/2020,15:59:13,0.048
06/26/2020,15:59:14,0.04
06/26/2020,15:59:15,0.056
06/26/2020,15:59:16,0.052
06/26/2020,15:59:17,0.043
06/26/2020,15:59:18,0.042
06/26/2020,15:59:19,0.064
06/26/2020,15:59:20,0.061
06/26/2020,15:59:21,0.039
06/26/2020,15:59:22,0.05
06/26/2020,15:59:23,0.061
06/26/2020,15:59:24,0.05
06/26/2020,15:59:25,0.039
06/26/2020,15:59:26,0.049
06/26/2020,15:59:27,0.06
06/26/2020,15:59:28,0.049
06/26/2020,15:59:29,0.05
06/26/2020,15:59:30,0.055
06/26/2020,15:59:31,0.083
06/26/2020,15:59:32,0.055
06/26/2020,15:59:33,0.047
06/26/2020,15:59:34,0.051
06/26/2020,15:59:35,0.051
06/26/2020,15:59:36,0.054
06/26/2020,15:59:37,0.041
06/26/2020,15:59:38,0.035
06/26/2020,15:59:39,0.036
06/26/2020,15:59:40,0.04
06/26/2020,15:59:41,0.043

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 2
Start Date:,06/26/2020
Start Time:,04:58:42
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.056
,Minimum:,0.04
,Time of Minimum:,04:59:18
,Date of Minimum:,06/26/2020
,Maximum:,0.082
,Time of Maximum:,04:59:17
,Date of Maximum:,06/26/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,06/26/2020
,Cal name:,User5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
06/26/2020,16:58:43,0.059
06/26/2020,16:58:44,0.059
06/26/2020,16:58:45,0.057
06/26/2020,16:58:46,0.055
06/26/2020,16:58:47,0.056
06/26/2020,16:58:48,0.05
06/26/2020,16:58:49,0.05
06/26/2020,16:58:50,0.059
06/26/2020,16:58:51,0.052
06/26/2020,16:58:52,0.068
06/26/2020,16:58:53,0.075
06/26/2020,16:58:54,0.047
06/26/2020,16:58:55,0.057
06/26/2020,16:58:56,0.067
06/26/2020,16:58:57,0.052
06/26/2020,16:58:58,0.046
06/26/2020,16:58:59,0.042
06/26/2020,16:59:00,0.06
06/26/2020,16:59:01,0.049
06/26/2020,16:59:02,0.078
06/26/2020,16:59:03,0.045
06/26/2020,16:59:04,0.047
06/26/2020,16:59:05,0.058
06/26/2020,16:59:06,0.063
06/26/2020,16:59:07,0.057
06/26/2020,16:59:08,0.062
06/26/2020,16:59:09,0.058
06/26/2020,16:59:10,0.064
06/26/2020,16:59:11,0.051
06/26/2020,16:59:12,0.047
06/26/2020,16:59:13,0.07
06/26/2020,16:59:14,0.058
06/26/2020,16:59:15,0.055
06/26/2020,16:59:16,0.052
06/26/2020,16:59:17,0.082
06/26/2020,16:59:18,0.04
06/26/2020,16:59:19,0.046
06/26/2020,16:59:20,0.049
06/26/2020,16:59:21,0.045
06/26/2020,16:59:22,0.063
06/26/2020,16:59:23,0.054
06/26/2020,16:59:24,0.052
06/26/2020,16:59:25,0.046
06/26/2020,16:59:26,0.063
06/26/2020,16:59:27,0.057
06/26/2020,16:59:28,0.05
06/26/2020,16:59:29,0.071
06/26/2020,16:59:30,0.055
06/26/2020,16:59:31,0.072
06/26/2020,16:59:32,0.057
06/26/2020,16:59:33,0.054
06/26/2020,16:59:34,0.051
06/26/2020,16:59:35,0.059
06/26/2020,16:59:36,0.058
06/26/2020,16:59:37,0.055
06/26/2020,16:59:38,0.076
06/26/2020,16:59:39,0.059
06/26/2020,16:59:40,0.041
06/26/2020,16:59:41,0.057
06/26/2020,16:59:42,0.05

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 3
Start Date:,06/26/2020
Start Time:,05:58:42
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.064
,Minimum:,0.047
,Time of Minimum:,05:59:05
,Date of Minimum:,06/26/2020
,Maximum:,0.098
,Time of Maximum:,05:59:42
,Date of Maximum:,06/26/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,06/26/2020
,Cal name:,User5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
06/26/2020,17:58:43,0.057
06/26/2020,17:58:44,0.055
06/26/2020,17:58:45,0.071
06/26/2020,17:58:46,0.057
06/26/2020,17:58:47,0.059
06/26/2020,17:58:48,0.07
06/26/2020,17:58:49,0.054
06/26/2020,17:58:50,0.057
06/26/2020,17:58:51,0.071
06/26/2020,17:58:52,0.075
06/26/2020,17:58:53,0.056
06/26/2020,17:58:54,0.057
06/26/2020,17:58:55,0.079
06/26/2020,17:58:56,0.059
06/26/2020,17:58:57,0.058
06/26/2020,17:58:58,0.067
06/26/2020,17:58:59,0.056
06/26/2020,17:59:00,0.053
06/26/2020,17:59:01,0.056
06/26/2020,17:59:02,0.064
06/26/2020,17:59:03,0.058
06/26/2020,17:59:04,0.061
06/26/2020,17:59:05,0.047
06/26/2020,17:59:06,0.051
06/26/2020,17:59:07,0.05
06/26/2020,17:59:08,0.063
06/26/2020,17:59:09,0.059
06/26/2020,17:59:10,0.049
06/26/2020,17:59:11,0.066
06/26/2020,17:59:12,0.059
06/26/2020,17:59:13,0.067
06/26/2020,17:59:14,0.075
06/26/2020,17:59:15,0.063
06/26/2020,17:59:16,0.061
06/26/2020,17:59:17,0.076
06/26/2020,17:59:18,0.07
06/26/2020,17:59:19,0.061
06/26/2020,17:59:20,0.076
06/26/2020,17:59:21,0.064
06/26/2020,17:59:22,0.061
06/26/2020,17:59:23,0.077
06/26/2020,17:59:24,0.068
06/26/2020,17:59:25,0.059
06/26/2020,17:59:26,0.082
06/26/2020,17:59:27,0.064
06/26/2020,17:59:28,0.06
06/26/2020,17:59:29,0.057
06/26/2020,17:59:30,0.06
06/26/2020,17:59:31,0.066
06/26/2020,17:59:32,0.072
06/26/2020,17:59:33,0.075
06/26/2020,17:59:34,0.071
06/26/2020,17:59:35,0.064
06/26/2020,17:59:36,0.062
06/26/2020,17:59:37,0.083
06/26/2020,17:59:38,0.069
06/26/2020,17:59:39,0.066
06/26/2020,17:59:40,0.07
06/26/2020,17:59:41,0.076
06/26/2020,17:59:42,0.098

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 4
Start Date:,06/26/2020
Start Time:,06:58:42
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.065
,Minimum:,0.047
,Time of Minimum:,06:59:41
,Date of Minimum:,06/26/2020
,Maximum:,0.098
,Time of Maximum:,06:58:56
,Date of Maximum:,06/26/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,06/26/2020
,Cal name:,User5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
06/26/2020,18:58:43,0.051
06/26/2020,18:58:44,0.078
06/26/2020,18:58:45,0.082
06/26/2020,18:58:46,0.071
06/26/2020,18:58:47,0.065
06/26/2020,18:58:48,0.061
06/26/2020,18:58:49,0.06
06/26/2020,18:58:50,0.057
06/26/2020,18:58:51,0.063
06/26/2020,18:58:52,0.056
06/26/2020,18:58:53,0.062
06/26/2020,18:58:54,0.066
06/26/2020,18:58:55,0.088
06/26/2020,18:58:56,0.098
06/26/2020,18:58:57,0.071
06/26/2020,18:58:58,0.09
06/26/2020,18:58:59,0.06
06/26/2020,18:59:00,0.084
06/26/2020,18:59:01,0.06
06/26/2020,18:59:02,0.053
06/26/2020,18:59:03,0.056
06/26/2020,18:59:04,0.056
06/26/2020,18:59:05,0.062
06/26/2020,18:59:06,0.081
06/26/2020,18:59:07,0.062
06/26/2020,18:59:08,0.055
06/26/2020,18:59:09,0.091
06/26/2020,18:59:10,0.06
06/26/2020,18:59:11,0.058
06/26/2020,18:59:12,0.072
06/26/2020,18:59:13,0.058
06/26/2020,18:59:14,0.058
06/26/2020,18:59:15,0.06
06/26/2020,18:59:16,0.073
06/26/2020,18:59:17,0.059
06/26/2020,18:59:18,0.055
06/26/2020,18:59:19,0.055
06/26/2020,18:59:20,0.055
06/26/2020,18:59:21,0.059
06/26/2020,18:59:22,0.06
06/26/2020,18:59:23,0.062
06/26/2020,18:59:24,0.051
06/26/2020,18:59:25,0.082
06/26/2020,18:59:26,0.077
06/26/2020,18:59:27,0.049
06/26/2020,18:59:28,0.054
06/26/2020,18:59:29,0.093
06/26/2020,18:59:30,0.058
06/26/2020,18:59:31,0.072
06/26/2020,18:59:32,0.055
06/26/2020,18:59:33,0.057
06/26/2020,18:59:34,0.058
06/26/2020,18:59:35,0.064
06/26/2020,18:59:36,0.073
06/26/2020,18:59:37,0.06
06/26/2020,18:59:38,0.05
06/26/2020,18:59:39,0.055
06/26/2020,18:59:40,0.06
06/26/2020,18:59:41,0.047
06/26/2020,18:59:42,0.085

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 5
Start Date:,06/26/2020
Start Time:,07:58:42
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.054
,Minimum:,0.041
,Time of Minimum:,07:59:17
,Date of Minimum:,06/26/2020
,Maximum:,0.082
,Time of Maximum:,07:59:28
,Date of Maximum:,06/26/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,06/26/2020
,Cal name:,User5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
