TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 1
Start Date:,04/26/2022
Start Time:,11:28:55
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.051
,Minimum:,0.032
,Time of Minimum:,11:29:40
,Date of Minimum:,04/26/2022
,Maximum:,0.099
,Time of Maximum:,11:29:24
,Date of Maximum:,04/26/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,04/26/2022
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
04/26/2022,11:28:56,0.068
04/26/2022,11:28:57,0.059
04/26/2022,11:28:58,0.054
04/26/2022,11:28:59,0.047
04/26/2022,11:29:00,0.047
04/26/2022,11:29:01,0.066
04/26/2022,11:29:02,0.043
04/26/2022,11:29:03,0.043
04/26/2022,11:29:04,0.043
04/26/2022,11:29:05,0.064
04/26/2022,11:29:06,0.047
04/26/2022,11:29:07,0.044
04/26/2022,11:29:08,0.04
04/26/2022,11:29:09,0.043
04/26/2022,11:29:10,0.048
04/26/2022,11:29:11,0.05
04/26/2022,11:29:12,0.043
04/26/2022,11:29:13,0.045
04/26/2022,11:29:14,0.049
04/26/2022,11:29:15,0.039
04/26/2022,11:29:16,0.053
04/26/2022,11:29:17,0.065
04/26/2022,11:29:18,0.074
04/26/2022,11:29:19,0.045
04/26/2022,11:29:20,0.046
04/26/2022,11:29:21,0.062
04/26/2022,11:29:22,0.056
04/26/2022,11:29:23,0.042
04/26/2022,11:29:24,0.099
04/26/2022,11:29:25,0.041
04/26/2022,11:29:26,0.043
04/26/2022,11:29:27,0.046
04/26/2022,11:29:28,0.039
04/26/2022,11:29:29,0.042
04/26/2022,11:29:30,0.052
04/26/2022,11:29:31,0.059
04/26/2022,11:29:32,0.046
04/26/2022,11:29:33,0.062
04/26/2022,11:29:34,0.056
04/26/2022,11:29:35,0.053
04/26/2022,11:29:36,0.055
04/26/2022,11:29:37,0.041
04/26/2022,11:29:38,0.07
04/26/2022,11:29:39,0.051
04/26/2022,11:29:40,0.032
04/26/2022,11:29:41,0.055
04/26/2022,11:29:42,0.049
04/26/2022,11:29:43,0.035
04/26/2022,11:29:44,0.048
04/26/2022,11:29:45,0.065
04/26/2022,11:29:46,0.042
04/26/2022,11:29:47,0.041
04/26/2022,11:29:48,0.047
04/26/2022,11:29:49,0.049
04/26/2022,11:29:50,0.044
04/26/2022,11:29:51,0.043
04/26/2022,11:29:52,0.088
04/26/2022,11:29:53,0.058
04/26/2022,11:29:54,0.054
04/26/2022,11:29:55,0.047

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 2
Start Date:,04/26/2022
Start Time:,12:28:56
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.046
,Minimum:,0.031
,Time of Minimum:,12:29:39
,Date of Minimum:,04/26/2022
,Maximum:,0.089
,Time of Maximum:,12:29:02
,Date of Maximum:,04/26/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,04/26/2022
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
04/26/2022,12:28:57,0.065
04/26/2022,12:28:58,0.045
04/26/2022,12:28:59,0.043
04/26/2022,12:29:00,0.037
04/26/2022,12:29:01,0.033
04/26/2022,12:29:02,0.089
04/26/2022,12:29:03,0.051
04/26/2022,12:29:04,0.056
04/26/2022,12:29:05,0.044
04/26/2022,12:29:06,0.039
04/26/2022,12:29:07,0.032
04/26/2022,12:29:08,0.052
04/26/2022,12:29:09,0.048
04/26/2022,12:29:10,0.05
04/26/2022,12:29:11,0.036
04/26/2022,12:29:12,0.045
04/26/2022,12:29:13,0.062
04/26/2022,12:29:14,0.038
04/26/2022,12:29:15,0.056
04/26/2022,12:29:16,0.045
